 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 22.10.12 00:00 0.01 0.24 1.39 0.11 0.02 0.10 0.00 ---- 0.01
 -------- 01:00 0.01 0.26 1.40 0.11 0.02 0.10 0.00 ---- ----
 -------- 02:00 0.01 0.25 1.29 0.09 0.01 0.10 0.00 ---- 0.00
 -------- 03:00 0.00 0.23 1.20 0.09 0.01 0.13 0.00 ---- 0.00
 -------- 04:00 0.01 0.21 1.19 0.14 0.02 0.10 0.00 0.03 0.00
 22.10.12 05:00 0.00 0.18 1.19 0.13 0.01 0.10 0.00 0.03 0.01
 -------- 06:00 0.00 0.14 1.30 0.19 0.02 0.13 0.00 0.03 ----
 -------- 07:00 0.00 0.15 1.23 0.20 0.02 0.10 0.00 0.03 0.00
 -------- 08:00 0.00 0.12 1.31 0.22 0.01 0.13 0.00 ---- 0.01
 -------- 09:00 0.00 0.13 1.31 0.22 0.00 0.10 0.00 0.03 0.01
 22.10.12 10:00 0.00 0.16 1.36 0.16 0.02 0.10 0.00 0.03 0.01
 -------- 11:00 0.00 0.14 1.41 0.19 0.01 0.10 0.00 0.03 0.01
 -------- 12:00 0.00 0.14 1.36 0.13 0.01 0.10 0.00 0.03 0.00
 -------- 13:00 0.00 0.16 1.47 0.14 0.01 0.10 0.00 0.10 0.00
 -------- 14:00 0.00 0.20 1.54 0.21 0.01 0.10 0.00 0.05 0.00
 22.10.12 15:00 0.00 0.25 1.69 0.21 0.01 0.10 0.00 0.05 0.01
 -------- 16:00 0.00 0.24 1.62 0.20 0.01 0.13 0.00 0.03 0.01
 -------- 17:00 0.00 0.23 1.68 0.23 0.03 0.10 0.00 ---- 0.00
 -------- 18:00 0.00 0.20 1.73 0.22 0.02 0.10 0.00 0.05 0.01
 -------- 19:00 0.00 0.21 1.81 0.22 0.01 0.10 0.00 0.03 0.00
 22.10.12 20:00 0.00 0.23 2.00 0.15 0.01 0.10 0.00 0.03 0.01
 -------- 21:00 0.00 0.21 2.00 0.19 0.02 0.10 0.00 0.03 0.00
 -------- 22:00 0.00 0.23 2.11 0.16 0.01 0.10 0.00 ---- 0.01
 -------- 23:00 0.00 0.21 2.16 0.17 0.02 0.10 0.00 ---- 0.00
 -------- 00:00 0.01 0.20 2.22 0.15 0.02 0.10 0.00 0.03 ----
 23.10.12 01:00 0.00 0.21 2.35 0.13 0.01 0.10 0.00 ---- 0.01
 -------- 02:00 0.00 0.23 2.27 0.12 0.00 0.10 0.00 ---- ----
 -------- 03:00 0.00 0.26 2.46 0.10 0.01 0.10 0.00 0.03 0.00
 -------- 04:00 0.00 0.24 2.47 0.13 0.01 0.10 0.00 ---- 0.01
 -------- 05:00 0.00 0.19 2.55 0.18 0.02 0.10 0.00 ---- 0.00
 23.10.12 06:00 0.00 0.15 2.69 0.22 0.03 0.10 0.00 ---- ----
 -------- 07:00 0.00 0.11 2.69 0.25 0.02 0.10 0.00 0.03 0.01
 -------- 08:00 0.01 0.10 2.82 0.25 0.02 0.10 0.00 ---- 0.01
 -------- 09:00 0.02 0.14 2.90 0.29 0.02 0.10 0.00 ---- 0.01
 -------- 10:00 0.03 0.14 2.88 0.26 0.03 0.10 0.00 ---- 0.01
 23.10.12 11:00 0.01 0.15 2.85 0.27 0.02 0.10 0.00 ---- 0.01
 -------- 12:00 0.01 0.14 2.80 0.25 0.02 0.10 0.00 ---- 0.01
 -------- 13:00 0.01 0.14 2.86 0.26 0.00 0.10 0.00 ---- 0.01
 -------- 14:00 0.01 0.14 2.85 0.25 0.02 0.10 0.00 0.03 0.01
 -------- 15:00 0.00 0.14 3.03 0.26 ---- 0.10 0.00 0.05 ----
