 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 15.12.12 00:00 0.02 0.11 1.78 0.26 0.01 0.06 0.00 ---- 0.00
 -------- 01:00 0.02 0.14 1.82 0.24 0.01 0.06 0.00 ---- 0.01
 -------- 02:00 0.02 0.06 1.74 0.29 0.02 0.07 0.00 0.01 0.00
 -------- 03:00 0.03 0.08 1.89 0.31 0.01 0.07 0.00 ---- 0.02
 -------- 04:00 0.02 0.03 1.92 0.22 0.03 0.05 0.00 ---- 0.00
 15.12.12 05:00 0.02 0.07 1.92 0.26 0.02 0.07 0.00 ---- 0.01
 -------- 06:00 0.03 0.11 1.93 0.22 ---- 0.08 0.00 ---- ----
 -------- 07:00 0.03 0.10 1.98 0.21 ---- 0.10 0.00 0.05 ----
 -------- 08:00 0.03 0.06 2.05 0.26 ---- 0.07 0.00 ---- ----
 -------- 09:00 0.03 0.06 1.94 0.24 ---- 0.09 0.00 ---- ----
 15.12.12 10:00 0.04 0.10 1.93 0.23 ---- 0.05 0.00 ---- ----
 -------- 11:00 0.05 0.10 1.99 0.20 ---- 0.09 0.00 ---- ----
 -------- 12:00 0.05 0.14 1.96 0.22 ---- 0.07 0.00 0.04 ----
 -------- 13:00 0.05 0.13 2.09 0.24 ---- 0.08 0.00 0.07 ----
 -------- 14:00 0.08 0.11 2.30 0.24 ---- 0.07 0.00 ---- ----
 15.12.12 15:00 0.12 0.14 2.32 0.32 0.03 0.05 0.00 ---- ----
 -------- 16:00 0.15 0.12 2.28 0.38 0.03 0.15 0.00 ---- 0.00
 -------- 17:00 0.09 0.10 2.26 0.37 0.01 0.11 0.00 ---- 0.00
 -------- 18:00 0.04 0.10 2.06 0.27 0.02 0.06 0.00 ---- ----
 -------- 19:00 0.04 0.06 2.12 0.29 0.01 0.07 0.00 ---- 0.01
 15.12.12 20:00 0.05 0.11 1.97 0.32 0.02 0.06 0.00 0.01 ----
 -------- 21:00 0.04 0.09 2.10 0.29 ---- 0.09 0.00 ---- ----
 -------- 22:00 0.03 0.08 2.08 0.28 ---- 0.11 0.00 0.04 ----
 -------- 23:00 0.03 0.07 2.09 0.27 ---- 0.06 0.00 0.03 ----
 -------- 00:00 0.03 0.07 2.03 0.31 ---- 0.09 0.00 ---- ----
 16.12.12 01:00 0.03 0.06 2.15 0.26 0.01 0.08 0.00 ---- ----
 -------- 02:00 0.03 0.06 2.15 0.27 ---- 0.09 0.00 ---- ----
 -------- 03:00 0.03 0.05 2.07 0.28 ---- 0.05 0.00 0.03 ----
 -------- 04:00 0.03 0.05 2.17 0.27 ---- 0.08 0.00 0.02 ----
 -------- 05:00 0.03 0.08 2.00 0.26 ---- 0.10 0.00 ---- ----
 16.12.12 06:00 0.03 0.12 1.93 0.24 ---- 0.13 0.00 ---- ----
 -------- 07:00 0.03 0.09 2.00 0.21 ---- 0.10 0.00 ---- ----
 -------- 08:00 0.03 0.07 1.96 0.24 ---- 0.11 0.00 0.04 ----
 -------- 09:00 0.03 0.06 1.92 0.27 ---- 0.11 0.00 0.05 ----
 -------- 10:00 0.03 0.11 1.93 0.26 ---- 0.07 0.00 ---- ----
 16.12.12 11:00 0.04 0.12 1.94 0.25 ---- 0.13 0.00 0.01 ----
 -------- 12:00 0.04 0.11 1.92 0.28 0.04 0.11 0.00 ---- 0.01
 -------- 13:00 0.04 0.12 1.86 0.28 0.02 0.10 0.00 0.06 0.00
 -------- 14:00 0.04 0.13 1.94 0.29 0.01 0.11 0.00 0.05 ----
 -------- 15:00 0.04 0.12 1.81 0.31 0.02 0.10 0.00 0.06 0.01
 16.12.12 16:00 0.04 0.09 1.69 0.34 0.02 0.09 0.00 0.06 0.00
 -------- 17:00 0.07 0.10 1.62 0.36 0.01 0.11 0.00 0.03 0.01
 -------- 18:00 0.11 0.12 1.56 0.37 0.01 0.14 0.00 0.04 0.01
 -------- 19:00 0.03 0.07 1.60 0.33 0.02 0.10 0.00 0.07 ----
 -------- 20:00 0.02 0.07 1.56 0.32 0.03 0.10 0.00 0.06 0.01
 16.12.12 21:00 0.06 0.08 1.76 0.32 0.02 0.10 0.00 0.02 0.01
 -------- 22:00 0.07 0.08 1.73 0.35 0.02 0.08 0.00 0.05 0.01
 -------- 23:00 0.06 0.11 1.78 0.33 0.01 0.11 0.00 ---- 0.01
