 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 07.12.12 00:00 0.02 0.13 0.13 0.23 0.01 0.12 0.00 ---- 0.00
 -------- 01:00 0.01 0.14 0.18 0.22 0.02 0.14 0.00 0.01 0.00
 -------- 02:00 0.01 0.14 0.15 0.20 0.01 0.15 0.00 0.03 0.01
 -------- 03:00 0.00 0.15 0.17 0.18 0.01 0.13 0.00 0.00 0.01
 -------- 04:00 0.01 0.16 0.21 0.18 0.02 0.14 0.00 0.01 0.00
 07.12.12 05:00 0.02 0.18 0.16 0.17 0.01 0.13 0.00 0.03 0.01
 -------- 06:00 0.02 0.19 0.26 0.19 0.01 0.13 0.00 ---- 0.01
 -------- 07:00 0.01 0.16 0.27 0.22 0.01 0.13 0.00 0.03 0.00
 -------- 08:00 0.03 0.17 0.39 0.21 0.01 0.13 0.00 0.02 0.00
 -------- 09:00 0.05 0.12 0.48 0.27 0.01 0.19 0.00 ---- 0.00
 07.12.12 10:00 0.04 0.15 0.50 0.26 0.02 0.15 0.00 ---- 0.00
 -------- 11:00 0.02 0.15 0.49 0.22 0.01 0.14 0.00 0.02 0.00
 -------- 12:00 0.01 0.18 0.49 0.18 0.01 0.13 0.00 0.02 0.01
 -------- 13:00 0.01 0.17 0.55 0.18 0.00 0.11 0.00 ---- 0.00
 -------- 14:00 0.01 0.17 0.55 0.23 0.02 0.13 0.00 0.01 0.00
 07.12.12 15:00 0.02 0.15 0.55 0.27 0.02 0.13 0.00 0.02 0.01
 -------- 16:00 0.05 0.14 0.56 0.29 0.01 0.14 0.00 0.01 0.01
 -------- 17:00 0.05 0.15 0.57 0.29 0.00 0.12 0.00 0.01 0.01
 -------- 18:00 0.05 0.12 0.65 0.28 0.00 0.16 0.00 0.02 0.00
 -------- 19:00 0.05 0.14 0.59 0.26 0.01 0.13 0.00 0.02 0.01
 07.12.12 20:00 0.03 0.13 0.66 0.24 0.01 0.13 0.00 0.02 0.00
 -------- 21:00 0.02 0.12 0.62 0.22 0.01 0.14 0.00 0.02 0.01
 -------- 22:00 0.02 0.10 0.61 0.21 0.02 0.13 0.00 0.03 0.00
 -------- 23:00 0.02 0.11 0.58 0.19 0.00 0.14 0.00 0.03 0.01
 -------- 00:00 0.01 0.11 0.48 0.18 0.01 0.15 0.00 0.03 0.00
 08.12.12 01:00 0.01 0.12 0.48 0.19 0.01 0.14 0.00 0.01 0.01
 -------- 02:00 0.01 0.11 0.40 0.20 0.00 0.14 0.00 0.03 0.00
 -------- 03:00 0.01 0.11 0.50 0.20 0.02 0.14 0.00 0.02 0.01
 -------- 04:00 0.01 0.10 0.49 0.21 ---- 0.16 0.00 0.08 0.00
 -------- 05:00 0.01 0.09 0.50 0.20 0.02 0.15 0.00 0.03 0.01
 08.12.12 06:00 0.01 0.08 0.53 0.19 0.01 0.16 0.00 0.03 0.01
 -------- 07:00 0.01 0.09 0.51 0.18 0.02 0.17 0.00 0.04 0.01
 -------- 08:00 0.03 0.13 0.53 0.20 0.01 0.14 0.00 0.05 0.01
 -------- 09:00 0.04 0.13 0.49 0.21 0.02 0.15 0.00 0.02 0.01
 -------- 10:00 0.04 0.12 0.51 0.21 0.01 0.16 0.00 0.03 0.01
 08.12.12 11:00 0.09 0.16 0.43 0.22 0.01 0.22 0.00 0.01 0.01
 -------- 12:00 0.09 0.16 0.45 0.22 0.01 0.19 0.00 0.02 0.01
 -------- 13:00 0.11 0.16 0.49 0.22 0.00 0.19 0.00 ---- 0.01
 -------- 14:00 0.04 0.14 0.43 0.22 0.00 0.14 0.00 0.02 0.00
 -------- 15:00 0.02 0.12 0.52 0.21 0.01 0.15 0.00 0.03 0.01
 08.12.12 16:00 0.02 0.12 0.39 0.22 0.01 0.14 0.00 0.05 0.01
 -------- 17:00 0.00 0.09 0.38 0.19 0.00 0.14 0.00 0.04 0.00
 -------- 18:00 0.01 0.11 0.34 0.18 0.02 0.15 0.00 0.02 0.01
 -------- 19:00 0.00 0.08 0.25 0.19 0.01 0.13 0.00 0.03 0.01
 -------- 20:00 0.01 0.09 0.31 0.19 0.01 0.15 0.00 0.03 0.01
 08.12.12 21:00 0.01 0.10 0.22 0.18 0.00 0.13 0.00 0.05 0.01
