 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 05.12.12 00:00 0.00 0.19 0.02 0.11 0.01 0.14 0.00 0.02 0.00
 -------- 01:00 0.00 0.22 0.04 0.11 0.01 0.13 0.00 0.03 0.01
 -------- 02:00 0.00 0.19 0.03 0.11 0.01 0.13 0.00 0.02 0.01
 -------- 03:00 0.00 0.19 0.05 0.12 0.01 0.13 0.00 0.02 0.01
 -------- 04:00 0.00 0.22 0.04 0.10 0.01 0.12 0.00 0.02 0.01
 05.12.12 05:00 0.00 0.20 ---- 0.13 0.01 0.14 0.00 0.02 0.00
 -------- 06:00 0.00 0.21 0.02 0.16 0.02 0.13 0.00 0.02 0.00
 -------- 07:00 0.01 0.21 ---- 0.19 0.02 0.15 0.00 0.02 0.01
 -------- 08:00 0.00 0.19 0.04 0.21 0.01 0.13 0.00 0.04 0.00
 -------- 09:00 0.00 0.17 0.06 0.28 0.01 0.14 0.00 0.04 0.01
 05.12.12 10:00 0.01 0.15 0.05 0.29 0.01 0.13 0.00 0.02 0.00
 -------- 11:00 0.00 0.21 0.06 0.24 0.01 0.14 0.00 0.02 0.00
 -------- 12:00 0.00 0.19 0.03 0.25 0.00 0.15 0.00 0.02 0.00
 -------- 13:00 0.00 0.22 0.12 0.22 0.01 0.14 0.00 0.03 0.01
 -------- 14:00 0.00 0.21 0.08 0.22 0.01 0.14 0.00 0.03 0.01
 05.12.12 15:00 0.00 0.20 0.10 0.23 0.01 0.14 0.00 0.04 0.01
 -------- 16:00 0.01 0.20 0.07 0.24 0.02 0.14 0.00 0.03 0.01
 -------- 17:00 0.01 0.17 0.01 0.31 0.01 0.13 0.00 0.04 0.00
 -------- 18:00 0.01 0.14 0.03 0.36 0.01 0.16 0.00 0.05 0.01
 -------- 19:00 0.01 0.15 0.05 0.36 0.01 0.16 0.00 0.02 0.00
 05.12.12 20:00 0.01 0.14 0.11 0.35 0.01 0.15 0.00 0.03 0.01
 -------- 21:00 0.01 0.18 0.01 0.30 0.01 0.15 0.00 0.03 0.01
 -------- 22:00 0.01 0.16 0.07 0.32 0.00 0.15 0.00 0.02 0.00
 -------- 23:00 0.01 0.15 0.06 0.29 0.00 0.14 0.00 0.04 0.00
 -------- 00:00 0.01 0.14 0.04 0.31 0.01 0.14 0.00 0.04 0.01
 06.12.12 01:00 0.01 0.13 0.08 0.35 ---- 0.14 0.00 0.04 0.00
 -------- 02:00 0.01 0.13 0.05 0.32 0.01 0.14 0.00 0.03 0.01
 -------- 03:00 0.01 0.13 0.01 0.30 0.02 0.14 0.00 0.03 0.01
 -------- 04:00 0.01 0.12 0.04 0.31 0.00 0.15 0.00 0.03 0.01
 -------- 05:00 0.02 0.14 0.00 0.31 0.01 0.16 0.00 0.03 0.01
 06.12.12 06:00 0.02 0.12 0.07 0.30 0.01 0.15 0.00 0.03 0.01
 -------- 07:00 0.02 0.12 0.01 0.30 ---- 0.16 0.00 0.06 0.01
 -------- 08:00 0.02 0.11 0.16 0.31 0.01 0.16 0.00 0.04 0.01
 -------- 09:00 0.01 0.12 0.16 0.30 0.01 0.15 0.00 0.03 0.01
 -------- 10:00 0.01 0.13 0.10 0.26 0.01 0.13 0.00 0.03 0.00
 06.12.12 11:00 0.01 0.12 0.19 0.28 0.01 0.12 0.00 0.02 0.01
 -------- 12:00 0.01 0.12 0.15 0.27 0.01 0.14 0.00 0.02 0.01
 -------- 13:00 0.02 0.12 0.24 0.29 ---- 0.15 0.00 0.02 0.00
 -------- 14:00 0.01 0.12 0.17 0.30 0.01 0.15 0.00 0.03 0.01
 -------- 15:00 0.02 0.11 0.11 0.30 0.01 0.15 0.00 0.04 0.00
 06.12.12 16:00 0.01 0.11 0.09 0.28 0.01 0.15 0.00 0.04 0.01
 -------- 17:00 0.01 0.10 0.08 0.25 0.01 0.15 0.00 0.02 0.00
 -------- 18:00 0.01 0.14 0.09 0.22 0.01 0.13 0.00 0.03 0.01
 -------- 19:00 0.02 0.12 0.10 0.25 0.01 0.13 0.00 0.03 0.00
 -------- 20:00 0.03 0.10 0.17 0.27 0.02 0.12 0.00 0.05 0.01
 06.12.12 21:00 0.04 0.14 0.18 0.27 0.00 0.13 0.00 0.03 0.00
 -------- 22:00 0.07 0.16 0.21 0.26 0.00 0.18 0.00 0.03 0.00
