 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 10.12.12 00:00 0.02 0.17 0.07 0.29 0.00 0.16 0.00 0.05 0.02
 -------- 01:00 0.01 0.13 0.10 0.31 0.01 0.16 0.00 0.04 0.01
 -------- 02:00 0.02 0.13 0.19 0.35 0.01 0.14 0.00 0.04 0.01
 -------- 03:00 0.03 0.15 0.38 0.37 0.01 0.21 0.00 0.05 0.01
 -------- 04:00 0.10 0.16 0.24 0.33 0.00 0.23 0.00 0.02 0.01
 10.12.12 05:00 0.11 0.16 0.19 0.31 0.01 0.26 0.00 ---- 0.00
 -------- 06:00 0.04 0.14 0.13 0.29 0.02 0.16 0.00 0.02 0.01
 -------- 07:00 0.02 0.12 0.24 0.28 0.02 0.14 0.00 0.04 0.00
 -------- 08:00 0.08 0.16 0.22 0.27 0.00 0.19 0.00 0.03 0.00
 -------- 09:00 0.05 0.15 0.24 0.24 0.02 0.15 0.00 0.03 0.01
 10.12.12 10:00 0.05 0.13 0.28 0.24 0.01 0.14 0.00 0.01 0.01
 -------- 11:00 0.03 0.13 0.29 0.23 0.01 0.15 0.00 0.03 0.00
 -------- 12:00 0.02 0.12 0.45 0.23 0.02 0.14 0.00 0.01 0.00
 -------- 13:00 0.02 0.12 0.48 0.20 0.01 0.14 0.00 0.03 0.01
 -------- 14:00 0.01 0.13 0.58 0.20 0.00 0.13 0.00 0.04 0.01
 10.12.12 15:00 0.02 0.11 0.62 0.23 0.02 0.13 0.00 0.02 0.00
 -------- 16:00 0.02 0.11 0.58 0.23 0.02 0.14 0.00 0.03 0.01
 -------- 17:00 0.01 0.13 0.64 0.23 ---- 0.13 0.00 0.04 0.01
 -------- 18:00 0.01 0.12 0.55 0.21 0.02 0.14 0.00 0.04 0.00
 -------- 19:00 0.02 0.11 0.52 0.19 0.00 0.14 0.00 0.03 0.01
 10.12.12 20:00 0.03 0.12 0.41 0.20 0.00 0.13 0.00 0.04 0.01
 -------- 21:00 0.01 0.15 0.37 0.18 0.01 0.14 0.00 0.01 0.01
 -------- 22:00 0.00 0.21 0.41 0.16 0.01 0.14 0.00 0.03 0.01
 -------- 23:00 0.01 0.19 0.33 0.19 0.01 0.14 0.00 0.02 0.01
 -------- 00:00 0.01 0.22 0.36 0.18 0.01 0.13 0.00 0.05 0.01
 11.12.12 01:00 0.01 0.25 0.25 0.11 0.01 0.13 0.00 0.03 0.00
 -------- 02:00 0.01 0.19 0.32 0.16 0.01 0.13 0.00 0.03 0.00
 -------- 03:00 0.01 0.22 0.28 0.15 0.00 0.13 0.00 0.02 0.00
 -------- 04:00 0.00 0.23 0.15 0.13 0.01 0.12 0.00 0.03 0.00
 -------- 05:00 0.01 0.24 0.16 0.16 0.01 0.12 0.00 0.01 0.00
 11.12.12 06:00 0.01 0.22 0.00 0.19 0.00 0.15 0.00 0.05 ----
 -------- 07:00 0.01 0.21 0.02 0.20 0.02 0.14 0.00 0.01 0.01
 -------- 08:00 0.01 0.20 0.03 0.18 0.01 0.14 0.00 0.01 0.01
 -------- 09:00 0.01 0.21 ---- 0.23 0.01 0.15 0.00 0.04 0.01
 -------- 10:00 0.01 0.19 0.03 0.23 0.02 0.14 0.00 0.02 0.00
 11.12.12 11:00 0.01 0.20 0.05 0.24 0.01 0.14 0.00 0.05 0.01
 -------- 12:00 0.01 0.18 0.13 0.26 0.02 0.12 0.00 0.04 0.00
 -------- 13:00 0.01 0.17 0.13 0.24 0.01 0.13 0.00 0.02 0.01
 -------- 14:00 0.00 0.21 0.11 0.18 0.01 0.13 0.00 0.03 0.00
 -------- 15:00 0.00 0.19 0.12 0.22 0.02 0.12 0.00 0.04 0.00
 11.12.12 16:00 0.01 0.15 0.13 0.33 0.01 0.15 0.00 0.03 0.00
 -------- 17:00 0.01 0.16 0.17 0.29 0.00 0.14 0.00 0.02 0.00
 -------- 18:00 0.01 0.17 0.09 0.27 0.01 0.14 0.00 0.04 0.01
 -------- 19:00 0.01 0.20 0.07 0.23 0.01 0.13 0.00 0.03 0.00
 -------- 20:00 0.02 0.16 0.06 0.23 0.01 0.12 0.00 0.04 0.01
 11.12.12 21:00 0.02 0.14 0.10 0.23 0.01 0.12 0.00 0.02 0.01
 -------- 22:00 0.02 0.13 0.23 0.24 0.02 0.10 0.00 0.01 0.00
