 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 25.10.12 00:00 0.00 0.12 1.60 0.22 0.01 0.10 0.00 ---- 0.00
 -------- 01:00 0.00 0.17 1.73 0.17 0.01 0.10 0.00 0.05 0.01
 -------- 02:00 0.00 0.16 1.73 0.13 0.01 0.10 0.00 0.04 ----
 -------- 03:00 0.00 0.14 1.63 0.10 0.02 0.10 0.00 ---- 0.02
 -------- 04:00 0.00 0.20 1.58 0.11 0.02 0.10 0.00 ---- 0.00
 25.10.12 05:00 0.00 0.20 1.63 0.11 0.01 0.10 0.00 ---- 0.00
 -------- 06:00 0.00 0.17 1.85 0.13 0.01 0.10 0.00 0.04 0.01
 -------- 07:00 0.00 0.18 1.76 0.17 0.02 0.10 0.00 ---- 0.00
 -------- 08:00 0.00 0.16 1.82 0.15 0.01 0.10 0.00 0.03 0.01
 -------- 09:00 0.00 0.18 1.74 0.17 0.01 0.13 0.00 ---- ----
 25.10.12 10:00 0.01 0.20 1.81 0.16 0.01 0.17 0.00 ---- 0.00
 -------- 11:00 0.00 0.19 1.78 0.19 0.02 0.10 0.00 0.03 0.01
 -------- 12:00 0.00 0.18 1.71 0.17 0.02 0.10 0.00 0.07 0.00
 -------- 13:00 0.00 0.21 1.70 0.14 0.01 0.10 0.00 0.03 ----
 -------- 14:00 0.00 0.20 1.75 0.13 0.01 0.13 0.00 ---- 0.00
 25.10.12 15:00 0.01 0.24 1.67 0.13 0.01 0.10 0.00 0.03 0.01
 -------- 16:00 0.00 0.22 1.70 0.15 0.01 0.10 0.00 0.03 0.01
 -------- 17:00 0.00 0.25 1.85 0.14 0.01 0.10 0.00 0.04 0.00
 -------- 18:00 0.01 0.25 1.76 0.10 0.02 0.10 0.00 ---- 0.01
 -------- 19:00 0.00 0.26 1.85 0.07 0.01 0.10 0.00 ---- 0.01
 25.10.12 20:00 0.00 0.33 1.77 0.04 0.02 0.10 0.00 ---- 0.01
 -------- 21:00 0.00 0.26 1.63 0.08 0.02 0.13 0.00 ---- 0.00
 -------- 22:00 0.00 0.29 1.52 0.08 0.02 0.10 0.00 0.03 0.00
 -------- 23:00 ---- 0.26 1.63 0.05 0.00 0.10 0.00 0.07 0.00
 -------- 00:00 0.00 0.30 1.71 0.05 ---- 0.17 0.00 0.03 0.00
 26.10.12 01:00 0.00 0.32 1.65 0.02 0.01 0.10 0.00 0.03 0.01
 -------- 02:00 0.00 0.31 1.70 0.02 0.03 0.17 0.00 0.10 ----
 -------- 03:00 ---- 0.30 1.73 0.01 ---- 0.10 0.00 0.04 ----
 -------- 04:00 0.00 0.34 1.77 ---- ---- 0.10 0.00 0.06 ----
 -------- 05:00 0.01 0.30 1.87 ---- ---- 0.10 0.00 0.04 ----
 26.10.12 06:00 ---- 0.27 1.92 0.02 ---- 0.10 0.00 0.05 ----
 -------- 07:00 0.00 0.28 1.79 0.05 ---- 0.10 0.00 0.20 ----
 -------- 08:00 0.00 0.25 1.91 0.05 ---- 0.10 0.00 ---- ----
 -------- 09:00 0.00 0.24 1.93 0.08 ---- 0.13 0.00 0.03 ----
 -------- 10:00 0.00 0.17 1.96 0.15 ---- 0.17 0.00 0.05 ----
 26.10.12 11:00 0.00 0.13 1.94 0.12 ---- 0.17 0.00 0.03 ----
 -------- 12:00 0.00 0.13 2.10 0.17 ---- 0.13 0.00 ---- ----
 -------- 13:00 0.00 0.20 2.16 0.14 0.03 0.10 0.00 ---- 0.02
 -------- 14:00 0.00 0.26 1.86 0.10 0.03 0.10 0.00 0.04 0.01
 -------- 15:00 0.00 0.32 1.63 0.06 ---- 0.13 0.00 ---- ----
 26.10.12 16:00 0.00 0.24 1.86 0.11 ---- 0.17 0.00 0.03 ----
 -------- 17:00 0.00 0.27 1.86 0.09 ---- 0.13 0.00 0.06 ----
 -------- 18:00 0.00 0.26 1.96 0.09 ---- 0.20 0.00 ---- ----
 -------- 19:00 0.00 0.15 2.05 0.14 ---- 0.13 0.00 0.05 ----
 -------- 20:00 0.00 0.18 2.15 0.18 ---- 0.10 0.00 0.03 ----
 26.10.12 21:00 0.00 0.23 2.10 0.14 ---- 0.10 0.00 0.06 ----
 -------- 22:00 0.01 0.24 2.17 0.12 ---- 0.10 0.00 ---- ----
