 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 18.12.12 00:00 0.07 0.13 0.21 0.32 0.01 0.14 0.00 0.04 0.00
 -------- 01:00 0.06 0.13 0.12 0.32 0.01 0.13 0.00 0.05 0.01
 -------- 02:00 0.07 0.11 0.07 0.26 0.01 0.16 0.00 0.08 0.01
 -------- 03:00 0.08 0.12 0.03 0.31 0.01 0.21 0.00 0.03 0.01
 -------- 04:00 0.09 0.13 0.10 0.31 0.02 0.14 0.00 0.06 0.00
 18.12.12 05:00 0.09 0.11 0.09 0.29 0.00 0.16 0.00 0.04 0.00
 -------- 06:00 0.12 0.16 0.06 0.33 0.01 0.22 0.00 0.03 0.01
 -------- 07:00 0.07 0.14 0.09 0.32 0.01 0.07 0.00 0.06 ----
 -------- 08:00 0.03 0.10 0.12 0.30 0.01 0.12 0.00 0.08 0.01
 -------- 09:00 0.02 0.09 0.17 0.30 0.01 0.12 0.00 0.08 0.01
 18.12.12 10:00 0.04 0.12 0.15 0.29 0.01 0.12 0.00 0.10 0.01
 -------- 11:00 0.04 0.13 0.18 0.24 0.02 0.10 0.00 0.09 0.01
 -------- 12:00 0.06 0.14 0.03 0.25 0.01 0.10 0.00 0.07 0.01
 -------- 13:00 0.06 0.14 0.08 0.25 0.02 0.13 0.00 0.08 0.02
 -------- 14:00 0.05 0.14 0.02 0.28 0.02 0.13 0.00 0.08 0.01
 18.12.12 15:00 0.04 0.15 0.05 0.29 0.00 0.14 0.00 0.08 0.01
 -------- 16:00 0.08 0.15 0.03 0.33 0.00 0.13 0.00 0.08 0.01
 -------- 17:00 0.10 0.14 0.04 0.36 0.01 0.16 0.00 0.08 0.00
 -------- 18:00 0.08 0.13 0.06 0.34 0.03 0.07 0.00 0.08 0.00
 -------- 19:00 0.06 0.12 0.04 0.31 0.01 0.13 0.00 0.07 ----
 18.12.12 20:00 0.04 0.09 0.08 0.30 0.00 0.11 0.00 0.09 0.01
 -------- 21:00 0.02 0.14 0.01 0.27 0.01 0.13 0.00 0.09 0.01
 -------- 22:00 0.02 0.11 0.06 0.23 0.01 0.11 0.00 0.08 0.01
 -------- 23:00 0.02 0.11 0.05 0.26 0.01 0.14 0.00 0.07 0.00
 -------- 00:00 0.02 0.16 0.01 0.23 0.01 0.14 0.00 0.05 0.01
 19.12.12 01:00 0.02 0.17 0.06 0.19 0.01 0.11 0.00 0.06 0.01
 -------- 02:00 0.03 0.19 0.07 0.18 0.02 0.10 0.00 0.09 ----
 -------- 03:00 0.02 0.17 0.04 0.19 0.01 0.12 0.00 0.08 0.00
 -------- 04:00 0.02 0.14 0.05 0.22 0.01 0.12 0.00 0.07 0.00
 -------- 05:00 0.03 0.15 0.11 0.20 0.02 0.10 0.00 0.09 ----
 19.12.12 06:00 0.04 0.11 0.09 0.22 0.02 0.10 0.00 0.08 0.01
 -------- 07:00 0.03 0.12 0.07 0.26 0.04 0.11 0.00 0.08 0.01
 -------- 08:00 0.04 0.10 0.06 0.28 0.01 0.10 0.00 0.09 0.01
 -------- 09:00 0.03 0.11 0.02 0.29 0.02 0.12 0.00 0.09 0.01
 -------- 10:00 0.05 0.14 0.01 0.29 0.01 0.12 0.00 0.07 0.01
 19.12.12 11:00 0.05 0.14 0.04 0.28 0.01 0.13 0.00 0.07 0.01
 -------- 12:00 0.05 0.15 0.10 0.25 0.01 0.11 0.00 0.06 0.00
 -------- 13:00 0.06 0.18 0.02 0.28 0.00 0.10 0.00 0.09 0.01
