 Date Time SO2 OZ Р¤РѕСЂРјР°Р»СЊРґРµРіРёРґ NO2 РџР°СЂР°РєСЃРёР»РѕР» Р¤РµРЅРѕР» РќР°С„С‚Р°Р»РёРЅ РЎС‚РёСЂРѕР» РњРµС‚Р°РєСЃРёР»РѕР»
 03.05.13 12:00 0.01 0.10 0.08 0.23 0.01 0.48 0.00 0.07 0.00
 -------- 13:00 0.01 0.08 0.08 0.20 0.01 0.48 0.00 0.02 0.01
 -------- 14:00 0.00 0.06 0.06 0.16 0.01 0.48 0.00 0.05 0.01
 -------- 15:00 0.00 0.02 0.04 0.11 0.01 0.47 0.00 0.07 0.01
 -------- 16:00 0.00 0.03 0.03 0.13 0.01 0.47 0.00 0.07 0.01
 03.05.13 17:00 0.00 0.03 0.06 0.12 0.02 0.47 0.00 0.05 0.01
 -------- 18:00 0.00 0.07 0.03 0.16 0.00 0.48 0.00 0.03 0.01
 -------- 19:00 0.00 0.08 0.02 0.18 0.01 0.47 0.00 0.04 0.01
 -------- 20:00 0.00 0.13 0.07 0.24 0.01 0.49 0.00 0.08 0.01
 -------- 21:00 0.00 0.14 0.03 0.31 0.01 0.50 0.00 0.05 0.01
 03.05.13 22:00 0.01 0.20 0.04 0.40 0.02 0.51 0.00 0.06 0.01
 -------- 23:00 0.01 0.22 0.04 0.42 0.00 0.51 0.00 0.03 0.01
 -------- 00:00 0.01 0.27 0.10 0.49 0.01 0.53 0.00 0.06 0.01
 -------- 01:00 0.02 0.26 0.14 0.52 0.02 0.52 0.00 0.05 0.01
 -------- 02:00 0.03 0.25 0.10 0.50 0.03 0.49 0.00 0.09 0.01
 04.05.13 03:00 0.02 0.28 0.18 0.49 0.01 0.52 0.00 0.05 0.01
 -------- 04:00 0.01 0.28 0.16 0.52 0.01 0.53 0.00 0.03 0.01
 -------- 05:00 0.01 0.26 0.15 0.43 0.02 0.52 0.00 0.08 0.02
 -------- 06:00 0.01 0.28 0.19 0.40 0.02 0.52 0.00 0.05 0.01
 -------- 07:00 0.01 0.27 0.16 0.43 0.02 0.52 0.00 0.03 0.01
 04.05.13 08:00 0.01 0.20 0.13 0.36 0.01 0.51 0.00 0.04 0.01
 -------- 09:00 0.01 0.19 0.09 0.35 0.01 0.50 0.00 0.03 0.01
 -------- 10:00 0.01 0.16 0.11 0.33 0.02 0.50 0.00 0.04 0.00
 -------- 11:00 0.02 0.17 0.13 0.39 0.02 0.49 0.00 0.04 0.01
 -------- 12:00 0.01 0.16 0.09 0.32 0.01 0.50 0.00 0.03 0.01
 04.05.13 13:00 0.01 0.14 0.12 0.28 0.01 0.49 0.00 0.06 0.01
 -------- 14:00 0.02 0.13 0.10 0.27 0.02 0.48 0.00 0.03 0.01
 -------- 15:00 0.06 0.14 0.10 0.34 0.01 0.46 0.00 0.06 0.01
 -------- 16:00 0.00 0.15 0.06 0.28 0.01 0.49 0.00 0.03 0.00
 -------- 17:00 0.00 0.16 0.07 0.28 0.02 0.50 0.00 0.05 0.01
 04.05.13 18:00 0.00 0.13 0.05 0.21 0.01 0.49 0.00 0.04 0.01
 -------- 19:00 0.00 0.14 0.07 0.24 0.01 0.49 0.00 0.05 0.00
 -------- 20:00 0.00 0.14 0.04 0.25 0.02 0.49 0.00 0.06 0.01
 -------- 21:00 0.00 0.15 0.08 0.26 0.01 0.50 0.00 0.06 0.01
 -------- 22:00 0.05 0.14 0.08 0.28 0.02 0.47 0.00 0.04 0.01
 04.05.13 23:00 0.11 0.15 0.06 0.37 0.01 0.42 0.00 0.03 0.01
 -------- 00:00 0.00 0.13 0.04 0.25 0.02 0.50 0.00 0.06 0.01
 -------- 01:00 0.00 0.13 0.03 0.20 0.01 0.49 0.00 0.04 0.00
 -------- 02:00 0.00 0.13 0.06 0.22 0.01 0.49 0.00 0.07 0.01
 -------- 03:00 0.01 0.20 0.08 0.33 0.01 0.50 0.00 0.06 0.01
 05.05.13 04:00 0.02 0.17 0.05 0.22 0.01 0.49 0.00 0.03 0.01
 -------- 05:00 0.01 0.17 0.09 0.17 0.02 0.49 0.00 0.06 0.02
 -------- 06:00 0.01 0.18 0.04 0.19 0.02 0.50 0.00 0.05 0.01
 -------- 07:00 0.01 0.17 0.05 0.15 0.01 0.50 0.00 0.09 0.01
 -------- 08:00 0.01 0.21 0.09 0.25 0.01 0.51 0.00 0.08 0.02
 05.05.13 09:00 0.01 0.20 0.08 0.23 0.01 0.52 0.00 0.08 0.01
 -------- 10:00 0.02 0.21 0.14 0.25 0.02 0.50 0.00 0.02 0.01
 -------- 11:00 0.01 0.21 0.13 0.28 0.02 0.51 0.00 0.07 0.00
