 Date Time SO2 OZ Р¤РѕСЂРјР°Р»СЊРґРµРіРёРґ NO2 РџР°СЂР°РєСЃРёР»РѕР» Р¤РµРЅРѕР» РќР°С„С‚Р°Р»РёРЅ РЎС‚РёСЂРѕР» РњРµС‚Р°РєСЃРёР»РѕР»
 20.03.13 12:00 0.01 0.11 0.05 0.29 0.01 0.50 0.00 0.02 0.02
 -------- 13:00 0.01 0.09 0.02 0.26 ---- 0.50 0.00 0.10 ----
 -------- 14:00 0.01 0.07 0.08 0.26 ---- 0.49 0.00 0.02 ----
 -------- 15:00 0.01 0.07 ---- 0.22 ---- 0.50 0.00 0.04 ----
 -------- 16:00 0.01 0.06 0.02 0.20 ---- 0.50 0.00 0.04 ----
 20.03.13 17:00 0.01 0.08 0.01 0.22 ---- 0.50 0.00 0.04 ----
 -------- 18:00 0.01 0.07 0.05 0.23 ---- 0.50 0.00 0.05 ----
 -------- 19:00 0.01 0.07 ---- 0.30 ---- 0.52 0.00 0.06 ----
 -------- 20:00 0.01 0.09 0.06 0.33 ---- 0.50 0.00 ---- ----
 -------- 21:00 0.01 0.10 0.01 0.33 ---- 0.51 0.00 ---- ----
 20.03.13 22:00 0.01 0.10 0.02 0.32 ---- 0.51 0.00 ---- ----
 -------- 23:00 0.01 0.13 0.05 0.33 ---- 0.52 0.00 ---- ----
 -------- 00:00 0.01 0.09 0.09 0.29 ---- 0.50 0.00 0.20 ----
 -------- 01:00 0.01 0.10 0.01 0.22 ---- 0.51 0.00 0.12 ----
 -------- 02:00 0.01 0.09 ---- 0.14 ---- 0.50 0.00 0.10 ----
 21.03.13 03:00 0.01 0.09 ---- 0.13 ---- 0.49 0.00 0.17 ----
 -------- 04:00 0.01 0.08 ---- 0.16 ---- 0.49 0.00 0.09 ----
 -------- 05:00 0.01 0.07 ---- 0.17 ---- 0.49 0.00 ---- ----
 -------- 06:00 0.01 0.10 ---- 0.22 ---- 0.49 0.00 0.10 ----
 -------- 07:00 0.01 0.10 ---- 0.23 ---- 0.50 0.00 ---- ----
 21.03.13 08:00 0.01 0.09 ---- 0.25 ---- 0.49 0.00 ---- ----
 -------- 09:00 0.01 0.09 ---- 0.27 ---- 0.50 0.00 0.05 ----
 -------- 10:00 0.01 0.13 0.05 0.26 ---- 0.51 0.00 0.05 ----
 -------- 11:00 0.01 0.08 ---- 0.22 0.01 0.49 0.00 0.06 0.01
 -------- 12:00 0.01 0.11 ---- 0.29 ---- 0.50 0.00 0.01 0.01
 21.03.13 13:00 0.01 0.09 ---- 0.28 0.03 0.50 0.00 0.04 0.01
 -------- 14:00 0.01 0.09 0.03 0.28 0.05 0.51 0.00 0.08 0.01
 -------- 15:00 0.01 0.10 0.01 0.29 0.04 0.51 0.00 0.05 0.02
 -------- 16:00 0.01 0.09 0.03 0.28 0.03 0.50 0.00 0.05 0.01
 -------- 17:00 0.01 0.08 0.00 0.27 ---- 0.49 0.00 0.07 ----
 21.03.13 18:00 0.01 0.11 0.03 0.29 ---- 0.50 0.00 0.03 ----
 -------- 19:00 0.01 0.08 0.01 0.24 ---- 0.49 0.00 0.10 ----
 -------- 20:00 0.01 0.08 ---- 0.28 ---- 0.50 0.00 0.08 ----
 -------- 21:00 0.01 0.07 ---- 0.22 ---- 0.49 0.00 0.02 ----
 -------- 22:00 0.01 0.08 ---- 0.29 ---- 0.49 0.00 0.07 0.01
 21.03.13 23:00 0.01 0.08 ---- 0.30 ---- 0.49 0.00 0.03 ----
 -------- 00:00 0.01 0.08 0.03 0.28 0.06 0.48 0.00 0.06 0.01
 -------- 01:00 0.02 0.10 ---- 0.33 0.01 0.49 0.00 0.05 0.00
 -------- 02:00 0.02 0.09 ---- 0.29 0.01 0.49 0.00 0.05 0.01
 -------- 03:00 0.02 0.11 0.04 0.29 ---- 0.48 0.00 0.03 0.01
 22.03.13 04:00 0.02 0.16 0.08 0.47 0.05 0.50 0.00 0.02 0.02
 -------- 05:00 0.01 0.16 0.10 0.51 ---- 0.51 0.00 0.08 ----
 -------- 06:00 0.01 0.13 0.06 0.35 0.02 0.50 0.00 0.04 0.01
 -------- 07:00 0.01 0.13 0.02 0.33 0.02 0.49 0.00 0.05 0.01
 -------- 08:00 0.01 0.15 0.06 0.43 0.01 0.49 0.00 0.06 0.01
