 Date Time SO2 OZ Р¤РѕСЂРјР°Р»СЊРґРµРіРёРґ NO2 РџР°СЂР°РєСЃРёР»РѕР» Р¤РµРЅРѕР» РќР°С„С‚Р°Р»РёРЅ РЎС‚РёСЂРѕР» РњРµС‚Р°РєСЃРёР»РѕР»
 14.03.13 12:00 0.02 0.16 0.07 0.47 ---- 0.53 0.00 ---- ----
 -------- 13:00 0.02 0.17 0.06 0.49 ---- 0.54 0.00 ---- ----
 -------- 14:00 0.02 0.16 0.09 0.51 ---- 0.53 0.00 ---- ----
 -------- 15:00 0.02 0.17 0.13 0.58 ---- 0.55 0.00 ---- ----
 -------- 16:00 0.01 0.19 0.20 0.61 ---- 0.57 0.00 ---- ----
 14.03.13 17:00 0.01 0.13 0.15 0.48 ---- 0.54 0.00 ---- ----
 -------- 18:00 0.01 0.07 0.05 0.28 ---- 0.52 0.00 ---- ----
 -------- 19:00 0.01 0.08 0.04 0.29 ---- 0.52 0.00 ---- ----
 -------- 20:00 0.01 0.05 0.01 0.24 ---- 0.51 0.00 ---- ----
 -------- 21:00 0.01 0.07 ---- 0.25 ---- 0.51 0.00 ---- ----
 14.03.13 22:00 0.01 0.08 0.04 0.30 ---- 0.52 0.00 ---- ----
 -------- 23:00 0.01 0.09 0.01 0.27 ---- 0.52 0.00 ---- ----
 -------- 00:00 0.01 0.13 0.07 0.42 ---- 0.54 0.00 ---- ----
 -------- 01:00 0.01 0.15 0.01 0.44 ---- 0.54 0.00 ---- ----
 -------- 02:00 0.01 0.13 0.05 0.41 ---- 0.53 0.00 ---- ----
 15.03.13 03:00 0.01 0.15 0.05 0.39 ---- 0.56 0.00 ---- ----
 -------- 04:00 0.01 0.13 0.03 0.38 ---- 0.53 0.00 ---- ----
 -------- 05:00 0.01 0.15 0.04 0.42 ---- 0.53 0.00 ---- ----
 -------- 06:00 0.01 0.15 0.04 0.41 ---- 0.52 0.00 ---- ----
 -------- 07:00 0.02 0.17 0.07 0.42 ---- 0.52 0.00 ---- ----
 15.03.13 08:00 0.04 0.16 0.00 0.42 ---- 0.53 0.00 ---- ----
 -------- 09:00 0.08 0.15 0.01 0.46 ---- 0.50 0.00 ---- ----
 -------- 10:00 0.02 0.14 0.10 0.43 ---- 0.52 0.00 ---- ----
 -------- 11:00 0.01 0.13 ---- 0.37 ---- 0.53 0.00 ---- ----
 -------- 12:00 0.01 0.14 ---- 0.37 ---- 0.52 0.00 ---- ----
 15.03.13 13:00 0.01 0.11 ---- 0.33 ---- 0.53 0.00 ---- ----
 -------- 14:00 0.02 0.10 ---- 0.28 ---- 0.51 0.00 ---- ----
 -------- 15:00 0.02 0.09 0.03 0.26 ---- 0.52 0.00 ---- ----
 -------- 16:00 0.02 0.12 ---- 0.28 ---- 0.53 0.00 ---- ----
 -------- 17:00 0.01 0.10 0.05 0.27 ---- 0.53 0.00 ---- ----
 15.03.13 18:00 0.01 0.10 0.05 0.26 ---- 0.53 0.00 ---- ----
 -------- 19:00 0.01 0.12 ---- 0.29 ---- 0.52 0.00 ---- ----
 -------- 20:00 0.01 0.12 0.09 0.31 ---- 0.53 0.00 ---- ----
 -------- 21:00 0.01 0.12 ---- 0.32 ---- 0.54 0.00 ---- ----
 -------- 22:00 0.01 0.16 0.05 0.38 ---- 0.55 0.00 ---- ----
 15.03.13 23:00 0.02 0.15 0.02 0.40 ---- 0.54 0.00 ---- ----
 -------- 00:00 0.01 0.14 0.04 0.42 ---- 0.55 0.00 ---- ----
 -------- 01:00 0.01 0.15 0.05 0.43 ---- 0.55 0.00 ---- ----
 -------- 02:00 0.01 0.16 0.02 0.40 ---- 0.54 0.00 ---- ----
 -------- 03:00 0.01 0.16 0.00 0.39 ---- 0.57 0.00 0.07 ----
 16.03.13 04:00 0.01 0.15 0.07 0.36 ---- 0.55 0.00 0.11 ----
 -------- 05:00 0.02 0.15 0.03 0.36 ---- 0.54 0.00 0.05 ----
 -------- 06:00 0.03 0.16 0.08 0.37 ---- 0.53 0.00 ---- ----
 -------- 07:00 0.02 0.14 0.04 0.36 ---- 0.55 0.00 ---- ----
 -------- 08:00 0.00 0.14 0.09 0.34 ---- 0.56 0.00 0.04 ----
 16.03.13 09:00 0.01 0.16 0.02 0.36 ---- 0.56 0.00 ---- ----
 -------- 10:00 0.01 0.16 ---- 0.35 ---- 0.56 0.00 ---- ----
 -------- 11:00 0.01 0.17 0.07 0.37 ---- 0.58 0.00 ---- ----
