 Date Time CO OZ NO2 CHX NO
 20.12.12 00:00 0.06 ---- ---- 1.70 ----
 -------- 01:00 0.06 ---- ---- 1.67 ----
 -------- 02:00 0.06 ---- ---- 1.66 ----
 -------- 03:00 0.06 ---- ---- 1.70 ----
 -------- 04:00 0.06 0.01 ---- 1.88 ----
 20.12.12 05:00 0.06 ---- ---- 1.94 ----
 -------- 06:00 0.06 ---- ---- 1.92 ----
 -------- 07:00 0.07 ---- ---- 1.92 ----
 -------- 08:00 0.11 0.01 ---- 2.01 ----
 -------- 09:00 0.13 0.01 ---- 2.00 ----
 20.12.12 10:00 0.12 0.01 ---- 1.96 ----
 -------- 11:00 0.12 0.02 ---- 1.96 ----
 -------- 12:00 0.11 0.03 ---- 1.91 ----
 -------- 13:00 0.14 0.03 ---- 1.90 ----
 -------- 14:00 0.13 0.03 ---- 1.90 ----
 20.12.12 15:00 0.13 0.03 ---- 2.03 ----
 -------- 16:00 0.17 0.01 ---- 2.13 ----
 -------- 17:00 0.18 0.01 ---- 2.22 ----
 -------- 18:00 0.14 0.01 ---- 2.24 ----
 -------- 19:00 0.13 0.01 ---- 2.18 ----
 20.12.12 20:00 0.13 0.01 ---- 2.15 ----
 -------- 21:00 0.12 0.01 ---- 2.05 ----
 -------- 22:00 0.10 0.01 ---- 1.97 ----
 -------- 23:00 0.10 0.01 ---- 1.90 ----
 -------- 00:00 0.09 0.01 ---- 1.85 ----
 21.12.12 01:00 0.09 0.01 ---- 1.91 ----
 -------- 02:00 0.08 0.01 ---- 1.96 ----
 -------- 03:00 0.09 0.01 ---- 2.07 ----
 -------- 04:00 0.09 ---- ---- 2.16 ----
 -------- 05:00 0.08 0.01 ---- 2.15 ----
 21.12.12 06:00 0.09 0.01 ---- 2.13 ----
 -------- 07:00 0.10 0.01 ---- 2.12 ----
 -------- 08:00 0.13 0.01 ---- 2.15 ----
 -------- 09:00 0.14 0.01 ---- 2.18 ----
 -------- 10:00 0.14 0.01 ---- 2.12 ----
 21.12.12 11:00 0.15 0.01 ---- 2.13 ----
 -------- 12:00 0.14 0.02 ---- 2.10 ----
 -------- 13:00 0.14 0.02 ---- 2.13 ----
 -------- 14:00 0.15 0.02 ---- 2.22 ----
 -------- 15:00 0.17 0.02 ---- 2.27 ----
 21.12.12 16:00 0.21 0.01 ---- 2.28 ----
 -------- 17:00 0.17 0.01 ---- 2.18 ----
 -------- 18:00 0.23 0.01 ---- 2.17 ----
 -------- 19:00 0.20 0.01 ---- 2.06 ----
 -------- 20:00 0.17 0.01 ---- 1.99 ----
 21.12.12 21:00 0.13 0.01 ---- 1.99 ----
 -------- 22:00 0.12 0.01 ---- 2.03 ----
 -------- 23:00 0.12 0.01 ---- 2.01 ----
