 Date Time CO OZ NO2 CHX NO
 11.12.12 12:00 0.04 0.18 ---- 1.46 ----
 -------- 13:00 0.05 0.14 ---- 1.48 ----
 -------- 14:00 0.06 0.13 ---- 1.49 ----
 -------- 15:00 0.07 0.07 ---- 1.51 ----
 -------- 16:00 0.07 0.09 ---- 1.51 ----
 11.12.12 17:00 0.07 0.03 ---- 1.54 ----
 -------- 18:00 0.06 0.08 ---- 1.50 ----
 -------- 19:00 0.06 0.07 ---- 1.50 ----
 -------- 20:00 0.05 0.07 ---- 1.51 ----
 -------- 21:00 0.06 0.02 ---- 1.55 ----
 11.12.12 22:00 0.06 0.01 ---- 1.57 ----
 -------- 23:00 0.06 0.03 ---- 1.59 ----
 -------- 00:00 0.07 0.01 ---- 1.55 ----
 -------- 01:00 0.06 0.01 ---- 1.53 ----
 -------- 02:00 0.05 0.04 ---- 1.52 ----
 12.12.12 03:00 0.04 0.05 ---- 1.53 ----
 -------- 04:00 0.04 0.05 ---- 1.53 ----
 -------- 05:00 0.04 0.05 ---- 1.52 ----
 -------- 06:00 0.04 0.05 ---- 1.53 ----
 -------- 07:00 0.06 0.02 ---- 1.55 ----
 12.12.12 08:00 0.06 0.01 ---- 1.57 ----
 -------- 09:00 0.07 ---- ---- 1.59 ----
 -------- 10:00 0.09 0.01 ---- 1.62 ----
 -------- 11:00 0.12 0.05 ---- 1.73 ----
 -------- 12:00 0.08 0.04 ---- 1.63 ----
 12.12.12 13:00 0.08 0.06 ---- 1.61 ----
 -------- 14:00 0.08 0.06 ---- 1.61 ----
 -------- 15:00 0.09 0.05 ---- 1.63 ----
 -------- 16:00 0.08 0.03 ---- 1.17 ----
 -------- 17:00 0.08 0.01 ---- 1.63 ----
 12.12.12 18:00 0.08 0.01 ---- 1.65 ----
 -------- 19:00 0.07 0.02 ---- 1.62 ----
 -------- 20:00 0.06 0.04 ---- 1.61 ----
 -------- 21:00 0.05 0.06 ---- 1.59 ----
 -------- 22:00 0.05 0.07 ---- 1.59 ----
 12.12.12 23:00 0.04 0.09 ---- 1.59 ----
 -------- 00:00 0.04 0.11 ---- 1.60 ----
 -------- 01:00 0.03 0.14 ---- 1.59 ----
 -------- 02:00 0.02 0.15 ---- 1.57 ----
 -------- 03:00 0.02 0.16 ---- 1.56 ----
 13.12.12 04:00 0.02 0.18 ---- 1.56 ----
 -------- 05:00 0.03 0.20 ---- 1.55 ----
 -------- 06:00 0.03 0.17 ---- 1.55 ----
 -------- 07:00 0.04 0.16 ---- 1.56 ----
 -------- 08:00 0.04 0.17 ---- 1.57 ----
 13.12.12 09:00 0.04 0.15 ---- 1.57 ----
 -------- 10:00 0.04 0.16 ---- 1.56 ----
 -------- 11:00 0.04 0.19 ---- 1.56 ----
