 Date Time CO OZ NO2 CHX NO
 28.11.12 12:00 0.08 0.01 0.12 1.58 0.06
 -------- 13:00 0.09 ---- 0.13 1.58 0.08
 -------- 14:00 0.12 0.03 0.13 1.60 0.10
 -------- 15:00 0.09 0.01 0.15 1.54 0.06
 -------- 16:00 0.09 0.01 0.16 1.56 0.06
 28.11.12 17:00 0.11 ---- 0.16 1.58 0.08
 -------- 18:00 0.11 0.01 0.12 1.58 0.08
 -------- 19:00 0.08 0.03 0.12 1.55 0.05
 -------- 20:00 0.08 ---- 0.11 1.54 0.04
 -------- 21:00 0.08 ---- 0.12 1.52 0.03
 28.11.12 22:00 0.09 ---- 0.11 1.52 0.02
 -------- 23:00 0.08 ---- 0.12 1.60 0.05
 -------- 00:00 0.08 0.01 0.13 1.60 0.05
 -------- 01:00 0.07 ---- 0.10 1.59 0.03
 -------- 02:00 0.06 ---- 0.10 1.59 0.03
 29.11.12 03:00 0.06 ---- 0.10 1.60 0.03
 -------- 04:00 0.06 ---- 0.10 1.63 0.03
 -------- 05:00 0.04 ---- 0.11 1.65 0.02
 -------- 06:00 0.06 0.01 0.10 1.58 0.03
 -------- 07:00 0.07 ---- 0.13 1.57 0.03
 29.11.12 08:00 0.09 ---- 0.13 1.58 0.05
 -------- 09:00 0.09 ---- 0.13 1.59 0.06
 -------- 10:00 0.08 0.01 0.14 1.60 0.06
 -------- 11:00 0.08 0.01 0.13 1.58 0.06
 -------- 12:00 0.07 0.03 0.12 1.56 0.06
 29.11.12 13:00 0.08 0.03 0.13 1.57 0.06
 -------- 14:00 0.08 0.03 0.13 1.58 0.07
 -------- 15:00 0.08 0.02 0.13 1.58 0.06
 -------- 16:00 0.07 0.01 0.12 1.58 0.05
 -------- 17:00 0.08 0.01 0.13 1.57 0.05
 29.11.12 18:00 0.07 ---- 0.14 1.58 0.05
 -------- 19:00 0.06 0.02 0.12 1.57 0.04
 -------- 20:00 0.06 0.02 0.12 1.57 0.04
 -------- 21:00 0.07 0.01 0.12 1.57 0.04
 -------- 22:00 0.06 0.01 0.11 1.56 0.03
 29.11.12 23:00 0.06 0.01 0.10 1.56 0.03
 -------- 00:00 0.06 0.01 0.11 1.55 0.03
 -------- 01:00 0.06 0.02 0.10 1.55 0.03
 -------- 02:00 0.06 0.01 0.09 1.55 0.02
 -------- 03:00 0.06 0.01 0.10 1.56 0.03
 30.11.12 04:00 0.04 0.01 0.08 1.54 0.03
 -------- 05:00 0.04 0.01 0.07 1.54 0.03
 -------- 06:00 0.06 0.01 0.08 1.57 0.05
 -------- 07:00 0.06 ---- 0.08 1.57 0.06
 -------- 08:00 0.08 ---- 0.08 1.59 0.06
 30.11.12 09:00 0.08 ---- 0.10 1.59 0.07
 -------- 10:00 0.08 ---- 0.09 1.67 0.07
 -------- 11:00 0.08 ---- 0.08 1.61 0.08
