 Date Time CO OZ NO2 CHX NO
 23.03.13 00:00 0.05 0.09 0.08 1.55 0.05
 -------- 01:00 0.04 0.15 0.04 1.46 0.04
 -------- 02:00 0.04 0.13 0.05 1.47 0.04
 -------- 03:00 0.05 0.16 0.06 1.47 0.04
 -------- 04:00 0.04 0.19 0.06 1.50 0.04
 23.03.13 05:00 0.04 0.19 0.06 1.51 0.04
 -------- 06:00 0.06 0.12 0.12 1.53 0.04
 -------- 07:00 0.07 0.07 0.16 1.56 0.05
 -------- 08:00 0.09 0.07 0.16 1.57 0.08
 -------- 09:00 0.09 0.08 0.15 1.60 0.11
 23.03.13 10:00 0.10 0.13 0.13 1.56 0.10
 -------- 11:00 0.08 0.25 0.08 1.51 0.08
 -------- 12:00 0.07 0.33 0.03 1.47 0.07
 -------- 13:00 0.06 0.37 0.01 1.46 0.05
 -------- 14:00 0.06 0.37 0.02 1.46 0.05
 23.03.13 15:00 0.05 0.37 0.02 1.47 0.05
 -------- 16:00 0.06 0.34 0.03 1.47 0.06
 -------- 17:00 0.06 0.33 0.04 1.48 0.05
 -------- 18:00 0.05 0.34 0.03 1.47 0.05
 -------- 19:00 0.06 0.34 0.03 1.46 0.05
 23.03.13 20:00 0.06 0.32 0.04 1.48 0.05
 -------- 21:00 0.06 0.30 0.05 1.48 0.05
 -------- 22:00 0.06 0.29 0.05 1.49 0.05
 -------- 23:00 0.05 0.32 0.03 1.48 0.05
 -------- 00:00 0.04 0.34 0.01 1.48 0.05
 24.03.13 01:00 0.04 0.38 0.01 1.46 0.05
 -------- 02:00 0.04 0.40 0.01 1.45 0.04
 -------- 03:00 0.04 0.43 ---- 1.45 0.04
 -------- 04:00 0.04 0.43 ---- 1.45 0.04
 -------- 05:00 0.04 0.44 ---- 1.44 0.04
 24.03.13 06:00 0.04 0.45 ---- 1.44 0.04
 -------- 07:00 0.04 0.46 ---- 1.43 0.05
 -------- 08:00 0.04 0.44 ---- 1.44 0.05
 -------- 09:00 0.05 0.40 0.01 1.44 0.05
 -------- 10:00 0.06 0.40 0.01 1.46 0.06
 24.03.13 11:00 0.05 0.40 ---- 1.46 0.06
 -------- 12:00 0.05 0.41 0.01 1.45 0.06
 -------- 13:00 0.05 0.41 ---- 1.45 0.06
 -------- 14:00 0.04 0.40 ---- 1.44 0.06
 -------- 15:00 0.05 0.38 ---- 1.44 0.06
 24.03.13 16:00 0.05 0.36 ---- 1.44 0.06
 -------- 17:00 0.04 0.36 ---- 1.44 0.06
 -------- 18:00 0.04 0.35 ---- 1.44 0.06
 -------- 19:00 0.04 0.35 ---- 1.44 0.06
 -------- 20:00 0.04 0.36 ---- 1.45 0.06
 24.03.13 21:00 0.04 0.35 ---- 1.44 0.06
 -------- 22:00 0.04 0.36 ---- 1.43 0.05
 -------- 23:00 0.04 0.36 ---- 1.43 0.05
