 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 10.10.12 11:00 0.01 ---- 0.41 0.23 0.00 ---- ---- ---- 0.02
 -------- 12:00 0.01 0.15 0.54 0.18 0.01 ---- 0.00 ---- 0.06
 -------- 13:00 0.01 0.16 0.62 0.16 0.01 ---- 0.00 0.23 0.05
 -------- 14:00 0.01 0.16 0.54 0.20 0.01 ---- 0.00 0.59 0.04
 -------- 15:00 0.01 0.15 0.52 0.21 0.01 ---- 0.00 1.13 ----
 10.10.12 16:00 0.01 0.17 0.51 0.24 0.01 0.06 0.00 0.96 ----
 -------- 17:00 0.01 0.19 0.46 0.21 0.01 0.23 0.00 1.09 ----
 -------- 18:00 0.01 0.18 0.45 0.26 0.01 0.10 0.00 0.80 0.03
 -------- 19:00 0.00 0.20 0.45 0.19 0.02 0.11 0.00 0.94 0.01
 -------- 20:00 0.00 0.21 0.41 0.19 0.02 0.07 0.00 0.94 0.00
 10.10.12 21:00 0.00 0.21 0.38 0.20 0.02 ---- 0.00 0.69 0.01
 -------- 22:00 0.01 0.16 0.39 0.23 0.01 0.09 0.00 1.15 ----
 -------- 23:00 0.00 0.16 0.37 0.23 0.01 ---- 0.00 0.62 0.02
 -------- 00:00 0.00 0.15 0.35 0.19 0.01 ---- 0.00 0.85 0.00
 -------- 01:00 0.00 0.18 0.35 0.16 0.02 0.05 0.00 0.71 0.02
 11.10.12 02:00 0.00 0.21 0.32 0.12 0.03 0.22 0.00 0.53 0.03
 -------- 03:00 0.00 0.22 0.31 0.11 0.02 ---- 0.00 0.60 0.03
 -------- 04:00 0.00 0.18 0.32 0.13 0.02 0.24 0.00 0.39 0.04
 -------- 05:00 0.00 0.18 0.31 0.13 0.01 ---- 0.00 0.62 0.02
 -------- 06:00 0.01 0.17 0.30 0.14 0.01 0.05 0.00 0.22 0.05
 11.10.12 07:00 0.01 0.14 0.30 0.17 0.01 ---- 0.00 0.54 0.02
 -------- 08:00 0.01 0.10 0.31 0.20 0.00 ---- 0.00 0.43 0.04
 -------- 09:00 0.01 0.11 0.34 0.21 0.00 ---- 0.00 0.37 0.04
