 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 08.12.12 12:00 0.12 0.16 0.04 0.28 0.03 0.49 0.00 2.21 ----
 -------- 13:00 0.14 0.18 0.01 0.28 0.03 0.48 0.00 1.60 ----
 -------- 14:00 0.05 0.16 0.02 0.27 0.00 0.19 0.00 1.64 ----
 -------- 15:00 0.03 0.15 ---- 0.27 ---- 0.12 0.00 1.50 ----
 -------- 16:00 0.03 0.14 ---- 0.27 ---- 0.23 0.00 1.61 ----
 08.12.12 17:00 0.01 0.11 ---- 0.25 ---- 0.10 0.00 1.57 ----
 -------- 18:00 0.01 0.11 ---- 0.24 ---- 0.10 0.00 1.21 ----
 -------- 19:00 0.01 0.12 ---- 0.24 0.00 0.11 0.00 1.74 ----
 -------- 20:00 0.01 0.12 ---- 0.25 0.01 0.18 0.00 1.54 ----
 -------- 21:00 0.01 0.12 ---- 0.23 ---- 0.15 0.00 1.95 ----
 08.12.12 22:00 0.01 0.14 ---- 0.24 ---- 0.15 0.00 1.40 ----
 -------- 23:00 0.02 0.12 ---- 0.25 ---- 0.12 0.00 2.03 ----
 -------- 00:00 0.01 0.11 ---- 0.23 0.01 0.11 0.00 1.58 ----
 -------- 01:00 0.01 0.13 ---- 0.23 0.01 0.11 0.00 1.91 ----
 -------- 02:00 0.02 0.13 ---- 0.26 ---- 0.12 0.00 1.81 ----
 09.12.12 03:00 0.01 0.13 ---- 0.23 0.00 0.12 0.00 1.68 ----
 -------- 04:00 0.01 0.11 ---- 0.20 0.01 0.11 0.00 1.64 ----
 -------- 05:00 0.01 0.10 ---- 0.22 0.01 0.11 0.00 1.63 ----
 -------- 06:00 0.01 0.11 ---- 0.21 0.01 0.12 0.00 1.96 ----
 -------- 07:00 0.01 0.11 ---- 0.22 0.01 0.11 0.00 1.46 ----
 09.12.12 08:00 0.02 0.12 ---- 0.23 0.00 0.11 0.00 2.05 ----
 -------- 09:00 0.01 0.09 ---- 0.22 0.01 0.11 0.00 1.96 ----
 -------- 10:00 0.01 0.09 ---- 0.22 0.01 0.10 0.00 1.86 ----
 -------- 11:00 0.02 0.12 ---- 0.25 0.01 0.10 0.00 2.20 ----
 -------- 12:00 0.01 0.15 ---- 0.22 0.00 0.09 0.00 1.74 ----
 09.12.12 13:00 0.01 0.14 ---- 0.24 0.00 0.14 0.00 2.12 ----
 -------- 14:00 0.01 0.15 ---- 0.22 0.00 0.10 0.00 1.91 ----
 -------- 15:00 0.01 0.19 ---- 0.20 0.00 0.14 0.00 1.91 ----
 -------- 16:00 0.01 0.17 ---- 0.22 0.00 0.09 0.00 1.65 ----
 -------- 17:00 0.01 0.14 ---- 0.26 0.00 0.09 0.00 1.81 ----
 09.12.12 18:00 0.02 0.12 ---- 0.37 0.01 0.11 0.00 2.19 ----
 -------- 19:00 0.01 0.12 ---- 0.34 0.01 0.10 0.00 1.79 ----
 -------- 20:00 0.02 0.10 ---- 0.34 0.01 0.13 0.00 2.27 ----
 -------- 21:00 0.01 0.11 0.02 0.35 0.01 0.09 0.00 1.91 ----
 -------- 22:00 0.02 0.13 0.01 0.36 0.01 0.09 0.00 2.04 ----
 09.12.12 23:00 0.02 0.12 0.02 0.37 0.01 0.10 0.00 2.23 ----
 -------- 00:00 0.02 0.13 0.04 0.36 0.02 0.09 0.00 1.89 ----
 -------- 01:00 0.02 0.13 0.03 0.38 0.01 0.09 0.00 2.04 ----
 -------- 02:00 0.03 0.13 0.04 0.41 0.01 0.15 0.00 1.77 ----
 -------- 03:00 0.04 0.13 0.06 0.43 ---- 0.16 0.00 1.99 ----
 10.12.12 04:00 0.11 0.15 0.03 0.40 0.02 0.44 0.00 1.72 ----
 -------- 05:00 0.12 0.16 0.02 0.37 0.03 0.61 0.00 1.95 ----
 -------- 06:00 0.05 0.14 0.02 0.33 0.01 0.50 0.00 2.11 ----
 -------- 07:00 0.03 0.13 0.04 0.33 0.01 0.19 0.00 2.11 ----
 -------- 08:00 0.09 0.16 0.02 0.32 0.01 0.38 0.00 2.06 ----
 10.12.12 09:00 0.04 0.12 ---- 0.28 0.00 0.10 0.00 1.86 ----
 -------- 10:00 0.07 0.15 0.02 0.30 0.00 0.14 0.00 2.11 ----
 -------- 11:00 0.06 0.14 0.04 0.29 0.01 0.14 0.00 1.81 ----
