 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 03.01.13 00:00 0.01 0.26 0.07 0.12 0.03 0.23 0.00 2.42 ----
 -------- 01:00 0.01 0.25 0.07 0.13 0.04 0.13 0.00 1.89 ----
 -------- 02:00 0.01 0.23 0.05 0.13 0.03 0.09 0.00 1.90 ----
 -------- 03:00 0.01 0.25 0.04 0.12 0.03 0.09 0.00 1.91 ----
 -------- 04:00 0.01 0.22 0.04 0.16 0.03 0.13 0.00 1.63 ----
 03.01.13 05:00 0.01 0.24 0.08 0.15 0.03 0.21 0.00 1.95 ----
 -------- 06:00 0.01 0.23 0.07 0.15 0.03 0.12 0.00 1.33 ----
 -------- 07:00 0.01 0.22 0.07 0.17 0.03 0.09 0.00 2.00 ----
 -------- 08:00 0.01 0.21 0.06 0.16 0.03 0.09 0.00 1.74 ----
 -------- 09:00 0.01 0.19 0.06 0.19 0.02 0.10 0.00 2.09 ----
 03.01.13 10:00 0.01 0.17 0.08 0.23 0.02 0.08 0.00 1.59 ----
 -------- 11:00 0.01 0.15 0.12 0.25 0.01 0.09 0.00 1.52 ----
 -------- 12:00 0.01 0.19 0.09 0.22 0.02 0.09 0.00 1.56 ----
 -------- 13:00 0.01 0.19 0.10 0.19 0.02 0.09 0.00 2.06 ----
 -------- 14:00 0.01 0.19 0.04 0.19 0.01 0.09 0.00 1.26 ----
 03.01.13 15:00 0.01 0.17 0.06 0.25 0.00 0.11 0.00 2.02 ----
 -------- 16:00 0.01 0.15 0.11 0.22 0.01 0.10 0.00 1.78 ----
 -------- 17:00 0.00 0.17 0.06 0.19 0.01 0.11 0.00 2.10 ----
 -------- 18:00 0.00 0.15 0.04 0.21 0.02 0.10 0.00 1.82 ----
 -------- 19:00 0.01 0.17 0.04 0.20 0.02 0.10 0.00 1.94 ----
 03.01.13 20:00 0.01 0.14 0.03 0.20 0.01 0.12 0.00 2.01 ----
 -------- 21:00 0.01 0.16 0.04 0.16 0.01 0.11 0.00 1.54 ----
 -------- 22:00 0.00 0.14 0.04 0.20 0.02 0.12 0.00 1.97 ----
 -------- 23:00 0.01 0.17 0.07 0.17 0.01 0.12 0.00 1.59 ----
 -------- 00:00 0.00 0.16 0.01 0.13 0.02 0.12 0.00 1.89 ----
 04.01.13 01:00 0.00 0.16 0.00 0.11 0.02 0.13 0.00 1.78 ----
 -------- 02:00 0.00 0.16 0.02 0.11 0.01 0.12 0.00 1.84 ----
 -------- 03:00 0.00 0.15 ---- 0.14 0.01 0.12 0.00 1.88 ----
 -------- 04:00 0.00 0.15 ---- 0.14 0.02 0.12 0.00 1.76 ----
 -------- 05:00 0.00 0.14 ---- 0.16 0.01 0.13 0.00 2.22 ----
 04.01.13 06:00 0.00 0.13 ---- 0.18 0.01 0.11 0.00 1.57 ----
 -------- 07:00 0.00 0.13 ---- 0.18 0.01 0.13 0.00 2.02 ----
 -------- 08:00 0.00 0.13 ---- 0.19 0.01 0.13 0.00 1.83 ----
 -------- 09:00 0.01 0.08 ---- 0.25 0.00 0.12 0.00 1.69 ----
 -------- 10:00 0.01 0.08 0.00 0.29 0.01 0.12 0.00 1.98 ----
 04.01.13 11:00 0.01 0.08 ---- 0.25 ---- 0.12 0.00 1.48 ----
 -------- 12:00 0.00 0.08 ---- 0.24 0.00 0.13 0.00 2.01 ----
 -------- 13:00 0.00 0.10 0.19 0.23 0.01 0.12 0.00 1.86 ----
 -------- 14:00 0.00 0.13 ---- 0.22 0.00 0.13 0.00 1.99 ----
 -------- 15:00 0.00 0.13 ---- 0.22 0.01 0.12 0.00 2.00 ----
 04.01.13 16:00 0.00 0.10 ---- 0.24 0.01 0.12 0.00 1.89 ----
 -------- 17:00 0.01 0.10 0.14 0.28 0.00 0.12 0.00 2.21 ----
 -------- 18:00 0.01 0.08 0.03 0.29 ---- 0.12 0.00 1.73 ----
 -------- 19:00 0.01 0.10 0.03 0.28 ---- 0.12 0.00 2.21 ----
 -------- 20:00 0.01 0.09 0.03 0.28 ---- 0.13 0.00 1.85 ----
 04.01.13 21:00 0.01 0.09 0.05 0.28 ---- 0.13 0.00 1.97 ----
 -------- 22:00 0.01 0.09 0.06 0.28 ---- 0.21 0.00 2.04 ----
 -------- 23:00 0.01 0.11 0.06 0.24 ---- 0.12 0.00 1.91 ----
