 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 06.01.13 12:00 0.01 0.14 0.09 0.16 0.01 0.11 0.00 1.79 ----
 -------- 13:00 0.01 0.14 0.08 0.18 0.00 0.11 0.00 1.93 ----
 -------- 14:00 0.01 0.16 0.08 0.18 0.00 0.10 0.00 1.77 ----
 -------- 15:00 0.01 0.15 0.11 0.19 0.00 0.10 0.00 1.89 ----
 -------- 16:00 0.01 0.15 0.08 0.20 0.01 0.10 0.00 1.90 ----
 06.01.13 17:00 0.01 0.14 0.10 0.22 0.01 0.09 0.00 1.73 ----
 -------- 18:00 0.01 0.14 0.13 0.23 0.01 0.08 0.00 1.68 ----
 -------- 19:00 0.01 0.16 0.08 0.18 0.01 0.09 0.00 1.49 ----
 -------- 20:00 0.01 0.17 0.09 0.17 0.02 0.10 0.00 2.06 ----
 -------- 21:00 0.01 0.15 0.07 0.18 ---- 0.09 0.00 1.32 ----
 06.01.13 22:00 0.01 0.14 0.10 0.18 0.01 0.09 0.00 2.02 ----
 -------- 23:00 0.01 0.16 0.07 0.16 0.01 0.09 0.00 1.44 ----
 -------- 00:00 0.01 0.18 0.09 0.14 0.01 0.10 0.00 1.77 ----
 -------- 01:00 0.01 0.18 0.07 0.12 0.02 0.09 0.00 1.21 ----
 -------- 02:00 0.01 0.18 0.08 0.13 0.02 0.09 0.00 1.61 ----
 07.01.13 03:00 0.01 0.20 0.06 0.12 0.02 0.09 0.00 1.30 ----
 -------- 04:00 0.01 0.19 0.07 0.13 0.02 0.09 0.00 1.94 ----
 -------- 05:00 0.01 0.19 0.07 0.16 0.01 0.08 0.00 1.58 ----
 -------- 06:00 0.01 0.16 0.09 0.18 0.02 0.09 0.00 1.54 ----
 -------- 07:00 0.01 0.16 0.11 0.19 ---- 0.09 0.00 1.88 ----
 07.01.13 08:00 0.01 0.15 0.10 0.19 0.02 0.08 0.00 1.52 ----
 -------- 09:00 0.01 0.16 0.10 0.20 0.00 0.09 0.00 1.70 ----
 -------- 10:00 0.01 0.14 0.10 0.20 ---- 0.09 0.00 1.38 ----
 -------- 11:00 0.01 0.14 0.12 0.21 0.01 0.10 0.00 2.00 ----
 -------- 12:00 0.01 0.15 0.09 0.19 0.01 0.09 0.00 1.70 ----
 07.01.13 13:00 0.01 0.17 0.10 0.17 0.01 0.10 0.00 2.02 ----
 -------- 14:00 0.01 0.17 0.06 0.14 0.00 0.09 0.00 1.63 ----
 -------- 15:00 0.01 0.17 0.06 0.16 0.02 0.09 0.00 1.95 ----
 -------- 16:00 0.01 0.14 0.09 0.19 0.01 0.09 0.00 1.49 ----
 -------- 17:00 0.01 0.13 0.12 0.21 0.00 0.10 0.00 1.94 ----
 07.01.13 18:00 0.01 0.15 0.13 0.20 ---- 0.10 0.00 1.78 ----
 -------- 19:00 0.01 0.14 0.09 0.19 0.01 0.10 0.00 1.73 ----
 -------- 20:00 0.01 0.13 0.11 0.20 0.01 0.09 0.00 1.66 ----
 -------- 21:00 0.01 0.14 0.10 0.20 0.01 0.09 0.00 1.79 ----
 -------- 22:00 0.01 0.15 0.10 0.17 0.01 0.10 0.00 1.79 ----
 07.01.13 23:00 0.01 0.17 0.10 0.18 0.01 0.09 0.00 1.80 ----
 -------- 00:00 0.01 0.14 0.11 0.20 0.01 0.08 0.00 1.43 ----
 -------- 01:00 0.01 0.14 0.09 0.20 0.01 0.09 0.00 1.61 ----
 -------- 02:00 0.01 0.15 0.11 0.20 0.00 0.09 0.00 1.90 ----
 -------- 03:00 0.01 0.15 0.07 0.19 0.01 0.08 0.00 1.16 ----
 08.01.13 04:00 0.01 0.14 0.09 0.18 0.01 0.08 0.00 1.56 ----
 -------- 05:00 0.01 0.15 0.11 0.17 0.01 0.08 0.00 1.16 ----
 -------- 06:00 0.01 0.13 0.11 0.19 0.00 0.10 0.00 1.85 ----
 -------- 07:00 0.01 0.13 0.12 0.21 0.02 0.10 0.00 1.42 ----
 -------- 08:00 0.01 0.10 0.10 0.23 0.01 0.09 0.00 1.98 ----
 08.01.13 09:00 0.01 0.10 0.10 0.24 0.01 0.08 0.00 1.87 ----
 -------- 10:00 0.01 0.11 0.12 0.24 0.01 0.09 0.00 1.97 ----
 -------- 11:00 0.01 0.12 0.15 0.24 0.01 0.08 0.00 1.50 ----
