 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 24.01.13 00:00 0.02 0.11 0.15 0.47 ---- 0.14 0.00 1.33 ----
 -------- 01:00 0.02 0.14 0.17 0.44 ---- 0.11 0.00 ---- ----
 -------- 02:00 0.02 0.13 0.24 0.46 ---- 0.09 0.00 0.50 ----
 -------- 03:00 0.02 0.13 0.18 0.49 ---- 0.09 0.00 1.04 ----
 -------- 04:00 0.02 0.13 0.21 0.46 ---- 0.08 0.00 ---- ----
 24.01.13 05:00 0.01 0.11 0.14 0.44 ---- 0.11 0.00 ---- ----
 -------- 06:00 0.02 0.15 0.24 0.50 ---- 0.16 0.00 ---- ----
 -------- 07:00 0.01 0.10 0.15 0.46 ---- 0.14 0.00 ---- ----
 -------- 08:00 0.02 0.10 0.22 0.45 ---- 0.12 0.00 ---- ----
 -------- 09:00 0.02 0.09 0.26 0.48 ---- 0.09 0.00 1.47 ----
 24.01.13 10:00 0.02 0.11 0.18 0.45 ---- 0.09 0.00 1.46 ----
 -------- 11:00 0.01 0.14 0.14 0.39 ---- 0.10 0.00 1.20 ----
 -------- 12:00 0.01 0.19 0.11 0.32 ---- 0.09 0.00 1.79 ----
 -------- 13:00 0.01 0.18 0.14 0.33 ---- 0.09 0.00 1.07 ----
 -------- 14:00 0.01 0.17 0.14 0.29 ---- 0.08 0.00 1.73 ----
 24.01.13 15:00 0.01 0.21 0.15 0.29 ---- 0.09 0.00 1.20 ----
 -------- 16:00 0.01 0.18 0.16 0.29 ---- 0.08 0.00 1.46 ----
 -------- 17:00 0.01 0.18 0.15 0.30 ---- 0.08 0.00 0.82 ----
 -------- 18:00 0.00 0.22 0.14 0.24 ---- 0.08 0.00 0.95 ----
 -------- 19:00 0.00 0.23 0.17 0.21 ---- 0.07 0.00 0.79 ----
 24.01.13 20:00 0.00 0.21 0.11 0.25 ---- 0.08 0.00 1.42 ----
 -------- 21:00 0.00 0.17 0.14 0.28 ---- 0.07 0.00 0.73 ----
 -------- 22:00 0.01 0.18 0.19 0.28 ---- 0.08 0.00 1.93 ----
 -------- 23:00 0.00 0.20 0.12 0.22 ---- 0.07 0.00 0.81 ----
 -------- 00:00 0.01 0.24 0.26 0.21 ---- 0.11 0.00 1.53 ----
 25.01.13 01:00 0.01 0.22 0.12 0.28 ---- 0.07 0.00 0.85 ----
 -------- 02:00 0.01 0.19 0.14 0.30 ---- 0.08 0.00 1.46 ----
 -------- 03:00 0.01 0.18 0.12 0.28 ---- 0.07 0.00 0.99 ----
 -------- 04:00 0.01 0.20 0.10 0.25 0.02 0.11 0.00 1.51 ----
 -------- 05:00 0.01 0.21 0.14 0.24 ---- 0.08 0.00 1.08 ----
 25.01.13 06:00 0.01 0.21 0.12 0.26 ---- 0.09 0.00 1.20 ----
 -------- 07:00 0.01 0.17 0.13 0.29 ---- 0.07 0.00 0.66 ----
 -------- 08:00 0.01 0.14 0.13 0.35 ---- 0.08 0.00 2.00 ----
 -------- 09:00 0.01 0.17 0.16 0.33 ---- 0.11 0.00 1.14 ----
 -------- 10:00 0.01 0.20 0.16 0.32 ---- 0.07 0.00 1.05 ----
 25.01.13 11:00 0.01 0.20 0.17 0.31 ---- 0.07 0.00 0.66 ----
 -------- 12:00 0.01 0.21 0.16 0.29 ---- 0.07 0.00 1.47 ----
 -------- 13:00 0.01 0.22 0.13 0.26 0.01 0.08 0.00 1.67 ----
 -------- 14:00 0.01 0.23 0.12 0.25 0.01 0.06 0.00 1.12 ----
 -------- 15:00 0.01 0.23 0.22 0.25 0.02 0.07 0.00 1.97 ----
 25.01.13 16:00 0.01 0.21 0.14 0.24 0.01 0.07 0.00 1.12 ----
 -------- 17:00 0.01 0.16 0.14 0.30 0.00 0.08 0.00 1.91 ----
 -------- 18:00 0.01 0.13 0.15 0.37 ---- 0.08 0.00 1.85 ----
 -------- 19:00 0.01 0.15 0.16 0.34 ---- 0.09 0.00 1.48 ----
 -------- 20:00 0.01 0.15 0.21 0.38 ---- 0.08 0.00 1.17 ----
 25.01.13 21:00 0.01 0.16 0.19 0.31 ---- 0.07 0.00 1.38 ----
 -------- 22:00 0.01 0.17 0.20 0.32 ---- 0.06 0.00 1.09 ----
 -------- 23:00 0.01 0.16 0.18 0.33 ---- 0.07 0.00 1.19 ----
