 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 12.11.12 12:00 0.01 0.13 ---- 0.21 0.01 0.11 0.00 1.66 ----
 -------- 13:00 0.01 0.10 ---- 0.21 0.01 0.18 0.00 2.09 ----
 -------- 14:00 0.01 0.09 ---- 0.21 0.01 0.19 0.00 2.04 ----
 -------- 15:00 0.01 0.11 ---- 0.19 0.01 0.17 0.00 1.91 ----
 -------- 16:00 0.01 0.07 ---- 0.21 0.01 0.14 0.00 2.20 ----
 12.11.12 17:00 0.00 0.07 ---- 0.22 0.00 0.14 0.00 1.96 ----
 -------- 18:00 0.00 0.07 ---- 0.22 0.00 0.18 0.00 2.27 ----
 -------- 19:00 0.01 0.10 ---- 0.19 0.01 0.13 0.00 2.08 ----
 -------- 20:00 0.00 0.09 ---- 0.19 0.01 0.18 0.00 2.18 ----
 -------- 21:00 0.00 0.07 ---- 0.21 0.01 0.17 0.00 2.10 ----
 12.11.12 22:00 0.00 0.11 ---- 0.18 0.01 0.13 0.00 2.00 ----
 -------- 23:00 0.00 0.06 ---- 0.22 0.01 0.18 0.00 2.21 ----
 -------- 00:00 0.00 0.08 ---- 0.21 0.01 0.17 0.00 1.77 ----
 -------- 01:00 0.01 0.10 ---- 0.20 0.01 0.18 0.00 2.23 ----
 -------- 02:00 0.00 0.11 ---- 0.18 0.01 0.22 0.00 2.04 ----
 13.11.12 03:00 0.00 0.12 ---- 0.17 0.01 0.18 0.00 2.12 ----
 -------- 04:00 0.00 0.13 ---- 0.16 0.01 0.18 0.00 2.22 ----
 -------- 05:00 0.00 0.15 ---- 0.14 0.00 0.16 0.00 2.07 ----
 -------- 06:00 0.00 0.14 ---- 0.19 0.01 0.17 0.00 2.32 ----
 -------- 07:00 0.00 0.12 ---- 0.20 0.01 0.24 0.00 2.07 ----
 13.11.12 08:00 0.00 0.12 ---- 0.22 0.01 0.47 ---- 2.27 ----
 -------- 09:00 0.01 0.12 0.02 0.30 0.01 0.17 0.00 2.00 ----
 -------- 10:00 0.01 0.10 0.01 0.29 0.01 0.37 0.00 2.15 ----
 -------- 11:00 0.00 0.12 0.03 0.25 0.02 0.18 0.00 2.25 ----
 -------- 12:00 0.01 0.15 0.03 0.22 0.01 0.23 0.00 1.94 ----
 13.11.12 13:00 0.00 0.15 0.22 0.20 0.02 0.42 0.00 2.35 ----
 -------- 14:00 0.00 0.19 0.24 0.20 0.02 0.10 0.00 2.12 ----
 -------- 15:00 0.00 0.17 0.22 0.20 0.02 0.37 0.00 2.35 ----
 -------- 16:00 0.00 0.15 0.21 0.24 0.02 0.28 0.00 2.29 ----
 -------- 17:00 0.00 0.11 0.20 0.27 0.01 0.42 0.00 2.35 ----
 13.11.12 18:00 0.00 0.12 0.17 0.23 0.01 0.39 0.00 2.45 ----
 -------- 19:00 0.00 0.15 0.18 0.24 0.01 0.11 0.00 2.25 ----
 -------- 20:00 0.00 0.16 0.18 0.23 0.01 0.44 0.00 2.52 ----
 -------- 21:00 0.00 0.14 0.17 0.21 0.01 0.15 0.00 2.09 ----
 -------- 22:00 0.00 0.16 0.17 0.19 0.02 0.20 0.00 2.32 ----
 13.11.12 23:00 0.00 0.18 0.14 0.17 0.01 0.53 0.00 2.21 ----
 -------- 00:00 0.00 0.20 0.13 0.15 0.02 0.19 0.00 2.06 ----
 -------- 01:00 0.00 0.20 0.13 0.15 0.02 0.31 0.00 2.32 ----
 -------- 02:00 0.00 0.21 0.10 0.15 0.02 0.19 0.00 2.10 ----
 -------- 03:00 0.00 0.28 0.09 0.13 0.04 0.38 0.00 2.32 ----
 14.11.12 04:00 0.00 0.31 0.02 0.13 0.02 0.53 ---- 2.15 ----
 -------- 05:00 0.00 0.26 0.04 0.14 0.03 0.57 ---- 2.28 ----
 -------- 06:00 0.00 0.29 0.09 0.14 0.04 0.37 0.00 2.12 ----
 -------- 07:00 0.00 0.20 0.07 0.24 0.00 0.34 0.00 2.06 ----
 -------- 08:00 0.00 0.22 0.10 0.23 0.02 0.20 0.00 2.32 ----
 14.11.12 09:00 0.00 0.18 0.07 0.26 0.01 0.21 0.00 1.77 ----
 -------- 10:00 0.00 0.19 0.09 0.25 0.01 0.49 0.00 2.14 ----
 -------- 11:00 0.00 0.17 0.11 0.26 0.01 0.15 0.00 1.98 ----
