 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 17.10.12 12:00 0.01 0.12 0.53 0.20 ---- ---- 0.01 0.74 0.01
 -------- 13:00 0.01 0.12 0.59 0.22 0.01 0.10 0.00 1.08 ----
 -------- 14:00 0.01 0.11 0.52 0.25 ---- ---- 0.00 0.26 0.05
 -------- 15:00 0.01 0.10 0.60 0.33 ---- 0.17 0.00 0.99 0.00
 -------- 16:00 0.01 0.10 0.60 0.32 ---- ---- 0.00 0.66 0.02
 17.10.12 17:00 0.01 0.09 0.53 0.33 ---- 0.10 0.00 0.83 0.02
 -------- 18:00 0.01 0.09 0.53 0.29 ---- 0.10 0.00 0.95 0.03
 -------- 19:00 0.01 0.09 0.55 0.26 ---- 0.10 0.00 0.78 0.02
 -------- 20:00 0.01 0.09 0.55 0.26 ---- 0.10 0.00 1.12 ----
 -------- 21:00 0.01 0.10 0.55 0.27 ---- ---- 0.00 0.79 0.02
 17.10.12 22:00 0.02 0.08 0.54 0.29 ---- 0.10 0.00 1.18 0.01
 -------- 23:00 0.02 0.09 0.56 0.29 ---- ---- 0.00 0.73 0.03
 -------- 00:00 0.02 0.09 0.68 0.29 ---- ---- 0.00 1.00 0.00
 -------- 01:00 0.02 0.08 0.71 0.30 ---- ---- 0.00 1.19 ----
 -------- 02:00 0.01 0.07 0.82 0.27 ---- ---- 0.00 0.65 0.04
 18.10.12 03:00 0.01 0.09 0.81 0.26 ---- ---- 0.00 1.30 ----
 -------- 04:00 0.01 0.06 0.84 0.27 ---- ---- 0.00 0.97 0.01
 -------- 05:00 0.01 0.07 0.87 0.29 ---- ---- 0.00 1.25 ----
 -------- 06:00 0.01 0.10 0.91 0.27 ---- 0.10 0.00 1.15 0.02
 -------- 07:00 0.01 0.08 0.89 0.27 ---- 0.20 0.00 1.41 ----
 18.10.12 08:00 0.01 0.09 0.92 0.31 ---- 0.15 0.00 1.32 ----
 -------- 09:00 0.01 0.08 0.95 0.35 ---- ---- 0.01 1.19 ----
 -------- 10:00 0.01 0.08 1.01 0.31 ---- ---- 0.01 1.48 ----
 -------- 11:00 0.01 0.08 0.78 0.21 ---- ---- 0.00 1.02 0.02
 -------- 12:00 0.01 0.08 0.74 0.20 ---- ---- 0.00 1.33 ----
 18.10.12 13:00 0.01 0.08 0.73 0.22 ---- ---- 0.00 1.02 0.01
 -------- 14:00 0.00 0.08 0.69 0.20 ---- ---- 0.00 1.21 0.02
 -------- 15:00 0.01 0.10 0.70 0.21 ---- ---- 0.00 1.13 0.01
 -------- 16:00 0.01 0.08 0.69 0.21 ---- ---- 0.00 1.17 ----
 -------- 17:00 0.01 0.08 0.69 0.26 ---- ---- 0.00 1.49 ----
 18.10.12 18:00 0.01 0.09 0.70 0.33 ---- ---- 0.00 0.87 0.01
 -------- 19:00 0.01 0.09 0.73 0.29 ---- ---- 0.00 1.47 ----
 -------- 20:00 0.01 0.08 0.70 0.25 ---- ---- 0.01 1.15 ----
 -------- 21:00 0.01 0.08 0.70 0.24 ---- ---- 0.00 1.31 ----
 -------- 22:00 0.01 0.08 0.74 0.24 ---- ---- 0.00 1.33 0.02
 18.10.12 23:00 0.01 0.08 0.74 0.24 ---- ---- 0.00 1.07 0.02
 -------- 00:00 0.01 0.09 0.70 0.24 ---- ---- 0.00 1.23 0.00
 -------- 01:00 0.01 0.08 0.68 0.26 ---- ---- 0.00 0.96 0.00
 -------- 02:00 0.01 0.08 0.74 0.25 ---- ---- 0.00 1.32 ----
 -------- 03:00 0.01 0.08 0.78 0.24 ---- ---- 0.00 0.89 0.03
 19.10.12 04:00 0.00 0.06 0.67 0.23 ---- ---- 0.00 1.28 ----
 -------- 05:00 0.01 0.08 0.64 0.23 ---- ---- 0.00 1.23 ----
 -------- 06:00 0.01 0.08 0.64 0.26 ---- ---- 0.00 1.01 0.00
 -------- 07:00 0.01 0.09 0.69 0.27 ---- ---- 0.01 1.31 ----
 -------- 08:00 0.01 0.10 0.97 0.26 ---- ---- 0.01 0.80 0.02
 19.10.12 09:00 0.00 0.08 0.99 0.25 ---- ---- 0.01 1.10 ----
 -------- 10:00 0.01 0.10 0.65 0.23 ---- ---- 0.01 0.69 0.02
