 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 02.02.13 00:00 0.01 0.15 ---- 0.20 ---- 0.12 0.00 1.71 ----
 -------- 01:00 0.01 0.16 ---- 0.21 ---- 0.12 0.00 1.60 ----
 -------- 02:00 0.01 0.13 ---- 0.21 ---- 0.12 0.00 0.94 ----
 -------- 03:00 0.01 0.11 ---- 0.27 0.01 0.12 0.00 1.64 ----
 -------- 04:00 0.01 0.13 ---- 0.25 ---- 0.11 0.00 0.93 ----
 02.02.13 05:00 0.01 0.10 ---- 0.27 0.00 0.13 0.00 1.59 ----
 -------- 06:00 0.01 0.10 ---- 0.26 0.00 0.12 0.00 1.02 ----
 -------- 07:00 0.01 0.13 ---- 0.25 ---- 0.13 0.00 1.88 ----
 -------- 08:00 0.00 0.14 ---- 0.21 0.01 0.12 0.00 1.20 ----
 -------- 09:00 0.01 0.13 ---- 0.31 ---- 0.13 0.00 1.54 ----
 02.02.13 10:00 0.01 0.14 0.01 0.26 ---- 0.11 0.00 1.09 ----
 -------- 11:00 0.00 0.15 ---- 0.25 0.01 0.13 0.00 1.89 ----
 -------- 12:00 0.00 0.17 ---- 0.21 0.01 0.13 0.00 1.73 ----
 -------- 13:00 0.00 0.17 ---- 0.21 0.01 0.16 0.00 1.49 ----
 -------- 14:00 0.01 0.14 0.04 0.25 0.00 0.12 0.00 1.53 ----
 02.02.13 15:00 0.01 0.20 0.05 0.21 0.02 0.11 0.00 1.20 ----
 -------- 16:00 0.00 0.20 0.05 0.23 0.00 0.13 0.00 1.73 ----
 -------- 17:00 0.01 0.16 0.07 0.28 0.01 0.11 0.00 1.21 ----
 -------- 18:00 0.00 0.13 0.11 0.30 ---- 0.11 0.00 1.97 ----
 -------- 19:00 0.01 0.17 0.12 0.25 0.01 0.11 0.00 1.74 ----
 02.02.13 20:00 0.01 0.15 0.14 0.27 0.00 0.12 0.00 2.10 ----
 -------- 21:00 0.00 0.14 0.13 0.28 0.00 0.11 0.00 1.77 ----
 -------- 22:00 0.00 0.09 0.17 0.32 ---- 0.12 0.00 2.17 ----
 -------- 23:00 0.01 0.10 0.15 0.34 ---- 0.10 0.00 1.61 ----
 -------- 00:00 0.01 0.11 0.16 0.34 ---- 0.17 0.00 1.81 ----
 03.02.13 01:00 0.01 0.12 0.09 0.29 ---- 0.12 0.00 1.71 ----
 -------- 02:00 0.02 0.12 0.15 0.33 ---- 0.17 0.00 ---- ----
 -------- 03:00 0.01 0.13 0.08 0.22 ---- 0.12 0.00 1.36 ----
 -------- 04:00 0.01 0.15 0.10 0.21 0.01 0.12 0.00 2.15 ----
 -------- 05:00 0.01 0.19 0.11 0.23 0.02 0.11 0.00 1.90 ----
 03.02.13 06:00 0.01 0.20 0.13 0.19 0.02 0.11 0.00 2.15 ----
 -------- 07:00 0.01 0.18 0.11 0.22 0.02 0.10 0.00 1.75 ----
 -------- 08:00 0.01 0.16 0.14 0.26 0.00 0.11 0.00 2.20 ----
 -------- 09:00 0.01 0.14 0.16 0.29 ---- 0.09 0.00 1.76 ----
 -------- 10:00 0.02 0.15 0.18 0.28 ---- 0.10 0.00 2.12 ----
 03.02.13 11:00 0.02 0.16 0.20 0.28 ---- 0.10 0.00 1.85 ----
 -------- 12:00 0.02 0.16 0.19 0.29 ---- 0.09 0.00 2.04 ----
 -------- 13:00 0.02 0.18 0.21 0.27 0.04 0.09 0.00 1.62 ----
 -------- 14:00 0.01 0.18 0.20 0.28 0.01 0.09 0.00 1.78 ----
 -------- 15:00 ---- ---- ---- 0.28 ---- ---- ---- ---- ----
 03.02.13 16:00 ---- ---- ---- 0.25 ---- ---- ---- ---- ----
 -------- 17:00 0.02 ---- ---- 0.25 ---- ---- ---- ---- ----
 -------- 18:00 0.02 0.15 0.12 0.29 0.01 0.10 0.00 2.14 ----
 -------- 19:00 0.02 0.19 0.20 0.25 0.01 0.10 0.00 1.94 ----
 -------- 20:00 0.02 0.20 0.19 0.23 0.01 0.10 0.00 2.28 ----
 03.02.13 21:00 0.01 0.18 0.17 0.25 0.01 0.13 0.00 1.49 ----
 -------- 22:00 0.01 0.16 0.17 0.28 0.01 0.10 0.00 1.86 ----
