 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 24.12.12 00:00 0.02 0.13 0.19 0.52 ---- 0.05 0.00 1.54 ----
 -------- 01:00 0.01 0.12 0.19 0.52 ---- 0.06 0.00 1.57 ----
 -------- 02:00 0.02 0.12 0.21 0.51 ---- 0.08 0.00 1.33 ----
 -------- 03:00 0.02 0.12 0.24 0.55 ---- 0.07 0.00 1.75 ----
 -------- 04:00 0.14 0.17 0.24 0.57 ---- 0.29 0.00 1.85 ----
 24.12.12 05:00 0.28 0.21 0.20 0.55 ---- 0.35 0.01 2.05 ----
 -------- 06:00 0.49 0.29 0.16 0.56 ---- 0.33 0.01 2.24 ----
 -------- 07:00 0.08 0.15 0.25 0.53 ---- 0.13 0.00 ---- ----
 -------- 08:00 0.06 0.16 0.27 0.54 ---- 0.16 0.00 ---- ----
 -------- 09:00 0.06 0.12 0.31 0.58 ---- 0.09 0.01 ---- ----
 24.12.12 10:00 0.08 0.16 0.28 0.57 ---- 0.22 0.01 1.89 ----
 -------- 11:00 0.08 0.16 0.29 0.53 ---- 0.33 0.01 1.43 ----
 -------- 12:00 0.09 0.18 0.30 0.55 ---- 0.28 0.01 1.57 ----
 -------- 13:00 0.12 0.20 0.32 0.57 ---- 0.33 0.01 1.45 ----
 -------- 14:00 0.07 0.16 0.33 0.58 ---- 0.44 0.01 1.87 ----
 24.12.12 15:00 0.08 0.17 0.30 0.58 ---- 0.42 0.01 1.86 ----
 -------- 16:00 0.12 0.18 0.33 0.60 ---- 0.42 0.01 1.81 ----
 -------- 17:00 0.12 0.16 0.27 0.55 ---- 0.41 0.01 1.99 ----
 -------- 18:00 0.11 0.16 0.25 0.50 ---- 0.30 0.01 ---- ----
 -------- 19:00 0.07 0.15 0.24 0.46 ---- 0.13 0.00 1.95 ----
 24.12.12 20:00 0.06 0.14 0.24 0.45 ---- 0.15 0.00 1.62 ----
 -------- 21:00 0.05 0.14 0.25 0.44 ---- 0.07 0.00 1.88 ----
 -------- 22:00 0.05 0.15 0.22 0.46 ---- 0.03 0.01 1.47 ----
 -------- 23:00 0.05 0.15 0.23 0.45 ---- 0.07 0.00 1.76 ----
 -------- 00:00 0.04 0.13 0.19 0.44 ---- 0.05 0.00 1.71 ----
 25.12.12 01:00 0.04 0.13 0.19 0.43 ---- 0.09 0.00 1.63 ----
 -------- 02:00 0.03 0.14 0.15 0.42 ---- 0.03 0.00 1.56 ----
 -------- 03:00 0.03 0.13 0.14 0.39 ---- 0.04 0.00 1.74 ----
 -------- 04:00 0.03 0.14 0.12 0.39 ---- 0.05 0.00 1.20 ----
 -------- 05:00 0.02 0.14 0.13 0.38 ---- 0.05 0.00 1.48 ----
 25.12.12 06:00 0.03 0.13 0.15 0.40 ---- 0.05 0.00 1.32 ----
 -------- 07:00 0.03 0.16 0.18 0.38 ---- 0.07 0.00 2.11 ----
 -------- 08:00 0.03 0.16 0.14 0.34 0.01 0.07 0.00 1.70 ----
 -------- 09:00 0.03 0.16 0.13 0.33 0.01 0.06 0.00 2.25 ----
 -------- 10:00 0.03 0.15 0.13 0.33 0.01 0.04 0.00 2.01 ----
 25.12.12 11:00 0.03 0.18 0.14 0.30 0.01 0.06 0.00 2.12 ----
 -------- 12:00 0.04 0.19 0.12 0.28 0.02 0.04 0.00 1.47 ----
 -------- 13:00 0.05 0.21 0.13 0.28 0.01 0.04 0.00 1.92 ----
 -------- 14:00 0.06 0.22 0.11 0.26 0.04 0.04 0.00 1.78 ----
 -------- 15:00 0.05 0.23 0.10 0.23 0.02 0.04 0.00 1.92 ----
 25.12.12 16:00 0.05 0.22 0.12 0.23 0.02 0.04 0.00 1.58 ----
 -------- 17:00 0.05 0.21 0.11 0.25 0.03 0.04 0.00 1.99 ----
 -------- 18:00 0.05 0.19 0.12 0.27 0.01 0.06 0.00 2.06 ----
 -------- 19:00 0.05 0.18 0.11 0.28 0.00 0.05 0.00 1.91 ----
 -------- 20:00 0.05 0.16 0.14 0.29 0.02 0.06 0.00 2.07 ----
 25.12.12 21:00 0.04 0.16 0.14 0.28 0.01 0.06 0.00 1.96 ----
 -------- 22:00 0.04 0.18 0.12 0.26 ---- 0.06 0.00 2.30 ----
 -------- 23:00 0.04 0.20 0.09 0.25 ---- 0.05 0.00 1.72 ----
