 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 13.01.13 12:00 0.02 0.17 0.17 0.17 0.01 0.07 0.00 1.76 ----
 -------- 13:00 0.02 0.17 0.07 0.18 0.01 0.07 0.00 1.48 ----
 -------- 14:00 0.02 0.17 0.12 0.19 0.01 0.07 0.00 1.35 ----
 -------- 15:00 0.01 0.18 0.15 0.21 0.01 0.08 0.00 1.41 ----
 -------- 16:00 0.01 0.16 0.13 0.21 0.02 0.08 0.00 1.40 ----
 13.01.13 17:00 0.01 0.15 0.10 0.25 0.01 0.08 0.00 1.53 ----
 -------- 18:00 0.01 0.17 0.14 0.24 0.01 0.08 0.00 1.71 ----
 -------- 19:00 0.01 0.18 0.08 0.22 0.02 0.08 0.00 1.84 ----
 -------- 20:00 0.01 0.16 0.12 0.21 0.01 0.07 0.00 1.34 ----
 -------- 21:00 0.01 0.14 0.09 0.22 0.01 0.08 0.00 1.78 ----
 13.01.13 22:00 0.01 0.14 0.09 0.24 0.01 0.08 0.00 1.29 ----
 -------- 23:00 0.01 0.15 0.11 0.24 0.01 0.08 0.00 1.62 ----
 -------- 00:00 0.01 0.15 0.13 0.22 0.00 0.07 0.00 0.95 ----
 -------- 01:00 0.01 0.16 0.09 0.20 0.01 0.09 0.00 1.46 ----
 -------- 02:00 0.01 0.17 0.06 0.18 0.01 0.07 0.00 1.13 ----
 14.01.13 03:00 0.01 0.18 0.06 0.16 0.02 0.08 0.00 1.64 ----
 -------- 04:00 0.01 0.18 0.05 0.17 0.02 0.07 0.00 1.40 ----
 -------- 05:00 0.01 0.16 0.11 0.20 0.01 0.09 0.00 1.76 ----
 -------- 06:00 0.01 0.14 0.05 0.22 0.01 0.09 0.00 1.50 ----
 -------- 07:00 0.01 0.12 0.12 0.25 0.01 0.09 0.00 1.85 ----
 14.01.13 08:00 0.01 0.12 0.07 0.26 0.02 0.08 0.00 1.03 ----
 -------- 09:00 0.01 0.11 0.07 0.27 0.01 0.09 0.00 1.57 ----
 -------- 10:00 0.01 0.12 0.09 0.30 ---- 0.09 0.00 1.60 ----
 -------- 11:00 0.01 0.11 0.07 0.28 0.01 0.09 0.00 1.38 ----
 -------- 12:00 0.01 0.16 0.07 0.25 0.01 0.10 0.00 1.65 ----
 14.01.13 13:00 0.01 0.17 0.07 0.25 0.01 0.10 0.00 1.47 ----
 -------- 14:00 0.01 0.15 0.05 0.26 0.01 0.10 0.00 1.87 ----
 -------- 15:00 0.00 0.15 0.02 0.28 0.01 0.09 0.00 1.27 ----
 -------- 16:00 0.01 0.14 0.04 0.30 0.00 0.09 0.00 1.91 ----
 -------- 17:00 0.00 0.17 0.03 0.23 0.01 0.09 0.00 1.51 ----
 14.01.13 18:00 0.00 0.16 0.04 0.26 0.01 0.09 0.00 1.79 ----
 -------- 19:00 0.00 0.18 0.04 0.24 0.02 0.09 0.00 1.52 ----
 -------- 20:00 0.00 0.21 0.03 0.20 0.02 0.08 0.00 1.54 ----
 -------- 21:00 0.00 0.21 0.04 0.21 0.02 0.09 0.00 1.87 ----
 -------- 22:00 0.00 0.20 0.03 0.19 0.02 0.09 0.00 1.38 ----
 14.01.13 23:00 0.00 0.21 0.03 0.19 0.01 0.13 0.00 1.96 ----
 -------- 00:00 0.00 0.22 0.01 0.17 0.02 0.08 0.00 1.40 ----
 -------- 01:00 0.00 0.23 0.01 0.17 0.02 0.08 0.00 1.82 ----
 -------- 02:00 0.00 0.22 0.02 0.16 0.03 0.08 0.00 1.37 ----
 -------- 03:00 0.00 0.25 0.01 0.15 0.02 0.08 0.00 1.74 ----
 15.01.13 04:00 0.00 0.26 0.01 0.13 0.03 0.13 0.00 1.52 ----
 -------- 05:00 0.00 0.24 0.02 0.16 0.03 0.08 0.00 1.41 ----
 -------- 06:00 0.00 0.24 0.05 0.17 0.02 0.08 0.00 1.58 ----
 -------- 07:00 0.00 0.20 0.07 0.23 0.02 0.09 0.00 1.52 ----
 -------- 08:00 0.00 0.13 0.09 0.30 0.01 0.09 0.00 1.85 ----
 15.01.13 09:00 0.00 0.13 0.07 0.30 0.00 0.08 0.00 1.58 ----
 -------- 10:00 0.00 0.15 0.07 0.31 0.01 0.10 0.00 1.78 ----
 -------- 11:00 0.00 0.16 0.07 0.28 0.01 0.08 0.00 1.12 ----
