 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 19.10.12 12:00 0.01 0.08 0.73 0.26 ---- ---- 0.00 0.71 0.02
 -------- 13:00 0.01 0.10 0.70 0.29 ---- 0.10 0.00 0.92 0.01
 -------- 14:00 0.01 0.08 0.68 0.28 ---- 0.10 0.00 1.00 0.04
 -------- 15:00 0.01 0.10 0.62 0.25 0.02 ---- 0.00 0.83 0.03
 -------- 16:00 0.01 0.09 0.62 0.28 ---- 0.20 0.00 1.09 0.01
 19.10.12 17:00 0.00 0.09 0.60 0.30 ---- 0.10 0.00 0.87 0.01
 -------- 18:00 0.01 0.11 0.57 0.29 ---- ---- 0.00 1.17 ----
 -------- 19:00 0.01 0.12 0.51 0.26 0.01 0.10 0.00 0.70 0.03
 -------- 20:00 0.00 0.15 0.59 0.20 0.00 ---- 0.00 1.10 ----
 -------- 21:00 0.00 0.13 0.55 0.21 0.01 0.10 0.00 1.07 ----
 19.10.12 22:00 0.00 0.15 0.54 0.20 0.01 0.17 0.00 0.73 0.02
 -------- 23:00 0.00 0.15 0.55 0.19 0.01 ---- 0.00 1.07 0.02
 -------- 00:00 0.01 0.16 0.53 0.18 0.01 0.30 0.00 0.68 0.03
 -------- 01:00 0.00 0.19 0.53 0.16 0.02 0.10 0.00 1.10 ----
 -------- 02:00 0.00 0.19 0.52 0.15 0.02 0.10 0.00 0.93 0.02
 20.10.12 03:00 0.00 0.18 0.53 0.14 0.02 0.30 0.00 1.02 0.02
 -------- 04:00 0.00 0.21 0.52 0.14 0.03 0.10 0.00 0.92 0.02
 -------- 05:00 0.01 0.18 0.49 0.17 0.02 0.20 0.00 0.90 0.01
