 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 11.02.13 00:00 0.01 0.15 0.31 0.14 0.01 0.09 0.00 2.11 ----
 -------- 01:00 0.01 0.15 0.28 0.14 0.01 0.09 0.00 1.71 ----
 -------- 02:00 0.01 0.11 0.24 0.16 0.01 0.10 0.00 1.85 ----
 -------- 03:00 0.01 0.14 0.24 0.17 0.01 0.09 0.00 1.97 ----
 -------- 04:00 0.01 0.17 0.24 0.13 0.02 0.10 0.00 1.79 ----
 11.02.13 05:00 0.01 0.14 0.26 0.17 0.02 0.10 0.00 1.98 ----
 -------- 06:00 0.01 0.13 0.24 0.20 0.00 0.10 0.00 1.78 ----
 -------- 07:00 0.01 0.09 0.24 0.24 0.00 0.10 0.00 2.24 ----
 -------- 08:00 0.01 0.09 0.18 0.28 0.00 0.10 0.00 1.81 ----
 -------- 09:00 0.01 0.10 0.22 0.32 ---- 0.10 0.00 2.14 ----
 11.02.13 10:00 0.01 0.09 0.21 0.34 ---- 0.10 0.00 1.95 ----
 -------- 11:00 0.01 0.09 0.22 0.34 ---- 0.10 0.00 2.08 ----
 -------- 12:00 0.01 0.09 0.24 0.36 ---- 0.10 0.00 1.88 ----
 -------- 13:00 0.01 0.09 0.25 0.34 ---- 0.09 0.00 2.01 ----
 -------- 14:00 0.01 0.11 0.25 0.34 ---- 0.10 0.00 2.00 ----
 11.02.13 15:00 0.02 0.10 0.23 0.35 ---- 0.10 0.00 1.94 ----
 -------- 16:00 0.02 0.12 0.34 0.35 ---- 0.10 0.00 2.06 ----
 -------- 17:00 0.04 0.10 0.29 0.33 ---- 0.12 0.00 2.00 ----
 -------- 18:00 0.06 0.10 0.36 0.30 0.01 0.09 0.00 2.23 ----
 -------- 19:00 0.02 0.10 0.32 0.28 ---- 0.09 0.00 2.09 ----
 11.02.13 20:00 0.03 0.11 0.37 0.26 0.00 0.09 0.00 2.32 ----
 -------- 21:00 0.02 0.09 0.34 0.25 ---- 0.09 0.00 2.01 ----
 -------- 22:00 0.01 0.10 0.35 0.25 0.00 0.09 0.00 2.24 ----
 -------- 23:00 0.01 0.10 0.37 0.27 ---- 0.13 0.00 1.99 ----
 -------- 00:00 0.05 0.12 0.39 0.27 0.00 0.07 0.00 2.29 ----
 12.02.13 01:00 0.03 0.12 0.40 0.27 0.00 0.08 0.00 2.02 ----
 -------- 02:00 0.02 0.14 0.38 0.23 0.00 0.08 0.00 2.28 ----
 -------- 03:00 0.02 0.15 0.35 0.27 0.01 0.12 0.00 1.96 ----
 -------- 04:00 0.02 0.12 0.31 0.30 0.01 0.11 0.00 2.25 ----
 -------- 05:00 0.01 0.11 0.34 0.30 0.00 0.09 0.00 2.06 ----
 12.02.13 06:00 0.01 0.09 0.38 0.28 ---- 0.09 0.00 2.32 ----
 -------- 07:00 0.01 0.11 0.42 0.26 ---- 0.09 0.00 2.08 ----
 -------- 08:00 0.01 0.10 0.41 0.24 0.00 0.10 0.00 2.25 ----
 -------- 09:00 0.01 0.09 0.42 0.26 ---- 0.14 0.00 2.10 ----
 -------- 10:00 0.01 0.11 0.43 0.25 ---- 0.10 0.00 2.19 ----
 12.02.13 11:00 0.01 0.11 0.44 0.27 ---- 0.09 0.00 2.15 ----
 -------- 12:00 0.01 0.15 0.44 0.27 0.01 0.09 0.00 2.22 ----
 -------- 13:00 0.01 0.20 0.41 0.27 0.02 0.07 0.00 2.28 ----
 -------- 14:00 0.01 0.18 0.44 0.31 0.01 0.08 0.00 2.06 ----
 -------- 15:00 0.01 0.19 0.42 0.29 0.01 0.08 0.00 2.28 ----
 12.02.13 16:00 0.01 0.21 0.42 0.26 0.02 0.07 0.00 1.98 ----
 -------- 17:00 0.01 0.23 0.40 0.25 0.02 0.07 0.00 2.15 ----
 -------- 18:00 0.01 0.22 0.40 0.24 0.03 0.12 0.00 1.92 ----
 -------- 19:00 0.01 0.20 0.41 0.27 0.01 0.08 0.00 2.16 ----
 -------- 20:00 0.01 0.18 0.44 0.29 0.01 0.09 0.00 1.74 ----
 12.02.13 21:00 0.01 0.15 0.42 0.33 0.01 0.09 0.00 2.14 ----
 -------- 22:00 0.01 0.16 0.39 0.30 0.01 0.09 0.00 1.93 ----
