 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 18.10.12 12:00 0.01 0.08 0.74 0.20 ---- ---- 0.00 1.33 ----
 -------- 13:00 0.01 0.08 0.73 0.22 ---- ---- 0.00 1.02 0.01
 -------- 14:00 0.00 0.08 0.69 0.20 ---- ---- 0.00 1.21 0.02
 -------- 15:00 0.01 0.10 0.70 0.21 ---- ---- 0.00 1.13 0.01
 -------- 16:00 0.01 0.08 0.69 0.21 ---- ---- 0.00 1.17 ----
 18.10.12 17:00 0.01 0.08 0.69 0.26 ---- ---- 0.00 1.49 ----
 -------- 18:00 0.01 0.09 0.70 0.33 ---- ---- 0.00 0.87 0.01
 -------- 19:00 0.01 0.09 0.73 0.29 ---- ---- 0.00 1.47 ----
 -------- 20:00 0.01 0.08 0.70 0.25 ---- ---- 0.01 1.15 ----
 -------- 21:00 0.01 0.08 0.70 0.24 ---- ---- 0.00 1.31 ----
 18.10.12 22:00 0.01 0.08 0.74 0.24 ---- ---- 0.00 1.33 0.02
 -------- 23:00 0.01 0.08 0.74 0.24 ---- ---- 0.00 1.07 0.02
 -------- 00:00 0.01 0.09 0.70 0.24 ---- ---- 0.00 1.23 0.00
 -------- 01:00 0.01 0.08 0.68 0.26 ---- ---- 0.00 0.96 0.00
 -------- 02:00 0.01 0.08 0.74 0.25 ---- ---- 0.00 1.32 ----
 19.10.12 03:00 0.01 0.08 0.78 0.24 ---- ---- 0.00 0.89 0.03
 -------- 04:00 0.00 0.06 0.67 0.23 ---- ---- 0.00 1.28 ----
 -------- 05:00 0.01 0.08 0.64 0.23 ---- ---- 0.00 1.23 ----
 -------- 06:00 0.01 0.08 0.64 0.26 ---- ---- 0.00 1.01 0.00
 -------- 07:00 0.01 0.09 0.69 0.27 ---- ---- 0.01 1.31 ----
 19.10.12 08:00 0.01 0.10 0.97 0.26 ---- ---- 0.01 0.80 0.02
 -------- 09:00 0.00 0.08 0.99 0.25 ---- ---- 0.01 1.10 ----
 -------- 10:00 0.01 0.10 0.65 0.23 ---- ---- 0.01 0.69 0.02
 -------- 11:00 0.01 0.09 0.72 0.26 ---- ---- 0.00 1.30 ----
 -------- 12:00 0.01 0.09 0.73 0.26 ---- ---- 0.00 0.71 0.03
 19.10.12 13:00 0.01 0.10 0.70 0.29 ---- 0.10 0.00 0.92 0.01
 -------- 14:00 0.01 0.08 0.68 0.28 ---- 0.10 0.00 1.00 0.04
 -------- 15:00 0.01 0.10 0.62 0.25 0.02 ---- 0.00 0.83 0.03
 -------- 16:00 0.01 0.09 0.62 0.28 ---- 0.20 0.00 1.09 0.01
 -------- 17:00 0.00 0.09 0.60 0.30 ---- 0.10 0.00 0.87 0.01
 19.10.12 18:00 0.01 0.11 0.57 0.29 ---- ---- 0.00 1.17 ----
 -------- 19:00 0.01 0.12 0.51 0.26 0.01 0.10 0.00 0.70 0.03
 -------- 20:00 0.00 0.15 0.59 0.20 0.00 ---- 0.00 1.10 ----
 -------- 21:00 0.00 0.13 0.55 0.21 0.01 0.10 0.00 1.07 ----
 -------- 22:00 0.00 0.15 0.54 0.20 0.01 0.17 0.00 0.73 0.02
 19.10.12 23:00 0.00 0.15 0.55 0.19 0.01 ---- 0.00 1.07 0.02
 -------- 00:00 0.01 0.16 0.53 0.18 0.01 0.30 0.00 0.68 0.03
 -------- 01:00 0.00 0.19 0.53 0.16 0.02 0.10 0.00 1.10 ----
 -------- 02:00 0.00 0.19 0.52 0.15 0.02 0.10 0.00 0.93 0.02
 -------- 03:00 0.00 0.18 0.53 0.14 0.02 0.30 0.00 1.02 0.02
 20.10.12 04:00 0.00 0.21 0.52 0.14 0.03 0.10 0.00 0.92 0.02
 -------- 05:00 0.01 0.18 0.49 0.17 0.02 0.20 0.00 0.90 0.01
