 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 22.10.12 00:00 0.00 0.23 0.53 0.15 0.02 ---- 0.00 1.30 ----
 -------- 01:00 0.00 0.22 0.52 0.15 0.03 0.27 0.00 0.75 0.01
 -------- 02:00 0.00 0.21 0.53 0.14 0.03 0.30 0.00 1.14 ----
 -------- 03:00 0.00 0.21 0.56 0.13 0.02 0.10 0.00 1.02 0.01
 -------- 04:00 0.00 0.16 0.54 0.16 0.02 0.10 0.00 0.74 0.02
 22.10.12 05:00 0.00 0.13 0.57 0.19 0.01 ---- 0.00 0.97 0.03
 -------- 06:00 0.00 0.10 0.55 0.24 0.00 ---- 0.00 0.80 0.02
 -------- 07:00 0.00 0.09 0.51 0.25 ---- ---- 0.00 1.05 ----
 -------- 08:00 0.01 0.09 0.55 0.27 ---- ---- 0.00 0.85 0.02
 -------- 09:00 0.01 0.09 0.57 0.27 ---- ---- 0.00 1.05 0.02
 22.10.12 10:00 0.00 0.12 0.51 0.20 ---- ---- 0.00 0.95 0.01
 -------- 11:00 0.01 0.12 0.50 0.19 ---- ---- 0.00 0.97 ----
 -------- 12:00 0.00 0.11 0.48 0.17 ---- ---- 0.00 1.18 ----
 -------- 13:00 0.00 0.15 0.35 0.17 0.01 ---- 0.00 0.67 0.01
 -------- 14:00 0.00 0.20 0.34 0.22 0.02 ---- 0.00 1.07 ----
 22.10.12 15:00 0.00 0.22 0.32 0.22 0.02 ---- 0.00 0.77 0.01
 -------- 16:00 0.00 0.23 0.31 0.22 0.02 ---- 0.00 0.74 0.01
 -------- 17:00 0.00 0.24 0.29 0.24 0.02 0.15 0.00 0.72 0.01
 -------- 18:00 0.00 0.21 0.26 0.24 0.02 ---- 0.00 0.62 0.02
 -------- 19:00 0.00 0.23 0.27 0.23 0.02 ---- 0.00 0.79 0.01
 22.10.12 20:00 0.01 0.24 0.21 0.22 0.02 ---- 0.01 0.55 0.02
 -------- 21:00 0.01 0.24 0.20 0.21 0.02 0.10 0.00 0.76 0.01
 -------- 22:00 0.01 0.23 0.19 0.21 0.02 ---- 0.00 0.42 0.03
 -------- 23:00 0.01 0.20 0.22 0.23 0.02 ---- 0.00 0.64 0.01
 -------- 00:00 0.01 0.20 0.19 0.21 0.02 ---- 0.00 0.64 0.01
 23.10.12 01:00 0.01 0.20 0.18 0.22 0.01 ---- 0.01 0.26 0.03
 -------- 02:00 0.01 0.22 0.14 0.19 0.02 ---- 0.00 0.55 0.01
 -------- 03:00 0.01 0.23 0.14 0.21 0.02 ---- 0.00 0.16 0.04
 -------- 04:00 0.01 0.24 0.13 0.18 0.02 ---- 0.00 0.25 0.04
 -------- 05:00 0.01 0.20 0.12 0.24 0.01 ---- 0.00 0.23 0.05
 23.10.12 06:00 0.01 0.19 0.15 0.29 0.01 ---- 0.00 0.40 0.04
 -------- 07:00 0.01 0.16 0.16 0.34 0.02 ---- 0.01 0.20 0.04
 -------- 08:00 0.01 0.15 0.15 0.34 ---- ---- 0.01 0.19 0.04
 -------- 09:00 0.03 0.15 0.15 0.37 ---- ---- 0.00 0.43 0.03
 -------- 10:00 0.04 0.16 0.13 0.36 0.02 ---- 0.00 0.10 0.06
 23.10.12 11:00 0.03 0.15 0.11 0.35 0.01 ---- 0.00 0.43 0.03
 -------- 12:00 0.02 0.17 0.15 0.33 0.01 ---- 0.00 0.12 0.05
 -------- 13:00 0.02 0.17 0.13 0.34 0.01 ---- 0.01 0.13 0.05
 -------- 14:00 0.01 0.17 0.14 0.33 0.02 ---- 0.01 0.33 0.05
 -------- 15:00 0.01 0.16 0.14 0.34 0.01 ---- 0.01 ---- 0.07
