 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 24.12.12 12:00 0.09 0.18 0.32 0.54 ---- 0.31 0.01 ---- ----
 -------- 13:00 0.12 0.20 0.32 0.57 ---- 0.33 0.01 ---- ----
 -------- 14:00 0.07 0.16 0.33 0.58 ---- 0.44 0.01 ---- ----
 -------- 15:00 0.08 0.17 0.30 0.58 ---- 0.42 0.01 ---- ----
 -------- 16:00 0.12 0.18 0.33 0.60 ---- 0.42 0.01 ---- ----
 24.12.12 17:00 0.12 0.16 0.27 0.55 ---- 0.41 0.01 ---- ----
 -------- 18:00 0.11 0.16 0.25 0.50 ---- 0.30 0.01 ---- ----
 -------- 19:00 0.07 0.15 0.24 0.46 ---- 0.13 0.00 ---- ----
 -------- 20:00 0.06 0.14 0.24 0.45 ---- 0.15 0.00 ---- ----
 -------- 21:00 0.05 0.14 0.25 0.44 ---- 0.07 0.00 ---- ----
 24.12.12 22:00 0.05 0.15 0.22 0.46 ---- 0.03 0.01 ---- ----
 -------- 23:00 0.05 0.15 0.23 0.45 ---- 0.07 0.00 ---- ----
 -------- 00:00 0.04 0.13 0.19 0.44 ---- 0.05 0.00 ---- ----
 -------- 01:00 0.04 0.13 0.19 0.43 ---- 0.09 0.00 ---- ----
 -------- 02:00 0.03 0.14 0.15 0.42 ---- 0.03 0.00 ---- ----
 25.12.12 03:00 0.03 0.13 0.14 0.39 ---- 0.04 0.00 ---- ----
 -------- 04:00 0.03 0.14 0.12 0.39 ---- 0.05 0.00 ---- ----
 -------- 05:00 0.02 0.14 0.13 0.38 ---- 0.05 0.00 ---- ----
 -------- 06:00 0.03 0.13 0.15 0.40 ---- 0.05 0.00 ---- ----
 -------- 07:00 0.03 0.16 0.18 0.38 ---- 0.07 0.00 ---- ----
 25.12.12 08:00 0.03 0.16 0.14 0.34 0.01 0.07 0.00 ---- ----
 -------- 09:00 0.03 0.16 0.13 0.33 0.01 0.06 0.00 ---- ----
 -------- 10:00 0.03 0.15 0.13 0.33 0.01 0.04 0.00 ---- ----
 -------- 11:00 0.03 0.18 0.14 0.30 0.01 0.06 0.00 ---- ----
 -------- 12:00 0.04 0.19 0.12 0.28 0.02 0.04 0.00 ---- ----
 25.12.12 13:00 0.05 0.21 0.13 0.28 0.01 0.04 0.00 ---- ----
 -------- 14:00 0.06 0.22 0.11 0.26 0.04 0.04 0.00 ---- ----
 -------- 15:00 0.05 0.23 0.10 0.23 0.02 0.04 0.00 ---- ----
 -------- 16:00 0.05 0.22 0.12 0.23 0.02 0.04 0.00 ---- ----
 -------- 17:00 0.05 0.21 0.11 0.25 0.03 0.04 0.00 ---- ----
 25.12.12 18:00 0.05 0.19 0.12 0.27 0.01 0.06 0.00 ---- ----
 -------- 19:00 0.05 0.18 0.11 0.28 0.00 0.05 0.00 ---- ----
 -------- 20:00 0.05 0.16 0.14 0.29 0.02 0.06 0.00 ---- ----
 -------- 21:00 0.04 0.16 0.14 0.28 0.01 0.06 0.00 ---- ----
 -------- 22:00 0.04 0.18 0.12 0.26 ---- 0.06 0.00 ---- ----
 25.12.12 23:00 0.04 0.20 0.09 0.25 ---- 0.05 0.00 ---- ----
 -------- 00:00 0.04 0.23 0.06 0.17 0.03 0.07 0.00 ---- ----
 -------- 01:00 0.03 0.25 0.07 0.15 0.03 0.06 0.00 ---- ----
 -------- 02:00 0.03 0.26 0.04 0.13 0.04 0.07 0.00 ---- ----
 -------- 03:00 0.03 0.26 0.03 0.13 0.03 0.07 0.00 ---- ----
 26.12.12 04:00 0.03 0.25 0.03 0.13 0.04 0.11 0.00 ---- ----
 -------- 05:00 0.03 0.25 0.02 0.12 0.04 0.14 0.00 ---- ----
 -------- 06:00 0.03 0.24 0.16 0.14 0.03 0.09 0.00 ---- ----
 -------- 07:00 0.02 0.19 0.04 0.13 0.03 0.09 0.00 ---- ----
 -------- 08:00 0.02 0.19 0.03 0.16 0.02 0.10 0.00 ---- ----
 26.12.12 09:00 0.02 0.18 0.03 0.20 0.02 0.09 0.00 ---- ----
 -------- 10:00 0.02 0.15 0.03 0.24 0.02 0.11 0.00 ---- ----
 -------- 11:00 0.02 0.14 0.01 0.22 0.01 0.12 0.00 1.91 ----
