 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 07.12.12 23:00 0.03 0.13 ---- 0.24 ---- 0.34 0.00 1.71 ----
 -------- 00:00 0.02 0.13 0.01 0.24 0.01 0.17 0.00 1.36 ----
 -------- 01:00 0.02 0.14 0.02 0.24 0.01 0.18 0.00 1.74 ----
 -------- 02:00 0.02 0.13 ---- 0.24 0.00 0.19 0.00 1.56 ----
 -------- 03:00 0.02 0.12 0.01 0.26 0.00 0.18 0.00 1.72 ----
 08.12.12 04:00 0.02 0.12 0.01 0.26 0.01 0.13 0.00 1.61 ----
 -------- 05:00 0.02 0.13 0.03 0.25 0.01 0.13 0.00 1.39 ----
 -------- 06:00 0.02 0.13 0.05 0.26 ---- 0.25 0.00 1.47 ----
 -------- 07:00 0.03 0.13 0.04 0.24 0.00 0.21 0.00 0.80 ----
 -------- 08:00 0.05 0.14 0.02 0.26 0.01 0.39 0.00 1.82 ----
 08.12.12 09:00 0.06 0.14 0.02 0.27 0.02 0.37 0.00 1.47 ----
 -------- 10:00 0.07 0.14 0.04 0.26 0.01 0.43 0.00 1.89 ----
 -------- 11:00 0.11 0.15 0.02 0.27 0.03 0.49 0.00 1.63 ----
 -------- 12:00 0.12 0.16 0.04 0.28 0.03 0.47 0.00 2.07 ----
 -------- 13:00 0.14 0.18 0.01 0.28 0.03 0.48 0.00 1.60 ----
 08.12.12 14:00 0.05 0.16 0.02 0.27 0.00 0.19 0.00 1.64 ----
 -------- 15:00 0.03 0.15 ---- 0.27 ---- 0.12 0.00 1.50 ----
 -------- 16:00 0.03 0.14 ---- 0.27 ---- 0.23 0.00 1.61 ----
 -------- 17:00 0.01 0.11 ---- 0.25 ---- 0.10 0.00 1.57 ----
 -------- 18:00 0.01 0.11 ---- 0.24 ---- 0.10 0.00 1.21 ----
 08.12.12 19:00 0.01 0.12 ---- 0.24 0.00 0.11 0.00 1.74 ----
 -------- 20:00 0.01 0.12 ---- 0.25 0.01 0.18 0.00 1.54 ----
 -------- 21:00 0.01 0.12 ---- 0.23 ---- 0.15 0.00 1.95 ----
 -------- 22:00 0.01 0.14 ---- 0.24 ---- 0.15 0.00 1.40 ----
 -------- 23:00 0.02 0.12 ---- 0.25 ---- 0.12 0.00 2.03 ----
 09.12.12 00:00 0.01 0.11 ---- 0.23 0.01 0.11 0.00 1.58 ----
 -------- 01:00 0.01 0.13 ---- 0.23 0.01 0.11 0.00 1.91 ----
 -------- 02:00 0.02 0.13 ---- 0.26 ---- 0.12 0.00 1.81 ----
 -------- 03:00 0.01 0.13 ---- 0.23 0.00 0.12 0.00 1.68 ----
 -------- 04:00 0.01 0.11 ---- 0.20 0.01 0.11 0.00 1.64 ----
 09.12.12 05:00 0.01 0.10 ---- 0.22 0.01 0.11 0.00 1.63 ----
 -------- 06:00 0.01 0.11 ---- 0.21 0.01 0.12 0.00 1.96 ----
 -------- 07:00 0.01 0.11 ---- 0.22 0.01 0.11 0.00 1.46 ----
 -------- 08:00 0.02 0.12 ---- 0.23 0.00 0.11 0.00 2.05 ----
 -------- 09:00 0.01 0.09 ---- 0.22 0.01 0.11 0.00 1.96 ----
 09.12.12 10:00 0.01 0.09 ---- 0.22 0.01 0.10 0.00 1.86 ----
 -------- 11:00 0.02 0.12 ---- 0.25 0.01 0.10 0.00 2.20 ----
 -------- 12:00 0.01 0.15 ---- 0.22 0.00 0.09 0.00 1.74 ----
 -------- 13:00 0.01 0.14 ---- 0.24 0.00 0.14 0.00 2.12 ----
 -------- 14:00 0.01 0.15 ---- 0.22 0.00 0.10 0.00 1.91 ----
 09.12.12 15:00 0.01 0.19 ---- 0.20 0.00 0.14 0.00 1.91 ----
 -------- 16:00 0.01 0.17 ---- 0.22 0.00 0.09 0.00 1.65 ----
 -------- 17:00 0.01 0.14 ---- 0.26 0.00 0.09 0.00 1.81 ----
 -------- 18:00 0.02 0.12 ---- 0.37 0.01 0.11 0.00 2.19 ----
 -------- 19:00 0.01 0.12 ---- 0.34 0.01 0.10 0.00 1.79 ----
 09.12.12 20:00 0.02 0.10 ---- 0.34 0.01 0.13 0.00 2.27 ----
 -------- 21:00 0.01 0.11 0.02 0.35 0.01 0.09 0.00 1.91 ----
 -------- 22:00 0.02 0.13 0.01 0.36 0.01 0.09 0.00 2.04 ----
