 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 06.12.12 00:00 0.01 0.13 ---- 0.33 0.00 0.10 0.00 1.86 ----
 -------- 01:00 0.01 0.12 ---- 0.39 0.00 0.10 0.00 2.23 ----
 -------- 02:00 0.02 0.12 ---- 0.36 0.01 0.09 0.00 1.79 ----
 -------- 03:00 0.02 0.13 ---- 0.34 0.01 0.10 0.00 2.15 ----
 -------- 04:00 0.01 0.11 ---- 0.35 0.00 0.09 0.00 1.86 ----
 06.12.12 05:00 0.02 0.12 ---- 0.35 ---- 0.10 0.00 2.04 ----
 -------- 06:00 0.03 0.14 ---- 0.34 0.00 0.12 0.00 1.82 ----
 -------- 07:00 0.03 0.11 ---- 0.35 0.01 0.12 0.00 1.94 ----
 -------- 08:00 0.02 0.13 0.01 0.35 0.01 0.19 0.00 1.79 ----
 -------- 09:00 0.02 0.12 ---- 0.34 0.01 0.09 0.00 1.88 ----
 06.12.12 10:00 0.01 0.13 ---- 0.30 0.00 0.10 0.00 2.09 ----
 -------- 11:00 0.01 0.14 0.01 0.33 0.01 0.09 0.00 2.00 ----
 -------- 12:00 0.01 0.14 0.04 0.32 ---- 0.09 0.00 1.98 ----
 -------- 13:00 0.02 0.14 0.03 0.34 0.02 0.16 0.00 1.70 ----
 -------- 14:00 0.02 0.13 ---- 0.35 0.01 0.09 0.00 1.97 ----
 06.12.12 15:00 0.03 0.13 0.03 0.35 0.01 0.30 0.00 1.70 ----
 -------- 16:00 0.02 0.13 ---- 0.33 0.01 0.09 0.00 2.06 ----
 -------- 17:00 0.02 0.14 ---- 0.30 0.01 0.09 0.00 1.61 ----
 -------- 18:00 0.02 0.15 ---- 0.27 0.01 0.14 0.00 2.03 ----
 -------- 19:00 0.02 0.13 ---- 0.28 0.01 0.09 0.00 1.69 ----
 06.12.12 20:00 0.03 0.12 ---- 0.32 0.01 0.09 0.00 2.19 ----
 -------- 21:00 0.04 0.12 ---- 0.32 0.02 0.11 0.00 1.69 ----
 -------- 22:00 0.08 0.14 ---- 0.31 0.02 0.17 0.00 2.10 ----
 -------- 23:00 0.09 0.14 ---- 0.30 0.03 0.48 0.00 1.75 ----
 -------- 00:00 0.03 0.14 ---- 0.27 0.00 0.14 0.00 2.09 ----
 07.12.12 01:00 0.01 0.14 ---- 0.26 0.00 0.10 0.00 1.68 ----
 -------- 02:00 0.01 0.13 ---- 0.25 0.01 0.14 0.00 1.91 ----
 -------- 03:00 0.01 0.16 ---- 0.22 0.01 0.09 0.00 1.72 ----
 -------- 04:00 0.01 0.16 ---- 0.23 0.01 0.10 0.00 1.72 ----
 -------- 05:00 0.02 0.17 ---- 0.21 0.02 0.09 0.00 1.88 ----
 07.12.12 06:00 0.02 0.16 ---- 0.24 0.00 0.08 0.00 1.82 ----
 -------- 07:00 0.02 0.17 ---- 0.25 0.00 0.10 0.00 1.78 ----
 -------- 08:00 0.04 0.17 0.01 0.26 0.02 0.12 0.00 1.87 ----
 -------- 09:00 0.06 0.12 0.03 0.30 0.02 0.23 0.00 2.01 ----
 -------- 10:00 0.04 0.13 0.03 0.30 0.01 0.07 0.00 1.57 ----
 07.12.12 11:00 0.02 0.16 ---- 0.25 0.01 0.07 0.00 1.70 ----
 -------- 12:00 0.03 0.19 ---- 0.22 0.01 0.07 0.00 1.38 ----
 -------- 13:00 0.03 0.18 ---- 0.23 0.01 0.08 0.00 1.91 ----
 -------- 14:00 0.03 0.17 0.01 0.27 0.01 0.07 0.00 1.24 ----
 -------- 15:00 0.03 0.14 0.01 0.32 0.01 0.08 0.00 1.78 ----
 07.12.12 16:00 0.07 0.15 0.02 0.34 0.02 0.13 0.00 1.50 ----
 -------- 17:00 0.06 0.15 0.03 0.34 0.01 0.35 0.00 1.96 ----
 -------- 18:00 0.06 0.14 0.01 0.34 0.02 0.14 0.00 1.45 ----
 -------- 19:00 0.05 0.15 0.03 0.31 0.01 0.28 0.00 1.80 ----
 -------- 20:00 0.04 0.14 0.01 0.29 0.00 0.16 0.00 1.27 ----
 07.12.12 21:00 0.03 0.13 0.04 0.27 0.01 0.21 0.00 1.76 ----
 -------- 22:00 0.03 0.15 0.00 0.26 0.01 0.20 0.00 1.28 ----
 -------- 23:00 0.03 0.14 0.01 0.25 0.00 0.30 0.00 1.71 ----
