 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 09.11.12 00:00 0.01 0.13 0.01 0.26 0.01 0.18 0.00 1.87 ----
 -------- 01:00 0.01 0.12 0.01 0.26 0.01 0.11 0.00 1.85 ----
 -------- 02:00 0.01 0.19 0.01 0.17 0.02 0.10 0.00 1.58 ----
 -------- 03:00 0.00 0.17 0.00 0.17 0.01 0.10 0.00 1.84 ----
 -------- 04:00 0.01 0.18 0.01 0.17 0.01 0.14 0.00 1.50 ----
 09.11.12 05:00 0.01 0.13 0.02 0.22 0.01 0.10 0.00 1.87 ----
 -------- 06:00 0.01 0.12 0.05 0.25 0.01 0.10 0.00 1.48 ----
 -------- 07:00 0.01 0.11 0.05 0.28 ---- 0.11 0.00 1.92 ----
 -------- 08:00 0.01 0.09 0.02 0.29 0.01 0.10 0.00 1.67 ----
 -------- 09:00 0.01 0.09 0.02 0.30 ---- 0.11 0.00 1.64 ----
 09.11.12 10:00 0.01 0.11 0.04 0.31 ---- 0.11 0.00 1.92 ----
 -------- 11:00 0.01 0.10 0.26 0.32 ---- 0.14 0.00 1.29 ----
 -------- 12:00 0.01 0.09 0.08 0.26 ---- 0.14 0.00 1.95 ----
 -------- 13:00 0.01 0.09 0.10 0.25 ---- 0.21 0.00 1.81 ----
 -------- 14:00 0.01 0.08 0.07 0.21 ---- 0.17 0.00 1.85 ----
 09.11.12 15:00 0.01 0.09 0.10 0.23 ---- 0.11 0.00 1.84 ----
 -------- 16:00 0.00 0.08 0.08 0.23 ---- 0.22 0.00 1.79 ----
 -------- 17:00 0.00 0.07 0.11 0.27 ---- 0.13 0.00 2.01 ----
 -------- 18:00 0.00 0.06 0.06 0.25 ---- 0.17 0.00 1.51 ----
 -------- 19:00 0.00 0.10 0.08 0.21 0.00 0.17 0.00 2.05 ----
 09.11.12 20:00 0.00 0.12 0.11 0.26 0.01 0.11 0.00 1.79 ----
 -------- 21:00 0.00 0.12 0.11 0.26 0.01 0.12 0.00 1.89 ----
 -------- 22:00 0.00 0.13 0.08 0.24 0.01 0.11 0.00 1.96 ----
 -------- 23:00 0.00 0.14 0.06 0.25 0.01 0.17 0.00 1.78 ----
 -------- 00:00 0.01 0.16 0.05 0.26 0.01 0.16 0.00 2.05 ----
 10.11.12 01:00 0.01 0.20 0.03 0.25 0.01 0.10 0.00 1.81 ----
 -------- 02:00 0.01 0.19 0.04 0.27 0.02 0.10 0.00 1.95 ----
 -------- 03:00 0.00 0.21 0.02 0.21 0.02 0.08 0.00 1.69 ----
 -------- 04:00 0.01 0.17 0.01 0.23 0.01 0.10 0.00 1.76 ----
 -------- 05:00 0.00 0.15 0.00 0.22 0.00 0.16 0.00 1.89 ----
 10.11.12 06:00 0.00 0.15 0.02 0.21 0.00 0.10 0.00 1.17 ----
 -------- 07:00 0.01 0.16 0.03 0.20 0.00 0.10 0.00 1.73 ----
 -------- 08:00 0.00 0.14 0.00 0.22 0.00 0.10 0.00 1.53 ----
 -------- 09:00 0.01 0.16 ---- 0.23 0.01 0.10 0.00 1.76 ----
 -------- 10:00 0.01 0.13 0.01 0.27 0.01 0.11 0.00 1.66 ----
 10.11.12 11:00 0.01 0.14 0.03 0.28 0.01 0.13 0.00 1.37 ----
 -------- 12:00 0.01 0.16 0.03 0.25 0.01 0.10 0.00 1.78 ----
 -------- 13:00 0.01 0.16 0.01 0.28 0.01 0.10 0.00 1.62 ----
 -------- 14:00 0.01 0.17 0.06 0.28 0.01 0.10 0.00 1.90 ----
 -------- 15:00 0.01 0.21 0.17 0.25 0.01 0.08 0.00 0.97 ----
 10.11.12 16:00 0.01 0.18 ---- 0.29 0.01 0.19 0.00 1.75 ----
 -------- 17:00 0.01 0.17 ---- 0.30 0.01 0.11 0.00 1.97 ----
 -------- 18:00 0.01 0.14 ---- 0.33 0.01 0.16 0.00 1.85 ----
 -------- 19:00 0.01 0.12 0.03 0.35 0.01 0.17 0.00 2.39 ----
 -------- 20:00 0.01 0.12 0.01 0.36 0.00 0.12 0.00 2.08 ----
 10.11.12 21:00 0.01 0.11 0.04 0.38 0.01 0.12 0.00 2.29 ----
 -------- 22:00 0.01 0.11 0.03 0.38 0.00 0.11 0.00 2.26 ----
 -------- 23:00 0.01 0.12 0.04 0.39 ---- 0.12 0.00 2.09 ----
