 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 28.01.13 00:00 0.04 0.14 0.28 0.47 ---- 0.16 0.00 ---- ----
 -------- 01:00 0.03 0.13 0.26 0.46 ---- 0.07 0.00 ---- ----
 -------- 02:00 0.02 0.12 0.26 0.43 ---- 0.08 0.00 ---- ----
 -------- 03:00 0.01 0.12 0.20 0.44 ---- 0.08 0.00 ---- ----
 -------- 04:00 0.02 0.12 0.25 0.44 ---- 0.12 0.00 ---- ----
 28.01.13 05:00 0.02 0.12 0.19 0.43 ---- 0.07 0.00 ---- ----
 -------- 06:00 0.03 0.12 0.21 0.44 ---- 0.06 0.00 ---- ----
 -------- 07:00 0.04 0.14 0.18 0.44 ---- 0.03 0.00 ---- ----
 -------- 08:00 0.04 0.14 0.24 0.45 ---- 0.05 0.00 ---- ----
 -------- 09:00 0.03 0.14 0.21 0.46 ---- 0.07 0.00 ---- ----
 28.01.13 10:00 0.03 0.13 0.18 0.45 ---- 0.04 0.00 ---- ----
 -------- 11:00 0.03 0.14 0.21 0.43 ---- 0.06 0.00 ---- ----
 -------- 12:00 0.04 0.15 0.24 0.45 ---- 0.05 0.00 ---- ----
 -------- 13:00 0.04 0.16 0.24 0.44 ---- 0.08 0.00 ---- ----
 -------- 14:00 0.02 0.18 0.18 0.38 ---- 0.06 0.00 ---- ----
 28.01.13 15:00 0.02 0.19 0.22 0.38 ---- 0.07 0.00 ---- ----
 -------- 16:00 0.02 0.16 0.24 0.39 ---- 0.07 0.00 ---- ----
 -------- 17:00 0.02 0.17 0.19 0.36 ---- 0.07 0.00 1.08 ----
 -------- 18:00 0.01 0.18 0.17 0.33 ---- 0.07 0.00 0.40 ----
 -------- 19:00 0.01 0.19 0.18 0.32 ---- 0.09 0.00 1.46 ----
 28.01.13 20:00 0.01 0.16 0.14 0.33 ---- 0.08 0.00 0.85 ----
 -------- 21:00 0.01 0.16 0.20 0.34 ---- 0.08 0.00 1.20 ----
 -------- 22:00 0.01 0.16 0.16 0.35 ---- 0.08 0.00 1.07 ----
 -------- 23:00 0.01 0.13 0.16 0.38 ---- 0.09 0.00 0.78 ----
 -------- 00:00 0.01 0.14 0.15 0.35 ---- 0.07 0.00 0.96 ----
 29.01.13 01:00 0.01 0.15 0.17 0.36 ---- 0.07 0.00 0.93 ----
 -------- 02:00 0.01 0.16 0.24 0.32 ---- 0.08 0.00 0.62 ----
 -------- 03:00 0.01 0.16 0.12 0.29 ---- 0.08 0.00 1.13 ----
 -------- 04:00 0.01 0.15 0.23 0.32 ---- 0.08 0.00 ---- ----
 -------- 05:00 0.01 0.17 0.15 0.34 ---- 0.06 0.00 ---- ----
 29.01.13 06:00 0.01 0.16 0.28 0.32 ---- 0.07 0.00 ---- ----
 -------- 07:00 0.01 0.15 0.17 0.35 ---- 0.10 0.00 ---- ----
 -------- 08:00 0.01 0.10 0.21 0.42 ---- 0.06 0.00 ---- ----
 -------- 09:00 0.02 0.11 0.21 0.41 ---- 0.14 0.00 ---- ----
 -------- 10:00 0.02 0.14 0.19 0.40 ---- 0.08 0.00 1.11 ----
 29.01.13 11:00 0.01 0.14 0.24 0.40 ---- 0.30 0.00 1.25 ----
 -------- 12:00 0.02 0.13 0.19 0.38 ---- 0.20 0.00 0.72 ----
 -------- 13:00 0.01 0.17 0.14 0.36 ---- 0.22 0.00 1.56 ----
 -------- 14:00 0.03 0.18 0.15 0.31 ---- 0.12 0.00 1.36 ----
 -------- 15:00 0.02 0.15 0.22 0.38 ---- 0.36 0.00 1.72 ----
 29.01.13 16:00 0.02 0.16 0.17 0.37 ---- 0.15 0.00 1.51 ----
 -------- 17:00 0.02 0.14 0.19 0.37 ---- 0.09 0.00 1.34 ----
 -------- 18:00 0.02 0.11 0.19 0.43 ---- 0.08 0.00 1.47 ----
 -------- 19:00 0.02 0.11 0.23 0.37 ---- 0.08 0.00 0.08 ----
 -------- 20:00 0.01 0.15 0.20 0.33 ---- 0.17 0.00 1.21 ----
 29.01.13 21:00 0.01 0.17 0.14 0.30 ---- 0.10 0.00 1.48 ----
 -------- 22:00 0.01 0.14 0.14 0.34 ---- 0.09 0.00 1.15 ----
 -------- 23:00 0.01 0.15 0.21 0.29 ---- 0.09 0.00 0.65 ----
