 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 30.11.12 00:00 0.01 0.14 0.01 0.20 0.00 0.11 0.00 1.86 ----
 -------- 01:00 0.01 0.13 0.02 0.23 0.00 0.13 0.00 1.17 ----
 -------- 02:00 0.01 0.14 0.02 0.21 0.01 0.10 0.00 1.20 ----
 -------- 03:00 0.01 0.14 ---- 0.20 0.01 0.08 0.00 0.60 ----
 -------- 04:00 0.01 0.15 0.02 0.19 0.01 0.10 0.00 1.39 ----
 30.11.12 05:00 0.01 0.13 0.03 0.18 ---- 0.09 0.00 0.74 ----
 -------- 06:00 0.01 0.14 0.02 0.20 0.02 0.09 0.00 1.55 ----
 -------- 07:00 0.02 0.13 0.01 0.21 0.00 0.09 0.00 1.13 ----
 -------- 08:00 0.01 0.12 0.06 0.21 0.00 0.13 0.00 1.53 ----
 -------- 09:00 0.01 0.12 0.03 0.22 ---- 0.10 0.00 1.23 ----
 30.11.12 10:00 0.02 0.13 0.03 0.23 ---- 0.20 0.00 1.51 ----
 -------- 11:00 0.02 0.13 0.09 0.22 ---- 0.14 0.00 0.20 ----
 -------- 12:00 0.02 0.16 0.08 0.22 ---- 0.12 0.00 0.54 ----
 -------- 13:00 0.03 0.13 0.05 0.21 0.00 0.08 0.00 0.35 ----
 -------- 14:00 0.02 0.13 0.07 0.21 ---- 0.13 0.00 0.71 ----
 30.11.12 15:00 0.02 0.13 0.04 0.20 ---- 0.12 0.00 0.34 ----
 -------- 16:00 0.02 0.15 0.02 0.21 0.01 0.18 0.00 1.13 ----
 -------- 17:00 0.03 0.15 0.03 0.22 ---- 0.16 0.00 0.54 ----
 -------- 18:00 0.07 0.15 ---- 0.23 0.01 0.23 0.00 1.35 ----
 -------- 19:00 0.02 0.11 ---- 0.23 0.00 0.09 0.00 0.43 ----
 30.11.12 20:00 0.02 0.15 0.01 0.25 ---- 0.15 0.00 1.26 ----
 -------- 21:00 0.01 0.07 ---- 0.23 0.01 0.11 0.00 1.30 0.00
 -------- 22:00 0.01 0.05 0.17 0.20 0.01 0.10 0.00 1.52 ----
 -------- 23:00 0.01 0.08 0.04 0.23 0.01 0.11 0.00 1.49 ----
 -------- 00:00 0.01 0.08 0.06 0.26 0.01 0.12 0.00 1.65 ----
 01.12.12 01:00 0.01 0.07 0.07 0.27 0.02 0.19 0.00 2.09 ----
