 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 16.01.13 00:00 0.01 0.18 0.11 0.35 ---- 0.07 0.00 ---- ----
 -------- 01:00 0.01 0.16 0.15 0.37 ---- 0.09 0.00 ---- ----
 -------- 02:00 0.01 0.12 0.14 0.39 ---- 0.07 0.00 ---- ----
 -------- 03:00 0.02 0.12 0.15 0.41 ---- 0.09 0.00 ---- ----
 -------- 04:00 0.01 0.13 0.11 0.38 ---- 0.08 0.00 ---- ----
 16.01.13 05:00 0.02 0.14 0.11 0.38 ---- 0.22 0.01 ---- ----
 -------- 06:00 0.02 0.15 0.14 0.35 ---- 0.06 0.00 ---- ----
 -------- 07:00 0.02 0.13 0.15 0.40 ---- 0.07 0.00 ---- ----
 -------- 08:00 0.03 0.13 0.16 0.42 ---- 0.11 0.00 ---- ----
 -------- 09:00 0.02 0.12 0.12 0.42 ---- 0.10 0.00 ---- ----
 16.01.13 10:00 0.03 0.13 0.19 0.43 ---- 0.06 0.00 ---- ----
 -------- 11:00 0.02 0.13 0.17 0.41 ---- 0.06 0.00 ---- ----
 -------- 12:00 0.02 0.13 0.18 0.37 ---- 0.15 0.00 ---- ----
 -------- 13:00 0.02 0.14 0.15 0.36 ---- 0.07 0.00 ---- ----
 -------- 14:00 0.02 0.13 0.24 0.41 ---- 0.08 0.00 ---- ----
 16.01.13 15:00 0.02 0.13 0.25 0.42 ---- 0.11 0.00 ---- ----
 -------- 16:00 0.02 0.12 0.27 0.43 ---- 0.14 0.00 ---- ----
 -------- 17:00 0.03 0.14 0.27 0.42 ---- 0.13 0.00 ---- ----
 -------- 18:00 0.05 0.14 0.25 0.45 ---- 0.17 0.00 ---- ----
 -------- 19:00 0.06 0.14 0.21 0.43 ---- 0.09 0.00 ---- ----
 16.01.13 20:00 0.03 0.13 0.19 0.38 ---- 0.36 0.00 ---- ----
 -------- 21:00 0.03 0.13 0.18 0.35 ---- 0.27 0.00 ---- ----
 -------- 22:00 0.02 0.14 0.15 0.34 ---- 0.17 0.00 ---- ----
 -------- 23:00 0.03 0.12 0.14 0.33 ---- 0.09 0.00 ---- ----
 -------- 00:00 0.03 0.12 0.16 0.33 ---- 0.07 0.00 ---- ----
 17.01.13 01:00 0.02 0.14 0.13 0.31 ---- 0.11 0.00 ---- ----
 -------- 02:00 0.02 0.11 0.10 0.31 ---- 0.07 0.00 ---- ----
 -------- 03:00 0.02 0.11 0.09 0.31 ---- 0.07 0.00 ---- ----
 -------- 04:00 0.03 0.13 0.11 0.29 ---- 0.08 0.00 ---- ----
 -------- 05:00 0.02 0.11 0.11 0.29 ---- 0.09 0.00 ---- ----
 17.01.13 06:00 0.02 0.11 0.09 0.30 ---- 0.08 0.00 ---- ----
 -------- 07:00 0.01 0.13 0.12 0.30 ---- 0.10 0.00 ---- ----
 -------- 08:00 0.02 0.14 0.13 0.30 ---- 0.08 0.00 ---- ----
 -------- 09:00 0.01 0.12 0.14 0.32 ---- 0.10 0.00 ---- ----
 -------- 10:00 0.01 0.12 0.12 0.32 ---- 0.08 0.00 ---- ----
 17.01.13 11:00 0.01 0.12 0.14 0.32 ---- 0.08 0.00 ---- ----
 -------- 12:00 0.01 0.15 0.11 0.30 ---- 0.08 0.00 ---- ----
 -------- 13:00 0.02 0.14 0.12 0.29 ---- 0.09 0.00 ---- ----
 -------- 14:00 0.01 0.16 0.09 0.27 ---- 0.06 0.00 ---- ----
 -------- 15:00 0.02 0.18 0.11 0.25 ---- 0.08 0.00 1.23 ----
 17.01.13 16:00 0.01 0.17 0.12 0.25 ---- 0.07 0.00 1.55 ----
 -------- 17:00 0.01 0.17 0.15 0.26 ---- 0.05 0.00 0.91 ----
 -------- 18:00 0.01 0.17 0.13 0.25 ---- 0.06 0.00 1.84 ----
 -------- 19:00 0.01 0.20 0.13 0.24 ---- 0.11 0.00 ---- ----
 -------- 20:00 0.01 0.18 0.12 0.23 ---- 0.08 0.00 ---- ----
 17.01.13 21:00 0.01 0.19 0.13 0.24 ---- 0.06 0.00 1.25 ----
 -------- 22:00 0.01 0.15 0.14 0.29 ---- 0.06 0.00 1.10 ----
 -------- 23:00 0.01 0.15 0.12 0.29 ---- 0.06 0.00 0.69 ----
