 Date Time SO2 OZ Формальдегид NO2 Параксилол Фенол Нафталин Стирол Метаксилол
 16.10.12 00:00 0.01 0.24 0.29 0.21 0.02 0.20 0.00 0.94 ----
 -------- 01:00 0.01 0.23 0.28 0.20 0.02 0.20 0.00 0.61 0.02
 -------- 02:00 0.01 0.19 0.30 0.22 0.02 ---- 0.00 0.86 0.03
 -------- 03:00 0.01 0.19 0.29 0.21 0.02 ---- 0.00 0.56 0.03
 -------- 04:00 0.01 0.15 0.31 0.25 0.01 ---- 0.00 0.73 0.01
 16.10.12 05:00 0.01 0.15 0.30 0.25 0.01 ---- 0.00 0.89 ----
 -------- 06:00 0.01 0.15 0.30 0.25 0.01 ---- 0.00 0.32 0.04
 -------- 07:00 0.01 0.10 0.35 0.31 ---- ---- 0.00 0.97 0.01
 -------- 08:00 0.01 0.10 0.33 0.30 ---- ---- 0.00 0.53 0.02
 -------- 09:00 0.01 0.11 0.34 0.30 ---- ---- 0.00 0.72 0.01
 16.10.12 10:00 0.01 0.11 0.34 0.33 ---- ---- 0.01 0.63 0.04
 -------- 11:00 0.01 0.12 0.37 0.31 ---- ---- 0.00 0.63 0.03
 -------- 12:00 0.03 0.12 0.39 0.32 ---- ---- 0.00 0.85 0.01
 -------- 13:00 0.01 0.11 0.38 0.30 ---- ---- 0.00 0.55 0.03
 -------- 14:00 0.01 0.13 0.40 0.28 ---- ---- 0.00 0.80 0.01
 16.10.12 15:00 0.01 0.12 0.35 0.29 ---- ---- 0.00 0.33 0.04
 -------- 16:00 0.01 0.12 0.40 0.29 ---- ---- 0.00 0.82 ----
 -------- 17:00 0.01 0.10 0.38 0.32 ---- 0.10 0.00 0.78 0.01
 -------- 18:00 0.01 0.12 0.37 0.30 ---- ---- 0.00 0.94 0.04
 -------- 19:00 0.01 0.11 0.38 0.29 ---- ---- 0.00 1.02 0.01
 16.10.12 20:00 0.01 0.10 0.37 0.28 ---- ---- 0.00 0.47 0.03
 -------- 21:00 0.01 0.10 0.40 0.28 ---- 0.10 0.00 0.84 0.01
 -------- 22:00 0.01 0.10 0.37 0.26 ---- 0.10 0.00 0.78 0.04
 -------- 23:00 0.01 0.11 0.39 0.25 ---- ---- 0.01 0.72 0.02
 -------- 00:00 0.01 0.10 0.42 0.23 ---- ---- 0.01 0.90 0.01
 17.10.12 01:00 0.01 0.11 0.46 0.22 ---- ---- 0.01 0.69 0.01
 -------- 02:00 0.01 0.10 0.43 0.20 ---- ---- 0.00 1.01 0.00
 -------- 03:00 0.02 0.10 0.41 0.20 ---- ---- 0.00 0.45 0.03
 -------- 04:00 0.02 0.09 0.39 0.20 ---- ---- 0.00 0.87 0.01
 -------- 05:00 0.02 0.11 0.49 0.20 ---- ---- 0.00 0.84 0.01
 17.10.12 06:00 0.02 0.11 0.52 0.20 ---- ---- 0.00 0.56 0.03
 -------- 07:00 0.05 0.11 0.47 0.20 0.00 0.10 0.00 0.92 0.03
 -------- 08:00 0.07 0.12 0.43 0.21 0.00 0.10 0.00 0.67 0.03
 -------- 09:00 0.02 0.11 0.42 0.20 ---- ---- 0.00 1.01 ----
 -------- 10:00 0.01 0.11 0.43 0.20 ---- ---- 0.01 0.81 0.02
 17.10.12 11:00 0.02 0.12 0.47 0.21 ---- ---- 0.00 0.71 0.03
 -------- 12:00 0.01 0.11 0.51 0.20 ---- ---- 0.01 0.70 0.02
 -------- 13:00 0.01 0.12 0.59 0.22 0.01 0.10 0.00 1.08 ----
 -------- 14:00 0.01 0.11 0.52 0.25 ---- ---- 0.00 0.26 0.05
 -------- 15:00 0.01 0.10 0.60 0.33 ---- 0.17 0.00 0.99 0.00
 17.10.12 16:00 0.01 0.10 0.60 0.32 ---- ---- 0.00 0.66 0.02
 -------- 17:00 0.01 0.09 0.53 0.33 ---- 0.10 0.00 0.83 0.02
 -------- 18:00 0.01 0.09 0.53 0.29 ---- 0.10 0.00 0.95 0.03
 -------- 19:00 0.01 0.09 0.55 0.26 ---- 0.10 0.00 0.78 0.02
 -------- 20:00 0.01 0.09 0.55 0.26 ---- 0.10 0.00 1.12 ----
 17.10.12 21:00 0.01 0.10 0.55 0.27 ---- ---- 0.00 0.79 0.02
 -------- 22:00 0.02 0.08 0.54 0.29 ---- 0.10 0.00 1.18 0.01
