 Date Time CO NO2 NO
 24.12.12 12:00 0.63 0.81 1.08
 -------- 13:00 0.35 0.63 0.55
 -------- 14:00 0.18 0.49 0.26
 -------- 15:00 0.16 0.53 0.27
 -------- 16:00 0.20 0.52 0.27
 24.12.12 17:00 0.15 0.51 0.28
 -------- 18:00 0.13 0.50 0.23
 -------- 19:00 0.10 0.48 0.21
 -------- 20:00 0.09 0.44 0.21
 -------- 21:00 0.08 0.43 0.16
 24.12.12 22:00 0.07 0.41 0.15
 -------- 23:00 0.10 0.42 0.14
 -------- 00:00 0.12 0.41 0.12
 -------- 01:00 0.10 0.38 0.08
 -------- 02:00 0.09 0.36 0.05
 25.12.12 03:00 0.08 0.37 0.04
 -------- 04:00 0.08 0.34 0.03
 -------- 05:00 0.09 0.38 0.05
 -------- 06:00 0.08 0.28 0.02
 -------- 07:00 0.08 0.28 0.01
 25.12.12 08:00 0.09 0.26 0.01
 -------- 09:00 0.08 0.23 0.01
 -------- 10:00 0.08 0.24 0.01
 -------- 11:00 0.08 0.24 0.03
 -------- 12:00 0.08 0.21 0.02
 25.12.12 13:00 0.08 0.20 0.02
 -------- 14:00 0.08 0.19 0.02
 -------- 15:00 0.08 0.19 0.02
 -------- 16:00 0.09 0.20 0.02
 -------- 17:00 0.08 0.22 0.01
 25.12.12 18:00 0.09 0.22 0.01
 -------- 19:00 0.10 0.23 0.01
 -------- 20:00 0.08 0.21 0.01
 -------- 21:00 0.08 0.21 0.01
 -------- 22:00 0.08 0.20 0.01
 25.12.12 23:00 0.08 0.20 0.03
 -------- 00:00 0.08 0.16 0.01
 -------- 01:00 0.08 0.13 0.01
 -------- 02:00 0.08 0.12 0.00
 -------- 03:00 0.08 0.12 0.00
 26.12.12 04:00 0.08 0.12 0.00
 -------- 05:00 0.08 0.11 0.00
 -------- 06:00 0.08 0.13 0.01
 -------- 07:00 0.08 0.17 0.01
 -------- 08:00 0.08 0.20 0.01
 26.12.12 09:00 0.09 0.20 0.01
 -------- 10:00 0.10 0.25 0.04
 -------- 11:00 0.10 0.21 0.04
