 Date Time CO NO2 NO
 24.12.12 00:00 0.29 0.42 0.45
 -------- 01:00 0.31 0.45 0.58
 -------- 02:00 0.33 0.48 0.64
 -------- 03:00 0.31 0.47 0.55
 -------- 04:00 0.29 0.49 0.54
 24.12.12 05:00 0.29 0.49 0.54
 -------- 06:00 0.30 0.56 0.86
 -------- 07:00 0.41 0.63 1.02
 -------- 08:00 0.41 0.57 0.73
 -------- 09:00 0.44 0.56 0.72
 24.12.12 10:00 0.53 0.68 0.97
 -------- 11:00 0.61 0.78 1.12
 -------- 12:00 0.64 0.81 1.11
 -------- 13:00 0.35 0.63 0.55
 -------- 14:00 0.18 0.49 0.26
 24.12.12 15:00 0.16 0.53 0.27
 -------- 16:00 0.20 0.52 0.27
 -------- 17:00 0.15 0.51 0.28
 -------- 18:00 0.13 0.50 0.23
 -------- 19:00 0.10 0.48 0.21
 24.12.12 20:00 0.09 0.44 0.21
 -------- 21:00 0.08 0.43 0.16
 -------- 22:00 0.07 0.41 0.15
 -------- 23:00 0.10 0.42 0.14
 -------- 00:00 0.12 0.41 0.12
 25.12.12 01:00 0.10 0.38 0.08
 -------- 02:00 0.09 0.36 0.05
 -------- 03:00 0.08 0.37 0.04
 -------- 04:00 0.08 0.34 0.03
 -------- 05:00 0.09 0.38 0.05
 25.12.12 06:00 0.08 0.28 0.02
 -------- 07:00 0.08 0.28 0.01
 -------- 08:00 0.09 0.26 0.01
 -------- 09:00 0.08 0.23 0.01
 -------- 10:00 0.08 0.24 0.01
 25.12.12 11:00 0.08 0.24 0.03
 -------- 12:00 0.08 0.21 0.02
 -------- 13:00 0.08 0.20 0.02
 -------- 14:00 0.08 0.19 0.02
 -------- 15:00 0.08 0.19 0.02
 25.12.12 16:00 0.09 0.20 0.02
 -------- 17:00 0.08 0.22 0.01
 -------- 18:00 0.09 0.22 0.01
 -------- 19:00 0.10 0.23 0.01
 -------- 20:00 0.08 0.21 0.01
 25.12.12 21:00 0.08 0.21 0.01
 -------- 22:00 0.08 0.20 0.01
 -------- 23:00 0.08 0.20 0.03
