 Date Time CO NO2 NO
 11.12.12 23:00 0.06 0.27 0.06
 -------- 00:00 0.06 0.27 0.04
 -------- 01:00 0.05 0.26 0.03
 -------- 02:00 0.06 0.27 0.03
 -------- 03:00 0.06 0.28 0.03
 12.12.12 04:00 0.06 0.28 0.04
 -------- 05:00 0.06 0.29 0.04
 -------- 06:00 0.06 0.28 0.04
 -------- 07:00 0.06 0.28 0.06
 -------- 08:00 0.07 0.30 0.11
 12.12.12 09:00 0.11 0.36 0.11
 -------- 10:00 0.10 0.32 0.12
 -------- 11:00 0.09 0.26 0.10
 -------- 12:00 0.10 0.29 0.16
 -------- 13:00 0.09 0.23 0.13
 12.12.12 14:00 0.11 0.25 0.14
 -------- 15:00 0.10 0.27 0.15
 -------- 16:00 0.11 0.29 0.15
 -------- 17:00 0.11 0.32 0.14
 -------- 18:00 0.11 0.32 0.13
 12.12.12 19:00 0.08 0.27 0.04
 -------- 20:00 0.07 0.25 0.03
 -------- 21:00 0.07 0.24 0.02
 -------- 22:00 0.07 0.24 0.03
 -------- 23:00 0.06 0.24 0.02
 13.12.12 00:00 0.06 0.21 0.02
 -------- 01:00 0.05 0.19 0.01
 -------- 02:00 0.04 0.15 0.01
 -------- 03:00 0.04 0.15 0.01
 -------- 04:00 0.04 0.13 0.00
 13.12.12 05:00 0.04 0.11 0.01
 -------- 06:00 0.04 0.11 0.00
 -------- 07:00 0.04 0.17 0.01
 -------- 08:00 0.05 0.24 0.02
 -------- 09:00 0.06 0.28 0.03
 13.12.12 10:00 0.07 0.24 0.02
 -------- 11:00 0.07 0.22 0.02
 -------- 12:00 0.06 0.19 0.05
 -------- 13:00 0.06 0.19 0.02
 -------- 14:00 0.08 0.24 0.03
 13.12.12 15:00 0.09 0.28 0.04
 -------- 16:00 0.07 0.27 0.03
 -------- 17:00 0.06 0.23 0.02
 -------- 18:00 0.06 0.26 0.02
 -------- 19:00 0.06 0.27 0.02
 13.12.12 20:00 0.06 0.26 0.02
 -------- 21:00 0.07 0.26 0.02
 -------- 22:00 0.06 0.23 0.02
 -------- 23:00 0.04 0.22 0.01
