 Date Time CO NO2 NO
 30.11.12 12:00 0.08 0.18 0.07
 -------- 13:00 0.09 0.16 0.07
 -------- 14:00 0.10 0.16 0.09
 -------- 15:00 0.10 0.16 0.09
 -------- 16:00 0.10 0.16 0.09
 30.11.12 17:00 0.10 0.15 0.08
 -------- 18:00 0.10 0.15 0.09
 -------- 19:00 0.12 0.16 0.15
 -------- 20:00 0.15 0.16 0.19
 -------- 21:00 0.13 0.17 0.16
 30.11.12 22:00 0.10 0.17 0.07
 -------- 23:00 0.10 0.15 0.06
 -------- 00:00 0.09 0.17 0.04
 -------- 01:00 0.08 0.17 0.02
 -------- 02:00 0.07 0.16 0.01
 01.12.12 03:00 0.06 0.16 0.02
 -------- 04:00 0.06 0.19 0.02
 -------- 05:00 0.08 0.18 0.01
 -------- 06:00 0.06 0.12 0.01
 -------- 07:00 0.06 0.12 0.01
 01.12.12 08:00 0.08 0.15 0.02
 -------- 09:00 0.08 0.15 0.03
 -------- 10:00 0.08 0.13 0.03
 -------- 11:00 0.10 0.19 0.06
 -------- 12:00 0.10 0.13 0.07
 01.12.12 13:00 0.11 0.12 0.06
 -------- 14:00 0.10 0.12 0.06
 -------- 15:00 0.10 0.12 0.06
 -------- 16:00 0.11 0.13 0.08
 -------- 17:00 0.12 0.14 0.10
 01.12.12 18:00 0.12 0.15 0.12
 -------- 19:00 0.12 0.14 0.10
 -------- 20:00 0.13 0.14 0.11
 -------- 21:00 0.15 0.14 0.15
 -------- 22:00 0.18 0.15 0.17
 01.12.12 23:00 0.14 0.13 0.10
 -------- 00:00 0.12 0.12 0.10
 -------- 01:00 0.12 0.12 0.12
 -------- 02:00 0.12 0.12 0.14
 -------- 03:00 0.13 0.11 0.14
 02.12.12 04:00 0.13 0.12 0.14
 -------- 05:00 0.10 0.11 0.08
 -------- 06:00 0.08 0.09 0.04
 -------- 07:00 0.07 0.10 0.04
 -------- 08:00 0.07 0.12 0.05
 02.12.12 09:00 0.07 0.12 0.05
 -------- 10:00 0.06 0.12 0.03
 -------- 11:00 0.07 0.12 0.03
