 Date Time CO NO2 NO
 14.03.13 00:00 0.13 0.49 0.04
 -------- 01:00 0.16 0.50 0.06
 -------- 02:00 0.16 0.50 0.05
 -------- 03:00 0.15 0.49 0.08
 -------- 04:00 0.15 0.49 0.08
 14.03.13 05:00 0.15 0.47 0.09
 -------- 06:00 0.11 0.48 0.06
 -------- 07:00 0.09 0.53 0.05
 -------- 08:00 0.10 0.51 0.07
 -------- 09:00 0.12 0.50 0.12
 14.03.13 10:00 0.13 0.52 0.18
 -------- 11:00 0.14 0.50 0.15
 -------- 12:00 0.12 0.48 0.15
 -------- 13:00 0.12 0.44 0.14
 -------- 14:00 0.13 0.43 0.13
 14.03.13 15:00 0.14 0.43 0.12
 -------- 16:00 0.15 0.50 0.15
 -------- 17:00 0.19 0.51 0.14
 -------- 18:00 0.11 0.36 0.03
 -------- 19:00 0.08 0.25 0.01
 14.03.13 20:00 0.08 0.29 0.01
 -------- 21:00 0.08 0.30 0.01
 -------- 22:00 0.06 0.24 0.01
 -------- 23:00 0.06 0.22 0.01
 -------- 00:00 0.06 0.23 0.01
 15.03.13 01:00 0.07 0.19 0.01
 -------- 02:00 0.08 0.18 0.01
 -------- 03:00 0.08 0.21 0.01
 -------- 04:00 0.09 0.27 0.01
 -------- 05:00 0.10 0.36 0.02
 15.03.13 06:00 0.11 0.38 0.08
 -------- 07:00 0.13 0.38 0.12
 -------- 08:00 0.17 0.42 0.19
 -------- 09:00 0.21 0.50 0.30
 -------- 10:00 0.19 0.45 0.20
 15.03.13 11:00 0.17 0.39 0.17
 -------- 12:00 0.15 0.39 0.15
 -------- 13:00 0.12 0.32 0.11
 -------- 14:00 0.10 0.29 0.07
 -------- 15:00 0.09 0.30 0.09
 15.03.13 16:00 0.09 0.27 0.05
 -------- 17:00 0.08 0.27 0.04
 -------- 18:00 0.08 0.26 0.03
 -------- 19:00 0.07 0.24 0.02
 -------- 20:00 0.08 0.26 0.02
 15.03.13 21:00 0.09 0.30 0.04
 -------- 22:00 0.11 0.30 0.03
 -------- 23:00 0.11 0.34 0.05
