 Date Time CO NO2 NO
 17.09.12 12:00 0.07 0.12 0.04
 -------- 13:00 0.06 0.07 0.01
 -------- 14:00 0.06 0.07 0.01
 -------- 15:00 0.05 0.07 0.01
 -------- 16:00 0.06 0.07 0.01
 17.09.12 17:00 0.06 0.06 0.01
 -------- 18:00 0.06 0.12 0.01
 -------- 19:00 0.09 0.16 0.01
 -------- 20:00 0.16 0.22 0.14
 -------- 21:00 0.30 0.18 0.20
 17.09.12 22:00 0.28 0.16 0.30
 -------- 23:00 0.38 0.18 0.64
 -------- 00:00 0.39 0.19 0.67
 -------- 01:00 0.44 0.16 0.82
 -------- 02:00 0.33 0.15 0.53
 18.09.12 03:00 0.27 0.12 0.43
 -------- 04:00 0.21 0.15 0.36
 -------- 05:00 0.16 0.15 0.22
 -------- 06:00 0.12 0.14 0.14
 -------- 07:00 0.13 0.12 0.20
 18.09.12 08:00 0.14 0.14 0.19
 -------- 09:00 0.19 0.20 0.27
 -------- 10:00 0.19 0.37 0.23
 -------- 11:00 0.18 0.29 0.20
 -------- 12:00 0.16 0.27 0.16
 18.09.12 13:00 0.11 0.23 0.06
 -------- 14:00 0.08 0.17 0.02
 -------- 15:00 0.07 0.14 0.02
 -------- 16:00 0.07 0.12 0.01
 -------- 17:00 0.07 0.11 0.01
 18.09.12 18:00 0.07 0.12 0.01
 -------- 19:00 0.11 0.14 0.01
 -------- 20:00 0.13 0.24 0.13
 -------- 21:00 0.15 0.23 0.14
 -------- 22:00 0.16 0.23 0.16
 18.09.12 23:00 0.15 0.25 0.21
 -------- 00:00 0.13 0.23 0.12
 -------- 01:00 0.13 0.20 0.17
 -------- 02:00 0.21 0.18 0.33
 -------- 03:00 0.16 0.21 0.22
 19.09.12 04:00 0.15 0.20 0.17
 -------- 05:00 0.12 0.20 0.16
 -------- 06:00 0.15 0.28 0.31
 -------- 07:00 0.15 0.20 0.27
 -------- 08:00 0.17 0.27 0.39
 19.09.12 09:00 0.16 0.29 0.27
 -------- 10:00 0.18 0.30 0.20
