 Date Time CO NO2 NO
 22.01.13 00:00 0.08 0.26 0.02
 -------- 01:00 0.07 0.25 0.02
 -------- 02:00 0.06 0.25 0.02
 -------- 03:00 0.06 0.24 0.02
 -------- 04:00 0.06 0.22 0.01
 22.01.13 05:00 0.06 0.25 0.01
 -------- 06:00 0.07 0.26 0.02
 -------- 07:00 0.08 0.30 0.04
 -------- 16:00 0.06 0.17 0.02
 -------- 17:00 0.08 0.26 0.04
 23.01.13 18:00 0.09 0.34 0.05
 -------- 19:00 0.10 0.34 0.05
 -------- 20:00 0.11 0.35 0.08
 -------- 21:00 0.14 0.36 0.14
 -------- 22:00 0.14 0.38 0.18
 23.01.13 23:00 0.16 0.37 0.21
