 Date Time CO NO2 NO
 06.02.13 12:00 0.06 0.17 0.02
 -------- 13:00 0.06 0.14 0.02
 -------- 14:00 0.06 0.16 0.02
 -------- 15:00 0.07 0.20 0.03
 -------- 16:00 0.08 0.24 0.02
 06.02.13 17:00 0.08 0.22 0.01
 -------- 18:00 0.08 0.20 0.01
 -------- 19:00 0.08 0.19 0.01
 -------- 20:00 0.08 0.17 0.01
 -------- 21:00 0.08 0.19 0.01
 06.02.13 22:00 0.08 0.15 0.01
 -------- 23:00 0.08 0.15 0.01
 -------- 00:00 0.08 0.19 0.04
 -------- 01:00 0.08 0.17 0.01
 -------- 02:00 0.07 0.14 0.01
 07.02.13 03:00 0.06 0.07 0.01
 -------- 04:00 0.06 0.06 0.01
 -------- 05:00 0.06 0.07 0.01
 -------- 06:00 0.06 0.07 0.01
 -------- 07:00 0.07 0.13 0.01
 07.02.13 08:00 0.08 0.13 0.01
 -------- 09:00 0.08 0.19 0.03
 -------- 10:00 0.08 0.17 0.02
 -------- 11:00 0.08 0.17 0.02
 -------- 12:00 0.08 0.17 0.03
 07.02.13 13:00 0.08 0.15 0.02
 -------- 14:00 0.08 0.13 0.02
 -------- 15:00 0.08 0.18 0.03
 -------- 16:00 0.08 0.18 0.03
 -------- 17:00 0.08 0.21 0.03
 07.02.13 18:00 0.08 0.25 0.03
 -------- 19:00 0.06 0.21 0.01
 -------- 20:00 0.08 0.18 0.01
 -------- 21:00 0.08 0.17 0.01
 -------- 22:00 0.08 0.14 0.01
 07.02.13 23:00 0.08 0.20 0.03
 -------- 00:00 0.08 0.23 0.03
 -------- 01:00 0.07 0.18 0.01
 -------- 02:00 0.06 0.16 0.01
 -------- 03:00 0.06 0.13 0.01
 08.02.13 04:00 0.06 0.10 0.01
 -------- 05:00 0.06 0.12 0.01
 -------- 06:00 0.06 0.15 0.01
 -------- 07:00 0.06 0.20 0.01
 -------- 08:00 0.07 0.27 0.03
 08.02.13 09:00 0.08 0.29 0.04
 -------- 10:00 0.08 0.26 0.06
 -------- 11:00 0.09 0.25 0.06
