 Date Time CO NO2 NO
 02.05.13 00:00 0.17 0.35 0.08
 -------- 01:00 0.21 0.36 0.23
 -------- 02:00 0.19 0.32 0.21
 -------- 03:00 0.19 0.31 0.18
 -------- 04:00 0.16 0.30 0.14
 02.05.13 05:00 0.16 0.27 0.14
 -------- 06:00 0.16 0.24 0.14
 -------- 07:00 0.17 0.29 0.21
 -------- 08:00 0.15 0.27 0.13
 -------- 09:00 0.15 0.30 0.12
 02.05.13 10:00 0.17 0.30 0.09
 -------- 11:00 0.07 0.11 0.02
 -------- 12:00 0.04 0.05 0.01
 -------- 13:00 0.04 0.04 0.01
 -------- 14:00 0.04 0.04 0.01
 02.05.13 15:00 0.03 0.04 0.01
 -------- 16:00 0.03 0.04 0.01
 -------- 17:00 0.04 0.05 0.01
 -------- 18:00 0.04 0.05 0.01
 -------- 19:00 0.04 0.05 0.01
 02.05.13 20:00 0.04 0.09 0.01
 -------- 21:00 0.07 0.16 0.01
 -------- 22:00 0.09 0.21 0.00
 -------- 23:00 0.11 0.37 0.05
 -------- 00:00 0.14 0.43 0.07
 03.05.13 01:00 0.10 0.37 0.01
 -------- 02:00 0.08 0.24 0.01
 -------- 03:00 0.08 0.16 0.01
 -------- 04:00 0.06 0.14 0.01
 -------- 05:00 0.06 0.18 0.01
 03.05.13 06:00 0.06 0.17 0.01
 -------- 07:00 0.08 0.17 0.01
 -------- 08:00 0.08 0.25 0.02
 -------- 09:00 0.08 0.17 0.01
 -------- 10:00 0.08 0.13 0.01
 03.05.13 11:00 0.11 0.12 0.01
 -------- 12:00 0.11 0.10 0.01
 -------- 13:00 0.08 0.10 0.01
 -------- 14:00 0.06 0.07 0.01
 -------- 15:00 0.10 0.06 0.01
 03.05.13 16:00 0.09 0.06 0.01
 -------- 17:00 0.06 0.06 0.01
 -------- 18:00 0.06 0.08 0.01
 -------- 19:00 0.06 0.11 0.01
 -------- 20:00 0.07 0.15 0.01
 03.05.13 21:00 0.09 0.18 0.00
 -------- 22:00 0.10 0.20 0.01
