 Date Time CO NO2 NO
 04.04.13 11:00 0.07 0.25 0.05
 -------- 12:00 0.06 0.14 0.02
 -------- 13:00 0.06 0.15 0.02
 -------- 14:00 0.05 0.16 0.03
 -------- 15:00 0.06 0.17 0.03
 04.04.13 16:00 0.06 0.15 0.02
 -------- 17:00 0.06 0.17 0.03
 -------- 18:00 0.06 0.17 0.01
 -------- 19:00 0.06 0.16 0.01
 -------- 20:00 0.06 0.20 0.01
 04.04.13 21:00 0.07 0.27 0.01
 -------- 22:00 0.07 0.23 0.01
 -------- 23:00 0.07 0.35 0.03
 -------- 00:00 0.08 0.35 0.01
 -------- 01:00 0.07 0.26 0.01
 05.04.13 02:00 0.06 0.20 0.01
 -------- 03:00 0.06 0.24 0.01
 -------- 04:00 0.07 0.41 0.19
 -------- 05:00 0.07 0.31 0.03
 -------- 06:00 0.07 0.35 0.02
 05.04.13 07:00 0.07 0.46 0.05
 -------- 08:00 0.09 0.43 0.05
 -------- 09:00 0.09 0.40 0.06
 -------- 10:00 0.15 0.54 0.33
 -------- 11:00 0.22 0.74 0.55
 05.04.13 12:00 0.13 0.54 0.35
 -------- 13:00 0.23 0.70 0.48
 -------- 14:00 0.19 0.63 0.31
 -------- 15:00 0.12 0.49 0.12
 -------- 16:00 0.12 0.50 0.14
 05.04.13 17:00 0.12 0.53 0.10
 -------- 18:00 0.13 0.52 0.07
 -------- 19:00 0.12 0.54 0.07
 -------- 20:00 0.11 0.50 0.04
 -------- 21:00 0.10 0.45 0.03
 05.04.13 22:00 0.10 0.36 0.02
 -------- 23:00 0.09 0.25 0.01
 -------- 00:00 0.08 0.23 0.01
 -------- 01:00 0.08 0.19 0.02
 -------- 02:00 0.08 0.17 0.01
 06.04.13 03:00 0.07 0.15 0.01
 -------- 04:00 0.08 0.15 0.01
 -------- 05:00 0.08 0.11 0.01
 -------- 06:00 0.08 0.10 0.01
 -------- 07:00 0.09 0.13 0.01
 06.04.13 08:00 0.10 0.18 0.01
 -------- 09:00 0.10 0.15 0.01
 -------- 10:00 0.10 0.13 0.01
 -------- 11:00 0.10 0.12 0.02
