 Date Time CO NO2 NO
 07.02.13 12:00 0.08 0.17 0.03
 -------- 13:00 0.08 0.15 0.02
 -------- 14:00 0.08 0.13 0.02
 -------- 15:00 0.08 0.18 0.03
 -------- 16:00 0.08 0.18 0.03
 07.02.13 17:00 0.08 0.21 0.03
 -------- 18:00 0.08 0.25 0.03
 -------- 19:00 0.06 0.21 0.01
 -------- 20:00 0.08 0.18 0.01
 -------- 21:00 0.08 0.17 0.01
 07.02.13 22:00 0.08 0.14 0.01
 -------- 23:00 0.08 0.20 0.03
 -------- 00:00 0.08 0.23 0.03
 -------- 01:00 0.07 0.18 0.01
 -------- 02:00 0.06 0.16 0.01
 08.02.13 03:00 0.06 0.13 0.01
 -------- 04:00 0.06 0.10 0.01
 -------- 05:00 0.06 0.12 0.01
 -------- 06:00 0.06 0.15 0.01
 -------- 07:00 0.06 0.20 0.01
 08.02.13 08:00 0.07 0.27 0.03
 -------- 09:00 0.08 0.29 0.04
 -------- 10:00 0.08 0.26 0.06
 -------- 11:00 0.09 0.25 0.06
 -------- 12:00 0.08 0.26 0.08
 08.02.13 13:00 0.08 0.24 0.07
 -------- 14:00 0.09 0.23 0.06
 -------- 15:00 0.08 0.25 0.08
 -------- 16:00 0.08 0.25 0.07
 -------- 17:00 0.09 0.28 0.08
 08.02.13 18:00 0.08 0.28 0.06
 -------- 19:00 0.08 0.30 0.06
 -------- 20:00 0.11 0.32 0.05
 -------- 21:00 0.09 0.31 0.03
 -------- 22:00 0.06 0.29 0.03
 08.02.13 23:00 0.06 0.28 0.02
 -------- 00:00 0.06 0.28 0.03
 -------- 01:00 0.06 0.21 0.01
 -------- 02:00 0.06 0.23 0.01
 -------- 03:00 0.04 0.20 0.01
 09.02.13 04:00 0.04 0.17 0.01
 -------- 05:00 0.04 0.12 0.00
 -------- 06:00 0.04 0.11 0.00
 -------- 07:00 0.05 0.12 0.00
 -------- 08:00 0.07 0.22 0.02
 09.02.13 09:00 0.07 0.28 0.05
 -------- 10:00 0.06 0.23 0.03
 -------- 11:00 0.06 0.20 0.03
 -------- 12:00 0.06 0.13 0.01
