 Date Time CO NO2 NO
 16.04.13 00:00 0.21 0.61 0.19
 -------- 01:00 0.24 0.57 0.24
 -------- 02:00 0.21 0.55 0.21
 -------- 03:00 0.20 0.54 0.23
 -------- 04:00 0.18 0.50 0.24
 16.04.13 05:00 0.17 0.52 0.27
 -------- 06:00 0.16 0.45 0.21
 -------- 07:00 0.17 0.44 0.25
 -------- 08:00 0.17 0.56 0.26
 -------- 09:00 0.15 0.52 0.14
 16.04.13 10:00 0.11 0.40 0.06
 -------- 11:00 0.12 0.41 0.06
 -------- 12:00 0.11 0.38 0.05
 -------- 13:00 0.08 0.25 0.03
 -------- 14:00 0.07 0.11 0.01
 16.04.13 15:00 0.06 0.10 0.01
 -------- 16:00 0.06 0.09 0.01
 -------- 17:00 0.06 0.12 0.01
 -------- 18:00 0.05 0.09 0.01
 -------- 19:00 0.06 0.09 0.01
 16.04.13 20:00 0.07 0.13 0.01
 -------- 21:00 0.10 0.32 0.01
 -------- 22:00 0.11 0.34 0.02
 -------- 23:00 0.13 0.42 0.03
 -------- 00:00 0.16 0.45 0.11
 17.04.13 01:00 0.20 0.43 0.20
 -------- 02:00 0.20 0.41 0.23
 -------- 03:00 0.19 0.40 0.21
 -------- 04:00 0.19 0.39 0.25
 -------- 05:00 0.20 0.35 0.26
 17.04.13 06:00 0.20 0.33 0.29
 -------- 07:00 0.24 0.33 0.34
 -------- 08:00 0.25 0.35 0.28
 -------- 09:00 0.24 0.45 0.23
 -------- 10:00 0.20 0.43 0.16
 17.04.13 11:00 0.16 0.40 0.11
 -------- 12:00 0.10 0.20 0.03
 -------- 13:00 0.07 0.12 0.02
 -------- 14:00 0.04 0.08 0.01
 -------- 15:00 0.04 0.08 0.01
 17.04.13 16:00 0.03 0.07 0.01
 -------- 17:00 0.02 0.07 0.01
 -------- 18:00 0.03 0.09 0.01
 -------- 19:00 0.04 0.10 0.01
 -------- 20:00 0.07 0.19 0.01
 17.04.13 21:00 0.11 0.29 0.01
 -------- 22:00 0.13 0.41 0.02
 -------- 23:00 0.14 0.59 0.05
 -------- 00:00 0.12 0.43 0.01
