 Date Time CO NO2 NO
 03.02.13 00:00 0.15 0.29 0.13
 -------- 01:00 0.13 0.28 0.16
 -------- 02:00 0.14 0.29 0.19
 -------- 03:00 0.13 0.27 0.11
 -------- 04:00 0.09 0.18 0.02
 03.02.13 05:00 0.08 0.10 0.01
 -------- 06:00 0.07 0.10 0.01
 -------- 07:00 0.06 0.10 0.01
 -------- 08:00 0.06 0.11 0.01
 -------- 09:00 0.06 0.16 0.01
 03.02.13 10:00 0.07 0.22 0.02
 -------- 11:00 0.07 0.22 0.03
 -------- 12:00 0.06 0.20 0.03
 -------- 13:00 0.06 0.19 0.03
 -------- 14:00 0.06 0.17 0.02
 03.02.13 15:00 0.06 0.15 0.01
 -------- 16:00 0.06 0.14 0.01
 -------- 17:00 0.06 0.13 0.01
 -------- 18:00 0.08 0.14 0.01
 -------- 19:00 0.08 0.15 0.01
 03.02.13 20:00 0.08 0.15 0.01
 -------- 21:00 0.07 0.16 0.01
 -------- 22:00 0.07 0.16 0.01
 -------- 23:00 0.08 0.17 0.00
 -------- 00:00 0.07 0.15 0.01
 04.02.13 01:00 0.06 0.12 0.01
 -------- 02:00 0.06 0.12 0.01
 -------- 03:00 0.06 0.14 0.01
 -------- 04:00 0.06 0.18 0.01
 -------- 05:00 0.08 0.23 0.01
 04.02.13 06:00 0.09 0.23 0.02
 -------- 07:00 0.08 0.23 0.03
 -------- 08:00 0.10 0.24 0.03
 -------- 09:00 0.10 0.24 0.05
 -------- 10:00 0.16 0.30 0.23
 04.02.13 11:00 0.17 0.33 0.23
 -------- 12:00 0.17 0.30 0.19
 -------- 13:00 0.12 0.22 0.08
 -------- 14:00 0.08 0.18 0.04
 -------- 15:00 0.08 0.18 0.04
 04.02.13 16:00 0.08 0.19 0.04
 -------- 17:00 0.07 0.15 0.03
 -------- 18:00 0.06 0.16 0.02
 -------- 19:00 0.06 0.17 0.02
