 Date Time CO NO2 NO
 27.01.13 00:00 0.08 0.28 0.02
 -------- 01:00 0.07 0.20 0.01
 -------- 02:00 0.06 0.17 0.01
 -------- 03:00 0.06 0.18 0.01
 -------- 04:00 0.06 0.18 0.01
 27.01.13 05:00 0.06 0.17 0.01
 -------- 06:00 0.06 0.20 0.01
 -------- 07:00 0.07 0.25 0.01
 -------- 08:00 0.08 0.29 0.02
 -------- 09:00 0.08 0.27 0.02
 27.01.13 10:00 0.10 0.27 0.05
 -------- 11:00 0.12 0.27 0.08
 -------- 12:00 0.13 0.26 0.09
 -------- 13:00 0.11 0.21 0.07
 -------- 14:00 0.09 0.16 0.04
 27.01.13 15:00 0.09 0.17 0.04
 -------- 16:00 0.10 0.21 0.04
 -------- 17:00 0.13 0.28 0.05
 -------- 18:00 0.24 0.40 0.16
 -------- 19:00 0.17 0.39 0.11
 27.01.13 20:00 0.21 0.39 0.18
 -------- 21:00 0.21 0.38 0.18
 -------- 22:00 0.19 0.38 0.16
 -------- 23:00 0.17 0.41 0.18
 -------- 00:00 0.16 0.38 0.16
 28.01.13 01:00 0.13 0.38 0.10
 -------- 02:00 0.15 0.36 0.14
 -------- 03:00 0.15 0.38 0.18
 -------- 04:00 0.13 0.38 0.17
 -------- 05:00 0.11 0.37 0.10
 28.01.13 06:00 0.08 0.36 0.05
 -------- 07:00 0.08 0.39 0.07
 -------- 08:00 0.10 0.41 0.13
 -------- 09:00 0.13 0.44 0.17
 -------- 10:00 0.13 0.41 0.18
 28.01.13 11:00 0.13 0.39 0.16
 -------- 12:00 0.13 0.39 0.16
 -------- 13:00 0.13 0.37 0.16
 -------- 14:00 0.09 0.27 0.06
 -------- 15:00 0.08 0.25 0.05
 28.01.13 16:00 0.09 0.27 0.05
 -------- 17:00 0.09 0.31 0.05
 -------- 18:00 0.08 0.30 0.02
 -------- 19:00 0.09 0.34 0.03
 -------- 20:00 0.09 0.31 0.02
 28.01.13 21:00 0.08 0.29 0.01
 -------- 22:00 0.08 0.29 0.01
 -------- 23:00 0.08 0.28 0.01
