 Date Time CO NO2 NO
 08.04.13 00:00 0.09 0.40 0.03
 -------- 01:00 0.14 0.50 0.21
 -------- 02:00 0.16 0.50 0.28
 -------- 03:00 0.12 0.40 0.09
 -------- 04:00 0.14 0.38 0.15
 08.04.13 05:00 0.12 0.36 0.12
 -------- 06:00 0.13 0.35 0.21
 -------- 07:00 0.17 0.37 0.29
 -------- 08:00 0.21 0.37 0.27
 -------- 09:00 0.24 0.44 0.36
 08.04.13 10:00 0.20 0.46 0.24
 -------- 11:00 0.13 0.30 0.08
 -------- 12:00 0.07 0.19 0.03
 -------- 13:00 0.05 0.10 0.01
 -------- 14:00 0.04 0.08 0.01
 08.04.13 15:00 0.02 0.08 0.01
 -------- 16:00 0.03 0.07 0.01
 -------- 17:00 0.04 0.09 0.01
 -------- 18:00 0.04 0.09 0.01
 -------- 19:00 0.04 0.10 0.01
 08.04.13 20:00 0.05 0.25 0.01
 -------- 21:00 0.10 0.54 0.03
 -------- 22:00 0.13 0.55 0.07
 -------- 23:00 0.12 0.54 0.12
 -------- 00:00 0.14 0.52 0.14
 09.04.13 01:00 0.19 0.52 0.27
 -------- 02:00 0.18 0.51 0.26
 -------- 03:00 0.18 0.49 0.26
 -------- 04:00 0.19 0.48 0.29
 -------- 05:00 0.18 0.44 0.25
 09.04.13 06:00 0.19 0.45 0.26
 -------- 07:00 0.22 0.43 0.36
 -------- 08:00 0.29 0.52 0.56
 -------- 09:00 0.23 0.53 0.35
 -------- 10:00 0.11 0.38 0.08
 09.04.13 11:00 0.09 0.27 0.04
 -------- 12:00 0.09 0.18 0.03
 -------- 13:00 0.05 0.14 0.02
 -------- 14:00 0.06 0.23 0.03
 -------- 15:00 0.08 0.29 0.10
 09.04.13 16:00 0.05 0.19 0.02
 -------- 17:00 0.07 0.28 0.03
 -------- 18:00 0.09 0.40 0.04
 -------- 19:00 0.08 0.37 0.02
 -------- 20:00 0.08 0.33 0.01
 09.04.13 21:00 0.09 0.41 0.01
 -------- 22:00 0.12 0.56 0.02
 -------- 23:00 0.13 0.58 0.04
 -------- 00:00 0.14 0.54 0.15
