 Date Time CO NO2 NO
 15.01.13 00:00 0.06 0.11 0.01
 -------- 01:00 0.05 0.09 0.01
 -------- 02:00 0.04 0.07 0.01
 -------- 03:00 0.04 0.05 0.00
 -------- 04:00 0.04 0.05 0.01
 15.01.13 05:00 0.04 0.06 0.01
 -------- 06:00 0.05 0.07 0.01
 -------- 07:00 0.05 0.13 0.01
 -------- 08:00 0.06 0.16 0.01
 -------- 09:00 0.06 0.15 0.01
 15.01.13 10:00 0.06 0.16 0.01
 -------- 11:00 0.06 0.18 0.01
 -------- 12:00 0.06 0.15 0.02
 -------- 13:00 0.06 0.16 0.02
 -------- 14:00 0.07 0.17 0.02
 15.01.13 15:00 0.08 0.21 0.03
 -------- 16:00 0.08 0.19 0.02
 -------- 17:00 0.07 0.20 0.01
 -------- 18:00 0.08 0.22 0.01
 -------- 19:00 0.08 0.21 0.01
 15.01.13 20:00 0.08 0.26 0.01
 -------- 21:00 0.08 0.25 0.01
 -------- 22:00 0.08 0.24 0.01
 -------- 23:00 0.08 0.21 0.01
 -------- 00:00 0.08 0.26 0.01
 16.01.13 01:00 0.08 0.33 0.03
 -------- 02:00 0.08 0.32 0.01
 -------- 03:00 0.08 0.34 0.02
 -------- 04:00 0.07 0.34 0.02
 -------- 05:00 0.06 0.32 0.02
 16.01.13 06:00 0.07 0.35 0.05
 -------- 07:00 0.08 0.42 0.11
 -------- 08:00 0.09 0.40 0.12
 -------- 09:00 0.10 0.35 0.08
 -------- 10:00 0.11 0.33 0.07
 16.01.13 11:00 0.12 0.32 0.09
 -------- 12:00 0.22 0.31 0.11
 -------- 13:00 0.13 0.33 0.13
 -------- 14:00 0.13 0.33 0.12
 -------- 15:00 0.13 0.32 0.13
 16.01.13 16:00 0.19 0.33 0.15
 -------- 17:00 0.17 0.35 0.18
 -------- 18:00 0.22 0.40 0.31
 -------- 19:00 0.19 0.38 0.24
 -------- 20:00 0.16 0.32 0.14
 16.01.13 21:00 0.14 0.31 0.12
 -------- 22:00 0.14 0.30 0.11
 -------- 23:00 0.11 0.29 0.07
 -------- 00:00 0.10 0.27 0.05
