 Date Time CO NO2 NO
 12.01.13 00:00 0.10 0.26 0.06
 -------- 01:00 0.10 0.25 0.06
 -------- 02:00 0.09 0.24 0.03
 -------- 03:00 0.08 0.21 0.02
 -------- 04:00 0.08 0.20 0.02
 12.01.13 05:00 0.07 0.18 0.01
 -------- 06:00 0.07 0.22 0.02
 -------- 07:00 0.06 0.20 0.01
 -------- 08:00 0.09 0.23 0.05
 -------- 09:00 0.11 0.25 0.09
 12.01.13 10:00 0.11 0.24 0.07
 -------- 11:00 0.11 0.19 0.05
 -------- 12:00 0.12 0.21 0.08
 -------- 13:00 0.13 0.24 0.13
 -------- 14:00 0.17 0.27 0.16
 12.01.13 15:00 0.21 0.30 0.24
 -------- 16:00 0.21 0.31 0.24
 -------- 17:00 0.20 0.30 0.22
 -------- 18:00 0.21 0.30 0.22
 -------- 19:00 0.21 0.30 0.23
 12.01.13 20:00 0.17 0.28 0.19
 -------- 21:00 0.21 0.29 0.26
 -------- 22:00 0.24 0.31 0.31
 -------- 23:00 0.23 0.34 0.33
 -------- 00:00 0.23 0.36 0.28
 13.01.13 01:00 0.17 0.27 0.12
 -------- 02:00 0.15 0.25 0.15
 -------- 03:00 0.14 0.23 0.13
 -------- 04:00 0.13 0.21 0.09
 -------- 05:00 0.09 0.18 0.03
 13.01.13 06:00 0.07 0.13 0.01
 -------- 07:00 0.06 0.10 0.01
 -------- 08:00 0.06 0.13 0.01
 -------- 09:00 0.08 0.18 0.02
 -------- 10:00 0.08 0.17 0.02
 13.01.13 11:00 0.08 0.14 0.03
 -------- 12:00 0.08 0.13 0.03
 -------- 13:00 0.08 0.13 0.03
 -------- 14:00 0.08 0.13 0.03
 -------- 15:00 0.08 0.13 0.02
 13.01.13 16:00 0.06 0.10 0.01
 -------- 17:00 0.06 0.09 0.01
 -------- 18:00 0.06 0.12 0.01
 -------- 19:00 0.06 0.12 0.01
 -------- 20:00 0.07 0.14 0.01
 13.01.13 21:00 0.06 0.10 0.01
 -------- 22:00 0.06 0.12 0.01
 -------- 23:00 0.06 0.13 0.01
