 Date Time CO NO2 NO
 03.12.12 12:00 0.12 0.27 0.13
 -------- 13:00 0.11 0.26 0.13
 -------- 14:00 0.11 0.26 0.17
 -------- 15:00 0.10 0.24 0.10
 -------- 16:00 0.09 0.25 0.08
 03.12.12 17:00 0.09 0.24 0.04
 -------- 18:00 0.08 0.26 0.04
 -------- 19:00 0.08 0.26 0.04
 -------- 20:00 0.08 0.24 0.03
 -------- 21:00 0.07 0.21 0.02
 03.12.12 22:00 0.06 0.17 0.01
 -------- 23:00 0.06 0.16 0.02
 -------- 00:00 0.05 0.14 0.01
 -------- 01:00 0.04 0.12 0.01
 -------- 02:00 0.04 0.11 0.01
 04.12.12 03:00 0.04 0.10 0.01
 -------- 04:00 0.04 0.09 0.01
 -------- 05:00 0.04 0.10 0.01
 -------- 06:00 0.05 0.14 0.03
 -------- 07:00 0.06 0.16 0.05
 04.12.12 08:00 0.06 0.17 0.03
 -------- 09:00 0.07 0.18 0.03
 -------- 10:00 0.08 0.19 0.06
 -------- 11:00 0.09 0.18 0.07
 -------- 12:00 0.10 0.18 0.10
 04.12.12 13:00 0.14 0.21 0.20
 -------- 14:00 0.15 0.22 0.20
 -------- 15:00 0.11 0.19 0.11
 -------- 16:00 0.10 0.14 0.07
 -------- 17:00 0.09 0.14 0.06
 04.12.12 18:00 0.06 0.14 0.03
 -------- 19:00 0.04 0.10 0.01
 -------- 20:00 0.04 0.09 0.01
 -------- 21:00 0.04 0.09 0.01
 -------- 22:00 0.04 0.09 0.01
 04.12.12 23:00 0.04 0.08 0.01
 -------- 00:00 0.04 0.08 0.01
 -------- 01:00 0.04 0.07 0.01
 -------- 02:00 0.04 0.07 0.01
 -------- 03:00 0.04 0.08 0.01
 05.12.12 04:00 0.04 0.07 0.01
 -------- 05:00 0.04 0.08 0.01
 -------- 06:00 0.04 0.11 0.01
 -------- 07:00 0.04 0.12 0.01
 -------- 08:00 0.06 0.14 0.01
 05.12.12 09:00 0.06 0.19 0.01
 -------- 10:00 0.05 0.19 0.01
