 Date Time CO NO2 NO
 26.01.13 00:00 0.12 0.32 0.07
 -------- 01:00 0.12 0.32 0.08
 -------- 02:00 0.10 0.31 0.08
 -------- 03:00 0.09 0.32 0.09
 -------- 04:00 0.09 0.29 0.06
 26.01.13 05:00 0.06 0.14 0.01
 -------- 06:00 0.06 0.17 0.01
 -------- 07:00 0.06 0.22 0.01
 -------- 08:00 0.06 0.19 0.01
 -------- 09:00 0.07 0.21 0.02
 26.01.13 10:00 0.09 0.23 0.04
 -------- 11:00 0.11 0.25 0.07
 -------- 12:00 0.11 0.22 0.07
 -------- 13:00 0.10 0.20 0.06
 -------- 14:00 0.10 0.20 0.06
 26.01.13 15:00 0.10 0.20 0.06
 -------- 16:00 0.10 0.21 0.05
 -------- 17:00 0.08 0.21 0.03
 -------- 18:00 0.08 0.25 0.02
 -------- 19:00 0.10 0.29 0.02
 26.01.13 20:00 0.10 0.27 0.02
 -------- 21:00 0.09 0.26 0.02
 -------- 22:00 0.09 0.25 0.02
 -------- 23:00 0.08 0.25 0.02
 -------- 00:00 0.08 0.27 0.02
 27.01.13 01:00 0.07 0.20 0.01
 -------- 02:00 0.06 0.17 0.01
 -------- 03:00 0.06 0.18 0.01
 -------- 04:00 0.06 0.18 0.01
 -------- 05:00 0.06 0.17 0.01
 27.01.13 06:00 0.06 0.20 0.01
 -------- 07:00 0.07 0.25 0.01
 -------- 08:00 0.08 0.29 0.02
 -------- 09:00 0.08 0.27 0.02
 -------- 10:00 0.10 0.27 0.05
 27.01.13 11:00 0.12 0.27 0.08
 -------- 12:00 0.13 0.26 0.09
 -------- 13:00 0.11 0.21 0.07
 -------- 14:00 0.09 0.16 0.04
 -------- 15:00 0.09 0.17 0.04
 27.01.13 16:00 0.10 0.21 0.04
 -------- 17:00 0.13 0.28 0.05
 -------- 18:00 0.24 0.40 0.16
 -------- 19:00 0.17 0.39 0.11
 -------- 20:00 0.21 0.39 0.18
 27.01.13 21:00 0.21 0.38 0.18
 -------- 22:00 0.19 0.38 0.16
 -------- 23:00 0.17 0.41 0.18
