 Date Time CO NO2 NO
 16.12.12 00:00 0.06 0.29 0.07
 -------- 01:00 0.06 0.27 0.05
 -------- 02:00 0.06 0.26 0.03
 -------- 03:00 0.06 0.30 0.06
 -------- 04:00 0.06 0.26 0.04
 16.12.12 05:00 0.07 0.27 0.07
 -------- 06:00 0.06 0.25 0.05
 -------- 07:00 0.06 0.25 0.05
 -------- 08:00 0.06 0.28 0.08
 -------- 09:00 0.09 0.30 0.09
 16.12.12 10:00 0.09 0.30 0.12
 -------- 11:00 0.09 0.26 0.12
 -------- 12:00 0.13 0.32 0.18
 -------- 13:00 0.13 0.29 0.14
 -------- 14:00 0.12 0.29 0.13
 16.12.12 15:00 0.12 0.32 0.13
 -------- 16:00 0.13 0.34 0.13
 -------- 17:00 0.13 0.35 0.14
 -------- 18:00 0.13 0.42 0.24
 -------- 19:00 0.13 0.34 0.15
 16.12.12 20:00 0.14 0.34 0.15
 -------- 21:00 0.12 0.36 0.13
 -------- 22:00 0.10 0.39 0.12
 -------- 23:00 0.09 0.35 0.11
 -------- 00:00 0.08 0.34 0.10
 17.12.12 01:00 0.09 0.34 0.09
 -------- 02:00 0.11 0.34 0.14
 -------- 03:00 0.12 0.33 0.15
 -------- 04:00 0.12 0.33 0.15
 -------- 05:00 0.18 0.39 0.32
 17.12.12 06:00 0.19 0.40 0.35
 -------- 07:00 0.17 0.37 0.31
 -------- 08:00 0.17 0.38 0.30
 -------- 09:00 0.19 0.37 0.29
 -------- 10:00 0.20 0.40 0.32
 17.12.12 11:00 0.14 0.35 0.17
 -------- 12:00 0.10 0.34 0.11
 -------- 13:00 0.11 0.34 0.12
 -------- 14:00 0.13 0.40 0.17
 -------- 15:00 0.13 0.42 0.18
 17.12.12 16:00 0.19 0.47 0.25
 -------- 17:00 0.11 0.38 0.09
 -------- 18:00 0.09 0.36 0.06
 -------- 19:00 0.10 0.35 0.07
 -------- 20:00 0.10 0.34 0.10
 17.12.12 21:00 0.10 0.32 0.09
 -------- 22:00 0.10 0.29 0.07
 -------- 23:00 0.09 0.32 0.13
