 Date Time CO NO2 NO
 21.12.12 00:00 0.19 0.35 0.28
 -------- 01:00 0.18 0.34 0.27
 -------- 02:00 0.17 0.33 0.23
 -------- 03:00 0.15 0.30 0.17
 -------- 04:00 0.12 0.28 0.13
 21.12.12 05:00 0.11 0.27 0.12
 -------- 06:00 0.15 0.29 0.16
 -------- 07:00 0.15 0.30 0.18
 -------- 08:00 0.19 0.34 0.27
 -------- 09:00 0.23 0.38 0.34
 21.12.12 10:00 0.25 0.37 0.36
 -------- 11:00 0.24 0.35 0.34
 -------- 12:00 0.24 0.35 0.35
 -------- 13:00 0.24 0.36 0.36
 -------- 14:00 0.24 0.35 0.34
 21.12.12 15:00 0.25 0.37 0.35
 -------- 16:00 0.27 0.39 0.36
 -------- 17:00 0.26 0.39 0.33
 -------- 18:00 0.16 0.32 0.18
 -------- 19:00 0.12 0.30 0.14
 21.12.12 20:00 0.11 0.28 0.11
 -------- 21:00 0.12 0.30 0.14
 -------- 22:00 0.12 0.30 0.14
 -------- 23:00 0.12 0.30 0.12
 -------- 00:00 0.11 0.31 0.12
 22.12.12 01:00 0.10 0.29 0.08
 -------- 02:00 0.11 0.28 0.06
 -------- 03:00 0.10 0.28 0.06
 -------- 04:00 0.10 0.29 0.05
 -------- 05:00 0.10 0.29 0.04
 22.12.12 06:00 0.09 0.30 0.04
 -------- 07:00 0.11 0.34 0.07
 -------- 08:00 0.10 0.34 0.09
 -------- 09:00 0.10 0.34 0.10
 -------- 10:00 0.11 0.30 0.06
 22.12.12 11:00 0.10 0.28 0.06
 -------- 12:00 0.09 0.28 0.07
 -------- 13:00 0.10 0.30 0.09
 -------- 14:00 0.12 0.33 0.10
 -------- 15:00 0.15 0.38 0.13
 22.12.12 16:00 0.13 0.38 0.10
 -------- 17:00 0.13 0.39 0.07
 -------- 18:00 0.12 0.37 0.06
 -------- 19:00 0.10 0.36 0.04
 -------- 20:00 0.09 0.30 0.02
 22.12.12 21:00 0.09 0.26 0.02
 -------- 22:00 0.08 0.23 0.02
 -------- 23:00 0.08 0.23 0.02
