 Date Time CO NO2 NO
 28.09.12 12:00 0.07 0.14 0.02
 -------- 13:00 0.07 0.09 0.01
 -------- 14:00 0.07 0.09 0.01
 -------- 15:00 0.06 0.10 0.01
 -------- 16:00 0.08 0.18 0.01
 28.09.12 17:00 0.08 0.17 0.01
 -------- 18:00 0.09 0.20 0.01
 -------- 19:00 0.10 0.21 0.01
 -------- 20:00 0.08 0.17 0.01
 -------- 21:00 0.07 0.12 0.01
 28.09.12 22:00 0.06 0.07 0.01
 -------- 23:00 0.06 0.07 0.01
 -------- 00:00 0.05 0.07 0.00
 -------- 01:00 0.05 0.06 0.01
 -------- 02:00 0.04 0.06 0.01
 29.09.12 03:00 0.04 0.06 0.01
 -------- 04:00 0.04 0.08 0.01
 -------- 05:00 0.05 0.09 0.01
 -------- 06:00 0.05 0.11 0.01
 -------- 07:00 0.06 0.10 0.01
 29.09.12 08:00 0.06 0.11 0.01
 -------- 09:00 0.06 0.10 0.01
 -------- 10:00 0.06 0.07 0.01
 -------- 11:00 0.06 0.07 0.01
 -------- 12:00 0.05 0.05 0.01
 29.09.12 13:00 0.06 0.06 0.01
 -------- 14:00 0.05 0.04 0.01
 -------- 15:00 0.06 0.05 0.01
 -------- 16:00 0.04 0.05 0.01
 -------- 17:00 0.05 0.05 0.01
 29.09.12 18:00 0.05 0.08 0.01
 -------- 19:00 0.06 0.12 0.01
 -------- 20:00 0.08 0.13 0.01
 -------- 21:00 0.10 0.27 0.02
 -------- 22:00 0.11 0.24 0.02
 29.09.12 23:00 0.12 0.26 0.03
 -------- 00:00 0.14 0.24 0.03
 -------- 01:00 0.11 0.22 0.04
 -------- 02:00 0.10 0.23 0.07
 -------- 03:00 0.09 0.18 0.06
 30.09.12 04:00 0.08 0.16 0.03
 -------- 05:00 0.08 0.22 0.03
 -------- 06:00 0.08 0.19 0.04
 -------- 07:00 0.07 0.18 0.02
 -------- 08:00 0.07 0.19 0.06
 30.09.12 09:00 0.08 0.21 0.09
 -------- 10:00 0.08 0.18 0.05
 -------- 11:00 0.09 0.19 0.06
