 Date Time CO NO2 NO
 09.12.12 00:00 0.11 0.17 0.14
 -------- 01:00 0.10 0.16 0.13
 -------- 02:00 0.10 0.16 0.13
 -------- 03:00 0.17 0.19 0.31
 -------- 04:00 0.23 0.25 0.51
 09.12.12 05:00 0.21 0.22 0.35
 -------- 06:00 0.19 0.20 0.32
 -------- 07:00 0.17 0.19 0.27
 -------- 08:00 0.15 0.18 0.18
 -------- 09:00 0.13 0.15 0.11
 09.12.12 10:00 0.11 0.14 0.07
 -------- 11:00 0.08 0.14 0.05
 -------- 12:00 0.08 0.14 0.03
 -------- 13:00 0.08 0.12 0.03
 -------- 14:00 0.06 0.10 0.02
 09.12.12 15:00 0.07 0.13 0.02
 -------- 16:00 0.07 0.13 0.01
 -------- 17:00 0.09 0.22 0.03
 -------- 18:00 0.10 0.23 0.04
 -------- 19:00 0.11 0.24 0.06
 09.12.12 20:00 0.12 0.27 0.08
 -------- 21:00 0.12 0.25 0.07
 -------- 22:00 0.11 0.25 0.08
 -------- 23:00 0.13 0.25 0.10
 -------- 00:00 0.13 0.25 0.12
 10.12.12 01:00 0.13 0.26 0.17
 -------- 02:00 0.19 0.28 0.36
 -------- 03:00 0.18 0.29 0.37
 -------- 04:00 0.21 0.31 0.44
 -------- 05:00 0.17 0.31 0.24
 10.12.12 06:00 0.16 0.29 0.21
 -------- 07:00 0.14 0.28 0.18
 -------- 08:00 0.13 0.27 0.14
 -------- 09:00 0.11 0.28 0.14
 -------- 10:00 0.11 0.23 0.10
 10.12.12 11:00 0.13 0.23 0.14
 -------- 12:00 0.12 0.20 0.13
 -------- 13:00 0.12 0.19 0.11
 -------- 14:00 0.13 0.21 0.17
 -------- 15:00 0.13 0.21 0.19
 10.12.12 16:00 0.15 0.23 0.20
 -------- 17:00 0.15 0.23 0.15
 -------- 18:00 0.12 0.19 0.08
 -------- 19:00 0.10 0.18 0.06
 -------- 20:00 0.08 0.19 0.06
 10.12.12 21:00 0.07 0.20 0.04
 -------- 22:00 0.04 0.18 0.02
 -------- 23:00 0.04 0.18 0.02
