 Date Time CO NO2 NO
 01.04.13 00:00 0.15 0.44 0.03
 -------- 01:00 0.13 0.38 0.01
 -------- 02:00 0.13 0.39 0.01
 -------- 03:00 0.12 0.39 0.01
 -------- 04:00 0.10 0.37 0.01
 01.04.13 05:00 0.10 0.37 0.01
 -------- 06:00 0.10 0.38 0.02
 -------- 07:00 0.12 0.38 0.09
 -------- 08:00 0.13 0.38 0.10
 -------- 09:00 0.11 0.27 0.03
 01.04.13 10:00 0.10 0.24 0.04
 -------- 11:00 0.09 0.21 0.03
 -------- 12:00 0.08 0.19 0.03
 -------- 13:00 0.08 0.20 0.03
 -------- 14:00 0.08 0.28 0.08
 01.04.13 15:00 0.08 0.25 0.08
 -------- 16:00 0.09 0.24 0.05
 -------- 17:00 0.11 0.28 0.06
 -------- 18:00 0.10 0.32 0.06
 -------- 19:00 0.12 0.38 0.09
 01.04.13 20:00 0.12 0.38 0.07
 -------- 21:00 0.13 0.40 0.06
 -------- 22:00 0.11 0.31 0.03
 -------- 23:00 0.10 0.26 0.02
 -------- 00:00 0.09 0.20 0.01
 02.04.13 01:00 0.08 0.22 0.01
 -------- 02:00 0.08 0.20 0.01
 -------- 03:00 0.08 0.16 0.01
 -------- 04:00 0.08 0.15 0.01
 -------- 05:00 0.08 0.17 0.01
 02.04.13 06:00 0.08 0.19 0.01
 -------- 07:00 0.09 0.22 0.01
 -------- 08:00 0.10 0.25 0.02
 -------- 09:00 0.10 0.20 0.03
 -------- 10:00 0.09 0.15 0.02
 02.04.13 11:00 0.08 0.12 0.02
 -------- 12:00 0.09 0.14 0.02
 -------- 13:00 0.09 0.12 0.02
 -------- 14:00 0.09 0.13 0.02
 -------- 15:00 0.09 0.12 0.02
 02.04.13 16:00 0.08 0.11 0.02
 -------- 17:00 0.08 0.14 0.02
 -------- 18:00 0.10 0.18 0.02
 -------- 19:00 0.09 0.19 0.02
 -------- 20:00 0.09 0.20 0.02
 02.04.13 21:00 0.08 0.20 0.01
 -------- 22:00 0.08 0.17 0.01
 -------- 23:00 0.08 0.21 0.01
 -------- 00:00 0.08 0.24 0.01
