 Date Time CO NO2 NO
 31.12.12 12:00 0.06 0.15 0.02
 -------- 13:00 0.07 0.16 0.03
 -------- 14:00 0.09 0.18 0.03
 -------- 15:00 0.10 0.20 0.03
 -------- 16:00 0.10 0.20 0.03
 31.12.12 17:00 0.10 0.22 0.02
 -------- 18:00 0.10 0.22 0.01
 -------- 19:00 0.09 0.22 0.02
 -------- 20:00 0.09 0.21 0.02
 -------- 21:00 0.09 0.20 0.01
 31.12.12 22:00 0.08 0.20 0.01
 -------- 23:00 0.09 0.19 0.01
 -------- 00:00 0.08 0.14 0.01
 -------- 01:00 0.08 0.14 0.01
 -------- 02:00 0.09 0.15 0.01
 01.01.13 03:00 0.08 0.13 0.01
 -------- 04:00 0.08 0.14 0.01
 -------- 05:00 0.08 0.13 0.01
 -------- 06:00 0.09 0.11 0.01
 -------- 07:00 0.10 0.16 0.02
 01.01.13 08:00 0.08 0.15 0.01
 -------- 09:00 0.08 0.12 0.01
 -------- 10:00 0.08 0.11 0.01
 -------- 11:00 0.08 0.09 0.01
 -------- 12:00 0.07 0.11 0.01
 01.01.13 13:00 0.08 0.14 0.02
 -------- 14:00 0.06 0.11 0.01
 -------- 15:00 0.06 0.08 0.01
 -------- 16:00 0.06 0.09 0.01
 -------- 17:00 0.06 0.10 0.01
 01.01.13 18:00 0.06 0.12 0.01
 -------- 19:00 0.07 0.13 0.01
 -------- 20:00 0.08 0.15 0.01
 -------- 21:00 0.08 0.15 0.01
 -------- 22:00 0.07 0.13 0.01
 01.01.13 23:00 0.06 0.10 0.01
 -------- 00:00 0.08 0.10 0.01
 -------- 01:00 0.08 0.12 0.01
 -------- 02:00 0.08 0.10 0.01
 -------- 03:00 0.08 0.07 0.01
 02.01.13 04:00 0.08 0.07 0.01
 -------- 05:00 0.07 0.10 0.01
 -------- 06:00 0.06 0.12 0.01
 -------- 07:00 0.07 0.10 0.01
 -------- 08:00 0.07 0.11 0.01
 02.01.13 09:00 0.06 0.09 0.01
 -------- 10:00 0.08 0.09 0.01
 -------- 11:00 0.08 0.09 0.01
