 Date Time CO NO2 NO
 26.10.12 23:00 0.04 0.07 0.01
 -------- 00:00 0.04 0.05 0.01
 -------- 01:00 0.02 0.05 0.01
 -------- 02:00 0.02 0.05 0.01
 -------- 03:00 0.02 0.06 0.01
 27.10.12 04:00 0.04 0.05 0.01
 -------- 05:00 0.04 0.05 0.01
 -------- 06:00 0.04 0.07 0.01
 -------- 07:00 0.04 0.08 0.01
 -------- 08:00 0.05 0.12 0.01
 27.10.12 09:00 0.06 0.14 0.01
 -------- 10:00 0.06 0.09 0.01
 -------- 11:00 0.05 0.07 0.01
 -------- 12:00 0.04 0.06 0.01
 -------- 13:00 0.04 0.06 0.01
 27.10.12 14:00 0.04 0.06 0.01
 -------- 15:00 0.04 0.06 0.01
 -------- 16:00 0.04 0.09 0.01
 -------- 17:00 0.04 0.12 0.01
 -------- 18:00 0.07 0.21 0.01
 27.10.12 19:00 0.08 0.24 0.02
 -------- 20:00 0.08 0.25 0.02
 -------- 21:00 0.09 0.26 0.03
 -------- 22:00 0.07 0.18 0.01
 -------- 23:00 0.04 0.10 0.01
 28.10.12 00:00 0.05 0.09 0.01
 -------- 01:00 0.04 0.09 0.00
 -------- 02:00 0.05 0.09 0.01
 -------- 03:00 0.06 0.16 0.01
 -------- 04:00 0.05 0.13 0.01
 28.10.12 05:00 0.04 0.10 0.01
 -------- 06:00 0.04 0.11 0.01
 -------- 07:00 0.05 0.14 0.01
 -------- 08:00 0.06 0.19 0.02
 -------- 09:00 0.07 0.25 0.05
 28.10.12 10:00 0.08 0.29 0.11
 -------- 11:00 0.08 0.27 0.08
 -------- 12:00 0.08 0.25 0.05
 -------- 13:00 0.08 0.24 0.05
 -------- 14:00 0.09 0.26 0.09
 28.10.12 15:00 0.11 0.26 0.09
 -------- 16:00 0.13 0.28 0.15
 -------- 17:00 0.15 0.27 0.18
 -------- 18:00 0.16 0.27 0.23
 -------- 19:00 0.18 0.28 0.31
 28.10.12 20:00 0.33 0.31 0.69
 -------- 21:00 0.36 0.28 0.58
 -------- 22:00 0.22 0.23 0.18
