 Date Time CO NO2 NO
 10.01.13 00:00 0.06 0.18 0.01
 -------- 01:00 0.05 0.15 0.01
 -------- 02:00 0.04 0.13 0.01
 -------- 03:00 0.04 0.13 0.01
 -------- 04:00 0.04 0.10 0.01
 10.01.13 05:00 0.04 0.11 0.01
 -------- 06:00 0.06 0.13 0.02
 -------- 07:00 0.06 0.14 0.01
 -------- 08:00 0.08 0.21 0.01
 -------- 09:00 0.13 0.21 0.02
 10.01.13 10:00 0.08 0.21 0.03
 -------- 11:00 0.08 0.20 0.03
 -------- 12:00 0.08 0.18 0.03
 -------- 13:00 0.08 0.16 0.04
 -------- 14:00 0.08 0.17 0.04
 10.01.13 15:00 0.08 0.18 0.04
 -------- 16:00 0.06 0.14 0.02
 -------- 17:00 0.06 0.19 0.02
 -------- 18:00 0.06 0.19 0.01
 -------- 19:00 0.07 0.23 0.02
 10.01.13 20:00 0.07 0.21 0.01
 -------- 21:00 0.06 0.19 0.01
 -------- 22:00 0.06 0.21 0.02
 -------- 23:00 0.06 0.21 0.03
 -------- 00:00 0.06 0.21 0.02
 11.01.13 01:00 0.06 0.19 0.02
 -------- 02:00 0.06 0.13 0.01
 -------- 03:00 0.06 0.14 0.01
 -------- 04:00 0.07 0.19 0.01
 -------- 05:00 0.06 0.15 0.02
 11.01.13 06:00 0.06 0.17 0.01
 -------- 07:00 0.08 0.27 0.03
 -------- 08:00 0.09 0.32 0.07
 -------- 09:00 0.10 0.29 0.04
 -------- 10:00 0.10 0.29 0.05
 11.01.13 11:00 0.12 0.28 0.08
 -------- 12:00 0.10 0.27 0.09
 -------- 13:00 0.11 0.29 0.10
 -------- 14:00 0.11 0.30 0.16
 -------- 15:00 0.13 0.31 0.18
 11.01.13 16:00 0.18 0.32 0.20
 -------- 17:00 0.15 0.30 0.12
 -------- 18:00 0.12 0.29 0.07
 -------- 19:00 0.13 0.30 0.09
 -------- 20:00 0.13 0.29 0.09
 11.01.13 21:00 0.13 0.27 0.08
 -------- 22:00 0.12 0.27 0.09
 Date Time CO NO2 NO
 11.01.13 00:00 0.06 0.21 0.03
 -------- 01:00 0.06 0.19 0.02
 -------- 02:00 0.06 0.13 0.01
 -------- 03:00 0.06 0.14 0.01
 -------- 04:00 0.07 0.19 0.01
 11.01.13 05:00 0.06 0.15 0.02
 -------- 06:00 0.06 0.17 0.01
 -------- 07:00 0.08 0.27 0.03
 -------- 08:00 0.09 0.32 0.07
 -------- 09:00 0.10 0.29 0.04
 11.01.13 10:00 0.10 0.29 0.05
 -------- 11:00 0.12 0.28 0.08
 -------- 12:00 0.10 0.27 0.09
 -------- 13:00 0.11 0.29 0.10
 -------- 14:00 0.11 0.30 0.16
 11.01.13 15:00 0.13 0.31 0.18
 -------- 16:00 0.18 0.32 0.20
 -------- 17:00 0.15 0.30 0.12
 -------- 18:00 0.12 0.29 0.07
 -------- 19:00 0.13 0.30 0.09
 11.01.13 20:00 0.13 0.29 0.09
 -------- 21:00 0.13 0.27 0.08
 -------- 22:00 0.12 0.27 0.08
 -------- 23:00 0.10 0.25 0.07
 -------- 00:00 0.10 0.25 0.06
 12.01.13 01:00 0.10 0.25 0.06
 -------- 02:00 0.09 0.24 0.03
 -------- 03:00 0.08 0.21 0.02
 -------- 04:00 0.08 0.20 0.02
 -------- 05:00 0.07 0.18 0.01
 12.01.13 06:00 0.07 0.22 0.02
 -------- 07:00 0.06 0.20 0.01
 -------- 08:00 0.09 0.23 0.05
 -------- 09:00 0.11 0.25 0.09
 -------- 10:00 0.11 0.24 0.07
 12.01.13 11:00 0.11 0.19 0.05
 -------- 12:00 0.12 0.21 0.08
 -------- 13:00 0.13 0.24 0.13
 -------- 14:00 0.17 0.27 0.16
 -------- 15:00 0.21 0.30 0.24
 12.01.13 16:00 0.21 0.31 0.24
 -------- 17:00 0.20 0.30 0.22
 -------- 18:00 0.21 0.30 0.22
 -------- 19:00 0.21 0.30 0.23
 -------- 20:00 0.17 0.28 0.19
 12.01.13 21:00 0.21 0.29 0.26
 -------- 22:00 0.24 0.31 0.31
 -------- 23:00 0.23 0.34 0.33
 -------- 00:00 0.24 0.37 0.32
