 Date Time CO NO2 NO
 20.01.13 12:00 0.58 0.62 0.87
 -------- 13:00 0.56 0.60 0.79
 -------- 14:00 0.53 0.62 0.78
 -------- 15:00 0.32 0.50 0.43
 -------- 16:00 0.30 0.49 0.43
 20.01.13 17:00 0.27 0.44 0.36
 -------- 18:00 0.24 0.41 0.31
 -------- 19:00 0.18 0.38 0.22
 -------- 20:00 0.18 0.38 0.22
 -------- 21:00 0.15 0.36 0.19
 20.01.13 22:00 0.12 0.32 0.15
 -------- 23:00 0.13 0.31 0.14
 -------- 00:00 0.10 0.28 0.10
 -------- 01:00 0.08 0.27 0.07
 -------- 02:00 0.11 0.26 0.07
 21.01.13 03:00 0.11 0.24 0.05
 -------- 04:00 0.11 0.25 0.06
 -------- 05:00 0.11 0.24 0.07
 -------- 06:00 0.11 0.24 0.06
 -------- 07:00 0.11 0.25 0.09
 21.01.13 08:00 0.17 0.28 0.17
 -------- 09:00 0.15 0.27 0.12
 -------- 10:00 0.13 0.23 0.10
 -------- 11:00 0.12 0.18 0.08
 -------- 12:00 0.10 0.14 0.07
 21.01.13 13:00 0.09 0.16 0.09
 -------- 14:00 0.08 0.13 0.06
 -------- 15:00 0.08 0.14 0.05
 -------- 16:00 0.10 0.19 0.06
 -------- 17:00 0.10 0.23 0.07
 21.01.13 18:00 0.10 0.27 0.08
 -------- 19:00 0.11 0.29 0.06
 -------- 20:00 0.12 0.28 0.04
 -------- 21:00 0.11 0.25 0.03
 -------- 22:00 0.10 0.24 0.03
 21.01.13 23:00 0.09 0.26 0.04
 -------- 00:00 0.08 0.25 0.02
 -------- 01:00 0.07 0.25 0.02
 -------- 02:00 0.06 0.25 0.02
 -------- 03:00 0.06 0.24 0.02
 22.01.13 04:00 0.06 0.22 0.01
 -------- 05:00 0.06 0.25 0.01
 -------- 06:00 0.07 0.26 0.02
 -------- 07:00 0.08 0.30 0.04
